Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202100004504;5;12;2021;18:14;1;973;97302;2;3;2;3;FELIX EBOUE(ROCADE);4,9310700000; -52,3132000000
202100004671;4;12;2021;17:40;2;973;97302;2;1;2;3;BADUEL (ROUTE DE);4,9273400000; -52,2907400000
202100004672;4;12;2021;15:55;1;973;97302;2;2;2;3;FELIX EBOUE (Rue);4,9383081617; -52,3281891346
202100004673;3;12;2021;17:51;2;973;97302;2;6;2;1;MIRZA (ROND-POINT);4,9323200000; -52,3260200000
202100004674;3;12;2021;11:06;1;973;97302;2;3;1;3;MANDELA  (BOULEVARD);4,9387800000; -52,3263900000
202100004675;2;12;2021;12:58;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,9423176856; -52,3051750661
202100004676;2;12;2021;12:18;1;973;97302;2;3;2;1;MONTABO (ROUTE DE) 1;4,9417803885; -52,3041636944
202100004677;2;12;2021;12:45;1;973;97302;2;1;1;6;MONTABO (ROUTE DE) 2;4,9445502462; -52,3152916432
202100004877;3;12;2021;22:50;3;973;97304;1;1;2;3;Pk 52 RN1;5,1172750000; -52,6470420000
202100004878;4;12;2021;13:00;1;973;97304;1;1;1;5;RN1 PK 50;5,1075693226; -52,6383876801
202100005025;2;12;2021;17:50;2;973;97302;2;1;1;1;JASMIN(LOTISSEMENT);4,9152736133; -52,3179104626
202100005026;2;12;2021;14:00;1;973;97302;2;9;2;6;BECKER (LIEUTENANT);4,9381600000; -52,3288700000
202100005027;2;12;2021;07:10;1;973;97302;1;1;2;3;MADELEINE (ROUTE DE LA);4,9097800000; -52,3216400000
202100005440;1;12;2021;07:00;2;973;97309;2;1;1;3;Route Nationale 3;4,8901890000; -52,2876960000
202100005447;1;12;2021;19:25;3;973;97313;1;1;2;6;Avenue des 2 Fromagers;4,9015860000; -52,5164250000
202100005737;28;11;2021;19:00;5;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,9320800000; -52,3075900000
202100005738;28;11;2021;18:00;2;973;97302;2;1;1;3;RABAN (ROUTE DE);4,9333558357; -52,3131699264
202100005739;27;11;2021;23:35;5;973;97302;2;1;1;6;MADELEINE (ROUTE DE LA);4,9134536992; -52,3207468987
202100005740;27;11;2021;02:00;5;973;97302;2;1;1;3;BARTHELEMY (RENE);4,9343590061; -52,3305979371
202100005867;27;11;2021;09:50;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9264707791; -52,3244261743
202100005868;26;11;2021;14:25;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9166551697; -52,3213484288
202100005869;26;11;2021;11:10;1;973;97302;2;2;1;3;RABAN (ROUTE DE);4,9295243203; -52,3151049614
202100005870;22;11;2021;14:35;1;973;97302;2;3;1;3;14 ET 22 JUIN 1962;4,9355013108; -52,3274792433
202100006154;27;11;2021;08:35;1;973;97307;2;6;1;3;Route de la Distillerie;4,8732770000; -52,3232350000
202100006163;26;11;2021;21:45;3;973;97360;1;1;1;6;Route des Campoes;5,1914750000; -54,3200540000
202100006209;24;11;2021;13:10;1;973;97302;2;3;1;3;SAINT ANTOINE (CHEMIN);4,9321333590; -52,2971678227
202100006210;24;11;2021;09:40;1;973;97302;2;1;1;6;GALMOT (AVENUE);4,9315780596; -52,3295066357
202100006524;24;11;2021;10:30;1;973;97305;1;1;1;5;Route Nationale 1;4,9254960000; -52,3909880000
202100006560;23;11;2021;13:34;1;973;97302;2;1;1;3;BRUTUS (CITE);4,9414900943; -52,3195656538
202100006561;21;11;2021;03:13;5;973;97302;2;3;1;7;RABAN (ROUTE DE);4,9309979962; -52,3132299185
202100006779;24;11;2021;07:45;1;973;97310;2;1;1;7;RN 2 - PK 49 sens CAYENNE - ST GEORGES;4,7252963637; -52,3259738088
202100006780;24;11;2021;00:10;3;973;97313;1;1;1;1;Route de la Carapa;4,9541320000; -52,4665620000
202100006974;21;11;2021;16:10;1;973;97304;1;1;1;1;RN1, PK 058.500;5,1472810000; -52,7083680000
202100007137;18;11;2021;18:50;4;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,9356800000; -52,2953600000
202100007138;18;11;2021;18:15;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,9387500000; -52,3176100000
202100007139;18;11;2021;08:05;1;973;97302;2;1;1;6;BOUDINOT (AUGUSTE) CITE THEMIRE;4,9316903843; -52,3201881945
202100007140;16;11;2021;13:30;1;973;97302;2;1;1;6;UNIVERSITE CHICAGO (RUE DE);4,9333700000; -52,2992100000
202100007141;13;11;2021;12:20;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9096600000; -52,3216000000
202100007405;13;11;2021;18:10;3;973;97303;1;1;1;3;Route nationale 1 / PK 173+500;5,4801846230; -53,2111483812
202100007514;2;10;2021;21:00;5;973;97306;2;1;1;3;Rue Berville Gazel;5,6676890000; -53,7782260000
202100007564;17;11;2021;07:05;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 1;4,9412000000; -52,3028800000
202100007750;16;11;2021;14:40;1;973;97302;2;9;1;3;ZEPHIR (ROCADE);4,9358330276; -52,3077292443
202100007965;15;11;2021;18:30;3;973;97302;2;1;1;3;MERE THERESA (rue);4,9247600000; -52,3124700000
202100007966;9;11;2021;07:00;1;973;97302;2;1;2;3;MADELEINE (ROUTE DE LA);4,9144800000; -52,3209400000
202100008104;15;11;2021;22:45;3;973;97305;1;1;2;1;pk42.500 RN1;5,0685450000; -52,5918100000
202100008345;12;11;2021;10:35;1;973;97302;2;3;1;3;SOURCE DE BADUEL (CHEMIN DE LA);4,9321600000; -52,3093300000
202100008436;10;11;2021;12:30;1;973;97302;2;9;1;6;BADUEL (ROUTE DE);4,9290703875; -52,3007490636
202100008675;8;11;2021;18:55;5;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9339301959; -52,3106380105
202100008676;8;11;2021;12:28;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,9075800000; -52,3226700000
202100008677;8;11;2021;07:25;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9277300000; -52,2916100000
202100008891;8;11;2021;18:50;3;973;97307;1;9;1;6;Route de Stoupan;4,8010300000; -52,3628460000
202100008926;7;11;2021;19:51;5;973;97302;2;1;1;6;MANGO (ROUTE);4,9301389463; -52,3157991171
202100009067;5;11;2021;09:46;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,9078050347; -52,3224298955
202100009068;5;11;2021;21:50;3;973;97302;2;9;2;3;FELIX EBOUE(ROCADE);4,9286400000; -52,3166800000
202100009198;5;11;2021;13:09;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9138388742; -52,3207939267
202100009199;4;11;2021;22:00;5;973;97302;2;2;1;3;ARAGO (FRANCOIS);4,9367940617; -52,3312316537
202100009200;4;11;2021;18:33;2;973;97302;2;9;1;3;FLAMBOYANTS (RUE DES);4,9229294373; -52,3207787276
202100009357;5;11;2021;19:25;5;973;97307;2;1;2;5;Route du Larivot;4,8990450000; -52,3425260000
202100009400;4;11;2021;10:46;1;973;97302;2;1;1;6;RABAN (ROUTE DE);4,9296908929; -52,3133309484
202100009401;4;11;2021;09:06;1;973;97302;1;1;2;2;ROUTE NATIONALE 1;4,9198100000; -52,3305600000
202100009570;2;11;2021;22:02;4;973;97302;2;2;1;1;BADUEL (ROUTE DE);4,9392893231; -52,3183321953
202100009725;2;11;2021;16:38;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9096700000; -52,3215800000
202100009969;31;10;2021;13:30;1;973;97308;2;1;2;6;23 Rue Alphonse Gueye;3,8903670000; -51,8007740000
202100010129;27;10;2021;12:20;1;973;97302;2;2;1;3;NEGRES MARONS (RUE DES) CITE BONHOMME;4,9214756076; -52,3193857670
202100010264;28;10;2021;17:05;1;973;97302;2;1;1;3;GALMOT (AVENUE);4,9323800000; -52,3269200000
202100010423;29;10;2021;19:30;3;973;97309;1;1;1;3;RD 23;4,8924230000; -52,2896650000
202100010469;25;08;2021;19:46;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 4;4,9346800000; -52,2919000000
202100010681;27;10;2021;14:45;1;973;97302;2;1;1;6;CATAYEE (JUSTIN);4,9286300000; -52,3253400000
202100010682;27;10;2021;13:40;1;973;97302;2;1;1;6;CATAYEE (JUSTIN);4,9301100000; -52,3259500000
202100010996;26;10;2021;19:45;3;973;97304;2;1;1;1;8 Avenue Auguste Boudinot;5,1755634617; -52,6497318596
202100011344;18;10;2021;12:40;1;973;97302;2;2;1;3;CHARLERY (GUSTAVE);4,9393200000; -52,3183900000
202100011348;23;10;2021;20:24;4;973;97302;2;1;1;6;ZEPHIR (ROCADE);4,9380317613; -52,3063445092
202100011349;23;10;2021;15:24;1;973;97302;1;1;1;2;ROUTE NATIONALE 3;4,9054400000; -52,3201600000
202100011350;18;10;2021;10:59;1;973;97302;2;1;1;6;HEDER (place);4,9409900000; -52,3337900000
202100011524;22;10;2021;17:30;2;973;97302;1;1;1;3;ROUTE NATIONALE 1;4,9028700000; -52,3245100000
202100011525;22;10;2021;07:32;1;973;97302;2;9;1;3;MONTABO (ROUTE DE) 2;4,9354239936; -52,2946801187
202100011719;22;10;2021;19:30;3;973;97304;1;1;1;1;RN1-PK 55+800;5,1210370000; -52,7412410000
202100011967;20;10;2021;18:20;5;973;97302;2;1;1;3;MONTABO (ROUTE DE) 3;4,9363100000; -52,2964200000
202100011968;20;10;2021;08:45;1;973;97302;2;1;1;3;UNIVERSITE CHICAGO (RUE DE);4,9340908883; -52,2991169393
202100012378;18;10;2021;16:47;1;973;97302;2;1;1;3;CATAYEE (JUSTIN);4,9400774578; -52,3307697773
202100012379;18;10;2021;15:02;1;973;97302;2;1;1;5;CATAYEE (JUSTIN);4,9394360294; -52,3306197524
202100012618;17;10;2021;20:45;5;973;97302;1;1;1;2;ROUTE NATIONALE 1;4,9065100000; -52,3228600000
202100012619;16;10;2021;13:30;1;973;97302;1;3;1;5;TIGRE (ROUTE DU);4,9149035380; -52,3106002809
202100012805;17;10;2021;02:00;5;973;97309;1;3;1;7;TROUBIRAN (CHEMIN DE);4,9152000000; -52,3106400000
202100012806;14;10;2021;09:55;1;973;97302;2;1;1;7;MADELEINE (ROUTE DE LA);4,9143533906; -52,3209475279
202100012807;16;10;2021;11:20;1;973;97302;2;1;1;6;MADELEINE (ROUTE DE LA);4,9136518092; -52,3207104207
202100012808;16;10;2021;10:37;1;973;97302;2;1;1;3;MENTEL;4,9360200000; -52,3357000000
202100012969;15;10;2021;22:06;5;973;97304;2;1;1;6;Avenue du Bois Chaudat;5,1578150935; -52,6522843838
202100013023;12;10;2021;13:45;1;973;97302;2;9;1;6;PASTEUR (CITE);4,9382807266; -52,3137227297
202100013349;14;10;2021;12:30;1;973;97309;2;1;1;3;Route de Rémire;4,9000230000; -52,2737430000
202100013770;13;10;2021;11:55;1;973;97311;1;1;1;7;Avenue Gaston Monnerville;5,4869053814; -53,9962341786
202100013771;12;10;2021;13:50;1;973;97304;2;1;1;7;Route de l Espace;5,1747100000; -52,6534690000
202100013808;11;10;2021;18:03;2;973;97302;2;6;1;2;BADUEL (ROND POINT DE);4,9327500000; -52,3066800000
202100013809;11;10;2021;15:02;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,9352775531; -52,3081662655
202100014062;9;10;2021;23:35;3;973;97309;1;1;1;6;Route de la Matourienne;4,8745060000; -52,3026570000
202100014123;9;10;2021;20:35;5;973;97302;2;1;1;2;MADELEINE (ROUTE DE LA);4,9283000000; -52,3251600000
202100014124;9;10;2021;17:10;1;973;97302;2;2;1;3;MANGUES (RUE DES - CITE MANGUIERS);4,9342560347; -52,3234711290
202100014125;9;10;2021;08:20;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9214600187; -52,3224048615
202100014126;9;10;2021;06:30;1;973;97302;2;1;1;1;MADELEINE (ROUTE DE LA);4,9219214396; -52,3249855055
202100014127;9;10;2021;03:00;5;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,9203800000; -52,3304100000
202100014507;8;10;2021;16:15;1;973;97311;1;1;1;1;7489 Avenue Christophe Colomb (route de saint jean);5,4354260000; -54,0376710000
202100014761;6;10;2021;18:15;2;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,9275767541; -52,2914743424
202100014762;6;10;2021;15:09;1;973;97302;2;1;1;3;ARON (ANDRE);4,9434500000; -52,3188200000
202100014763;6;10;2021;12:00;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,9077360873; -52,3224976659
202100014950;4;10;2021;18:09;5;973;97302;2;2;1;3;MIRZA (CITE);4,9325400000; -52,3254000000
202100015473;2;10;2021;06:00;1;973;97302;2;1;1;7;RABAN (ROUTE DE);4,9224300000; -52,3126200000
202100015474;1;10;2021;20:50;3;973;97302;2;9;1;3;BADUEL (ROUTE DE);4,9276861398; -52,2915623188
202100015823;1;10;2021;20:10;3;973;97309;2;1;1;3;Route de Montjoly (rd1);4,9211720000; -52,2801970000
202100016062;5;05;2021;21:30;5;973;97302;2;3;1;3;EBOUE (ROCADE FELIX);4,9295489054; -52,3151085377
202100016735;26;09;2021;21:00;5;973;97311;2;6;1;7;Stade Municipal Long René;5,5003440000; -54,0282240000
202100016777;25;09;2021;05:45;2;973;97302;1;1;1;3;ROUTE NATIONALE 3;4,9025000000; -52,3137000000
202100016778;24;09;2021;23:20;5;973;97302;2;1;1;7;EUGENE GOBERT(RUE);4,9321300000; -52,3305500000
202100016779;24;09;2021;17:30;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 2;4,9338800000; -52,2909000000
202100016780;24;09;2021;21:00;1;973;97309;1;3;1;3;TIGRE (ROUTE DU);4,9058000000; -52,3048100000
202100016781;23;09;2021;16:51;1;973;97302;2;1;1;5;TIGRE (ROUTE DU);4,9187431546; -52,3160283566
202100017276;26;09;2021;12:40;1;973;97307;2;1;1;3;Rue du Champ de Canne;4,8764410000; -52,3237420000
202100017566;23;09;2021;13:50;1;973;97309;2;1;1;2;1051 Route de Rémire;4,9191790000; -52,2785500000
202100017608;21;09;2021;12:10;1;973;97302;2;1;1;7;MADELEINE (ROUTE DE LA);4,9280200000; -52,3249200000
202100017790;20;09;2021;07:15;1;973;97302;2;1;2;3;MONTABO (ROUTE DE) 2;4,9325100000; -52,2904000000
202100017940;21;09;2021;15:45;1;973;97307;2;3;1;3;Carrefour Rue du Foulard et Rue Quadrille des Lanciers;4,8813646562; -52,3446563333
202100017981;18;09;2021;10:13;1;973;97302;2;1;1;3;LEBLOND (ROND POINT);4,9207816057; -52,3303213120
202100018109;17;09;2021;13:08;1;973;97302;2;1;1;5;PREVOT (ERNEST);4,9337310226; -52,3329828680
202100018264;18;09;2021;17:10;1;973;97311;2;1;1;1;Avenue Gaston Monnerville;5,4934290000; -54,0155370000
202100018292;17;09;2021;14:49;1;973;97302;2;1;1;3;BARTHELEMY (RENE);4,9342915758; -52,3305864930
202100018293;17;09;2021;08:00;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9278829991; -52,2921990752
202100018294;17;09;2021;07:30;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9279886429; -52,3250906468
202100018295;14;09;2021;20:46;5;973;97302;2;1;1;3;PREVOT (ERNEST);4,9332961550; -52,3328488469
202100018521;16;09;2021;18:05;1;973;97302;2;1;1;2;MANGO (ROUTE);4,9318011057; -52,3175135851
202100018660;16;09;2021;20:22;3;973;97307;1;1;1;3;route nationale 2;4,8761370000; -52,3372360000
202100019069;15;09;2021;06:50;1;973;97307;2;1;1;1;RN2 PK2.8;4,8662960000; -52,3345430000
202100019076;14;09;2021;19:00;3;973;97305;1;1;1;3;pk 12 - route nationale 1;4,9194460000; -52,3824910000
202100019280;13;09;2021;20:05;3;973;97304;1;1;1;1;RN1 PK65+200;5,1228110000; -52,7376790000
202100019316;11;09;2021;11:56;1;973;97302;2;1;1;2;MONTABO (ROUTE DE) 1;4,9376900000; -52,2985600000
202100019579;11;09;2021;19:10;2;973;97304;2;1;1;1;Rue Thomas Guidiglo;5,1573470000; -52,6435390000
202100019615;9;09;2021;15:20;1;973;97302;2;1;1;3;DE GAULLE (AVENUE);4,9391500000; -52,3305000000
202100019616;9;09;2021;17:50;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9150200000; -52,3209600000
202100019787;9;09;2021;19:30;5;973;97307;2;1;1;1;Chemin Morthium;4,8360960000; -52,3266470000
202100019788;9;09;2021;00:15;5;973;97307;2;9;1;7;88 Rue Quadrille des Lanciers;4,8856240000; -52,3451600000
202100019832;9;09;2021;08:00;1;973;97302;2;2;1;3;BOUDINOT (AUGUSTE) CITE THEMIRE;4,9348859773; -52,3190063239
202100019833;9;09;2021;07:45;1;973;97302;2;2;1;3;FELIX EBOUE (Rue);4,9383000000; -52,3281700000
202100019974;10;09;2021;13:15;1;973;97307;2;9;1;3;Route de la Distillerie;4,8755380000; -52,3350210000
202100020225;7;09;2021;15:00;1;973;97302;2;1;1;3;UNIVERSITE CHICAGO (RUE DE);4,9350641282; -52,2983987332
202100020995;31;08;2021;20:30;5;973;97302;2;2;1;3;NEGRES MARONS (RUE DES) CITE BONHOMME;4,9215077646; -52,3193796874
202100021165;3;09;2021;20:00;3;973;97303;1;1;1;1;RN 1 - PK 173;5,5386710000; -53,4186760000
202100021369;3;09;2021;02:50;4;973;97307;1;1;1;1;RN 2;4,8653880000; -52,3336960000
202100021370;3;09;2021;11:00;1;973;97309;2;3;1;3;Avenue Morne Coco;4,9000550000; -52,2737970000
202100021413;1;09;2021;16:19;1;973;97302;2;2;1;3;DIGUE RONJON;4,9340308514; -52,3292479813
202100021577;31;08;2021;19:50;5;973;97302;2;9;1;6;CABASSOU (ROUTE DE);4,9200572277; -52,3195989133
202100021753;30;08;2021;17:50;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,9286715036; -52,2943207026
202100021874;31;08;2021;12:55;1;973;97309;1;1;1;1;Route de la Matourienne;4,8841700000; -52,2900510000
202100022054;28;08;2021;23:55;3;973;97309;2;1;1;1;TROUBIRAN (CHEMIN DE);4,9200600780; -52,3044061662
202100022363;27;08;2021;17:30;1;973;97307;1;6;1;2;petit giratoire de Balata;4,8921020000; -52,3332670000
202100022364;28;08;2021;12:30;1;973;97309;2;1;1;5;Route de Montjoly;4,9244700000; -52,2847080000
202100022371;27;08;2021;19:20;3;973;97305;1;1;1;5;CD5;4,9823070000; -52,4691050000
202100022587;25;08;2021;19:46;5;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,9410848938; -52,3027703763
202100022588;24;08;2021;11:20;1;973;97302;2;1;1;5;PASTEUR (AVENUE LOUIS);4,9439200000; -52,3219000000
202100022781;23;08;2021;18:30;2;973;97302;2;9;1;3;MONTABO (ROUTE DE) 1;4,9423811074; -52,3052473069
202100022782;23;08;2021;10:31;1;973;97302;2;1;1;2;PREVOT (ERNEST);4,9330239392; -52,3328661920
202100023191;21;08;2021;19:10;3;973;97309;1;1;1;1;D23;4,8892530000; -52,2869020000
202100023246;20;08;2021;19:30;5;973;97302;2;1;1;6;JADFARD (RENE);4,9347552143; -52,3302628398
202100023247;20;08;2021;12:05;1;973;97302;2;2;1;3;CABASSOU (ROUTE DE);4,9192068929; -52,3176090718
202100023401;18;08;2021;09:50;1;973;97302;2;1;1;3;SOURCE DE BADUEL (CHEMIN DE LA);4,9404328655; -52,3198671342
202100023402;18;08;2021;22:00;5;973;97302;2;1;1;3;MARAN (RENE) CITE THEMIRE;4,9335092241; -52,3204143048
202100023403;18;08;2021;10:45;1;973;97302;2;1;1;3;LALLOUETTE;4,9404797221; -52,3302471545
202100023404;18;08;2021;09:30;1;973;97302;2;9;1;2;BADUEL (ROUTE DE);4,9340515171; -52,3107161524
202100023520;20;08;2021;09:00;1;973;97307;2;1;1;2;Route de la Distillerie;4,8761580000; -52,3372630000
202100023674;17;08;2021;07:22;1;973;97302;2;2;1;3;VIRGILE (AVENUE);4,9392207354; -52,3182953597
202100023806;17;08;2021;11:50;1;973;97312;1;1;1;7;Route de Pointe Combi;5,3179330000; -52,9481420000
202100023845;16;08;2021;18:30;2;973;97302;2;1;1;3;GALMOT (AVENUE);4,9316500000; -52,3295900000
202100023985;14;08;2021;13:05;1;973;97302;2;1;1;2;MADELEINE (ROUTE DE LA);4,9152900000; -52,3210100000
202100023986;14;08;2021;10:55;1;973;97302;2;1;1;3;COLLERY (ZONE INDUSTRIELLE);4,9379088825; -52,3324735165
202100024077;16;08;2021;11:45;1;973;97309;2;1;1;3;Route de Rémire;4,8989030000; -52,2738720000
202100024080;16;08;2021;14:00;1;973;97313;1;3;1;3;Route du Galion - RN 2 PK 19+200;4,7828440000; -52,4226380000
202100024193;14;08;2021;11:40;1;973;97307;2;2;1;3;intersection rue de l'alambic - rue de la récolte;4,8793170000; -52,3247590000
202100024233;13;08;2021;14:46;1;973;97302;1;1;2;2;ROUTE NATIONALE 1;4,9056900000; -52,3231000000
202100024234;13;08;2021;11:10;1;973;97302;2;4;1;1;MADELEINE (ROUTE DE LA);4,9206223351; -52,3217418195
202100024427;13;08;2021;11:45;1;973;97309;1;1;1;2;257 Route d Attila Cabassou;4,8891200000; -52,2899650000
202100024488;12;08;2021;16:03;1;973;97302;2;9;1;2;BADUEL (ROUTE DE);4,9302300000; -52,3045700000
202100024585;10;08;2021;08:35;1;973;97302;2;4;1;2;BOUDINOT (AUGUSTE) CITE THEMIRE;4,9338553721; -52,3193589449
202100024586;1;08;2021;16:50;1;973;97302;2;1;1;1;ROBERT VIGNON (RUE);4,9318400000; -52,3231100000
202100024679;12;08;2021;08:25;1;973;97312;1;1;1;7;nationnale 1;5,3808670000; -52,9798080000
202100024712;10;08;2021;08:30;1;973;97302;2;1;2;7;FLAMBOYANTS (RUE DES);4,9219348012; -52,3219794631
202100024850;9;08;2021;18:15;2;973;97302;2;4;1;3;MERE THERESA (rue);4,9261600000; -52,3136100000
202100024987;8;08;2021;07:00;1;973;97302;2;1;1;7;LIBERTE (AVENUE DE LA);4,9359547047; -52,3306918144
