Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202100003013;2;1;0;;2;2;0;1;21;700;1;;7;2;0;1;80
202100003061;2;CRIQUE FOUILLEE (ROND POINT);0;; -1;2;0;1;4;100;1;; -1;2;0;1;50
202100003062;2;GIRATOIRE MARINGOUINS;0;;1;2;0;1;3;0;3;; -1;2;0;1;50
202100003198;2;2;0;A;2;2;0;1;1;800;1;; -1;1;0;1;50
202100003230;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202100003391;4;PREVOT (ERNEST);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100003392;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;900;1;; -1;2;0;1;50
202100003546;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;200;1;; -1;1;0;1;50
202100003959;4;DIGUE RONJON;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100003960;4;UNIVERSITE CHICAGO (RUE DE);0;;1;1;0;1;(1);(1);3;; -1;1;9;1;50
202100003961;4;RABAN (ROUTE DE);0;;2;2;3;1;(1);(1);1;; -1;1;0;1;50
202100004501;3;ZEPHIR (ROCADE);0;;1;2;2;1;2;900;1;; -1;2;5;1;50
202100004504;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;50;1;; -1;2;0;1;50
202100004671;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;700;1;; -1;2;0;1;50
202100004672;4;FELIX EBOUE (Rue);0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
202100004673;4;MIRZA (ROND-POINT);0;;2;2;0;1;(1);(1);3;; -1;2;0;1;50
202100004674;4;MANDELA  (BOULEVARD);0;;1;4;0;1;(1);(1);1;; -1;1;0;1;50
202100004675;3;MONTABO (ROUTE DE) 2;0;;2;1;0;1;2;50;1;; -1;1;0;1;50
202100004676;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;2;50;1;; -1;2;0;1;50
202100004677;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;0;800;1;; -1;1;0;1;50
202100004877;2;RN1; -1;;2;2;0;1;52;0;2;; -1;2;0;1;70
202100004878;2;1;0;;2;2;0;1;49;950;2;;7;1;0;1;80
202100005025;4;JASMIN(LOTISSEMENT);0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202100005026;4;BECKER (LIEUTENANT);0;;1;2;0;1;(1);(1);1;; -1;2;0;1;50
202100005027;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;860;1;; -1;2;0;1;50
202100005440;3;; -1;;2;2;0;1;4;400;1;; -1;1;5;1;80
202100005447;3;14;0;;2;2;0;1;0;0;1;; -1;2;0;3;50
202100005737;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;450;1;; -1;1;0;1;50
202100005738;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100005739;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;100;1;; -1;1;0;4;50
202100005740;4;BARTHELEMY (RENE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100005867;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;800;1;; -1;1;0;1;50
202100005868;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;700;1;; -1;1;0;1;50
202100005869;3;RABAN (ROUTE DE);0;;2;2;0;1;1;900;1;; -1;1;0;1;50
202100005870;4;14 ET 22 JUIN 1962;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100006154;4;; -1;A; -1;2;0;1;(1);(1);2;;5,5;1;0;1;50
202100006163;9;; -1;; -1;2;0;1;(1);(1);1;; -1;9;9;1;50
202100006209;4;SAINT ANTOINE (CHEMIN);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202100006210;4;GALMOT (AVENUE);0;;1;1;0;1;(1);(1);1;; -1;1;8;1;50
202100006524;2;1; -1;;2;2;0;1;13;0;1;;7;1;0;1; -1
202100006560;4;BRUTUS (CITE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100006561;3;MERE THERESA (rue);0;;2;2;0;1;2;50;1;; -1;1;0;1;50
202100006779;4;RN2;0;;2;2;0;2;(1);(1);2;; -1;1;0;8;70
202100006780;3;888; -1;;2;2;0;1;0;300;1;; -1;1;0;1; -1
202100006974;2;1;0;;2;2;0;1;58;500;1;;7;2;0;1;80
202100007137;3;MONTABO (ROUTE DE) 1;0;;2;2;1;1;3;500;1;; -1;1;0;1;50
202100007138;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;300;1;; -1;1;0;1;50
202100007139;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100007140;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202100007141;3;MADELEINE (ROUTE DE LA);0;;2;1;0;1;3;600;1;; -1;1;0;1;50
202100007405;2;1; -1;;2;2;0;1;173;500;1;;7;1;0;1;80
202100007514;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202100007564;3;MONTABO (ROUTE DE) 1;0;;2;2;1;1;2;200;1;; -1;1;0;1;50
202100007750;3;ZEPHIR (ROCADE);0;;2;2;2;1;3;0;1;; -1;1;0;1;50
202100007965;4;MERE THERESA (rue);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100007966;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;2;0;1;50
202100008104;2;1; -1;;2;2;0;1;42;500;1;;7;2;0;1;80
202100008345;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100008436;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;400;1;; -1;1;9;1;50
202100008675;3;BADUEL (ROUTE DE);0;;2;2;2;1;2;50;1;; -1;1;0;1;50
202100008676;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;2;; -1;1;0;1;50
202100008677;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;300;1;; -1;1;0;1;50
202100008891;3;6; -1;;2;2;0;1;0;500;1;; -1;1;0;1;80
202100008926;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
202100009067;2;MARINGOUINS (ROND-POINT);0;;2;2;0;1;3;0;2;; -1;1;0;1;50
202100009068;3;FELIX EBOUE(ROCADE);0;;2;4;0;1;1;700;1;; -1;2;8;1;50
202100009198;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;50;1;; -1;1;0;1;50
202100009199;4;ARAGO (FRANCOIS);0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202100009200;4;FLAMBOYANTS (RUE DES);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100009357;3;19;0;D;2;2;0;1;1;700;1;; -1;2;0;1; -1
202100009400;4;RABAN (ROUTE DE);0;; -1;2;0;1;(1);(1);1;; -1;1;9;8;30
202100009401;2;ROUTE NATIONALE 1;0;;3;4;0;1;1;200;4;; -1;2;0;1;90
202100009570;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;200;1;; -1;1;0;1;50
202100009725;3;MADELEINE (ROUTE DE LA);0;;2;1;0;1;3;800;1;; -1;1;0;1;50
202100009969;4;; -1;;1;1;0;1;(1);(1);1;;3;2;0;1;50
202100010129;4;NEGRES MARONS (RUE DES) CITE BONHOMME;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100010264;4;GALMOT (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;8;1;50
202100010423;3;23;0;;2;2;0;1;4;400;1;; -1;1;0;1;80
202100010469;3;MONTABO (ROUTE DE) 4;0;;2;2;0;1;3;800;2;; -1;1;0;5;70
202100010681;3;CATAYEE (JUSTIN);0;;2;2;0;1;1;500;1;; -1;1;0;1;50
202100010682;3;CATAYEE (JUSTIN);0;;2;3;3;1;1;10;1;; -1;1;0;1;50
202100010996;4;; -1;;2;2;0;1;(1);(1);1;;4;1;5;8;50
202100011344;3;CHARLERY (GUSTAVE);0;;2;2;0;1;1;299;1;; -1;1;0;1;50
202100011348;3;ZEPHIR (ROCADE);0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202100011349;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;200;1;; -1;1;0;8;90
202100011350;4;HEDER (place);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100011524;2;ROUTE NATIONALE 1;0;;3;4;0;1;3;99;1;; -1;1;3;2;90
202100011525;3;MONTABO (ROUTE DE) 2;0;;2;1;0;1;3;100;1;; -1;1;0;1;50
202100011719;2;1; -1;;2;2;0;1;64;600;1;;7;1;0;1;90
202100011967;3;MONTABO (ROUTE DE) 3;0;;2;2;0;1;3;200;1;; -1;1;0;1;70
202100011968;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100012378;4;CATAYEE (JUSTIN);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100012379;4;CATAYEE (JUSTIN);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100012618;2;ROUTE NATIONALE 1;0;;1;2;1;1;3;0;1;; -1;1;0;5;90
202100012619;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;300;4;; -1;1;0;1;50
202100012805;3;TROUBIRAN (CHEMIN DE);0;;2;2;0;2;1;399;1;; -1;1;5;1;50
202100012806;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;4;; -1;1;0;1;50
202100012807;4;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;50;1;; -1;1;0;1;50
202100012808;4;MENTEL;0;;1;1;0;2;(1);(1);1;; -1;1;0;1;50
202100012969;4;; -1;;2;2;0;1;(1);(1);2;;4;1;0;4;50
202100013023;4;PASTEUR (CITE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100013349;3;D2;0;;2;2;2;1;9;700;1;; -1;1;0;5;50
202100013770;2;1; -1;;2;2;0;1;253;500;2;;7;1;0;3;70
202100013771;3;16; -1;;2;2;1;1;1;900;1;; -1;1;0;1;50
202100013808;3;BADUEL (ROND POINT DE);0;;2;2;0;1;2;400;2;; -1;1;0;1;50
202100013809;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;500;1;; -1;1;0;1;50
202100014062;3;N4; -1;;2;2;0;1;10;0;1;; -1;1;0;3;90
202100014123;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;500;1;; -1;1;0;1;50
202100014124;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100014125;4;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;0;1;; -1;1;0;1;50
202100014126;4;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;500;1;; -1;1;0;1;50
202100014127;2;ROUTE NATIONALE 1;0;;3;4;0;1;1;200;1;; -1;1;9;1;90
202100014507;3;11; -1;;2;2;0;1;8;500;3;;5,5;1;0;1;50
202100014761;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;600;1;; -1;1;0;1;50
202100014762;3;ARON (ANDRE);0;;2;2;0;1;0;400;1;; -1;1;0;1;50
202100014763;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;1;; -1;1;0;1;50
202100014950;4;MIRZA (CITE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100015473;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100015474;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;600;1;; -1;1;9;1;50
202100015823;3;1;0;D;2;2;3;1;6;0;1;;7;1;0;1;50
202100016062;3;EBOUE (ROCADE FELIX);0;;2;2;0;1;1;900;1;; -1;1;0;1;50
202100016735;3;11; -1;;2;1;1;1;0;0;1;;3,5;1;9;8;50
202100016777;3;ROUTE NATIONALE 3;0;;2;1;0;1;1;0;1;; -1;1;0;1;50
202100016778;4;EUGENE GOBERT(RUE);0;; -1;0;0;1;(1);(1);1;; -1;1;0;3;50
202100016779;3;MONTABO (ROUTE DE) 2;0;;2;1;0;1;3;950;1;; -1;1;0;1;50
202100016780;3;TIGRE (ROUTE DU);0;; -1;1;0;1;2;800;1;; -1;1;0;1;50
202100016781;3;TIGRE (ROUTE DU);0;;2;1;0;1;0;800;1;; -1;1;0;1;50
202100017276;4;rue;0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202100017566;3;1; -1;D;2;2;0;1;6;50;1;;7;1;0;5;50
202100017608;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;500;1;; -1;1;0;1;50
202100017790;3;MONTABO (ROUTE DE) 2;0;;2;1;0;1;4;0;1;; -1;2;0;1;50
202100017940;4;;0;;2;2;0;2;(1);(1);1;;4;1;0;1;50
202100017981;2;LEBLOND (ROND POINT);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202100018109;4;PREVOT (ERNEST);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100018264;2;1; -1;;2;2;0;1;255;800;1;;7;1;0;3;50
202100018292;4;BARTHELEMY (RENE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100018293;3;BADUEL (ROUTE DE);0;;2;2;2;1;4;400;1;; -1;1;0;1;50
202100018294;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;500;1;; -1;1;0;1;50
202100018295;4;PREVOT (ERNEST);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100018521;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100018660;2;2;0;A;2;2;0;1;1;600;1;; -1;1;0;1;70
202100019069;2;2; -1;;2;2;0;2;2;800;1;; -1;1;0;1;80
202100019076;2;1;0;;2;2;0;1;12;0;1;;7;1;0;1;80
202100019280;2;1; -1;;2;2;0;1;65;200;1;;7;1;0;1;80
202100019316;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202100019579;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1; -1
202100019615;4;DE GAULLE (AVENUE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100019616;3;MADELEINE (ROUTE DE LA);0;;2;1;0;1;2;900;1;; -1;1;0;1;50
202100019787;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202100019788;4;;0;;2;1;0;3;(1);(1);2;;3;1;0;8;50
202100019832;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100019833;4;FELIX EBOUE (Rue);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100019974;4;; -1;;2;2;0;1;(1);(1);1;;5,5;1;0;1;50
202100020225;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100020995;4;NEGRES MARONS (RUE DES) CITE BONHOMME;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100021165;2;1;0;;2;2;0;1;173;0;1;;7;1;0;1;80
202100021369;2;2;0;;2;2;0;4;3;56;3;; -1;1;0;1;80
202100021370;3;2; -1;D;2;2;0;1;9;700;1;;4;1;0;5;50
202100021413;4;DIGUE RONJON;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100021577;3;CABASSOU (ROUTE DE);0;;2;1;0;1;0;200;1;; -1;1;0;1;50
202100021753;3;BADUEL (ROUTE DE);0;;2;1;2;1;4;100;1;; -1;1;0;1;50
202100021874;3;4;0;N;2;2;0;1;12;200;1;; -1;1;0;1;80
202100022054;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100022363;9;2;0;N;1;2;0;1;(1);(1);3;; -1;1;5;1;50
202100022364;3;Rd1; -1;;2;2;0;1;5;200;1;; -1;1;0;1;50
202100022371;3;CD5; -1;;2;2;0;1;35;500;1;; -1;1;0;1;80
202100022587;3;MONTABO (ROUTE DE) 2;0;;2;1;2;1;2;100;1;; -1;1;0;1;50
202100022588;4;PASTEUR (AVENUE LOUIS);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100022781;3;MONTABO (ROUTE DE) 1;0;;2;4;2;1;2;0;1;; -1;1;9;1;50
202100022782;4;PREVOT (ERNEST);0;; -1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100023191;3;23; -1;;2;2;0;1;4;900;1;; -1;1;0;1;50
202100023246;4;JADFARD (RENE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100023247;3;CABASSOU (ROUTE DE);0;;2;2;2;1;0;500;1;; -1;1;0;1;50
202100023401;3;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;0;800;1;; -1;1;9;1;50
202100023402;4;MARAN (RENE) CITE THEMIRE;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100023403;4;LALLOUETTE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100023404;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;100;1;; -1;1;9;1;50
202100023520;2;2; -1;;2;2;0;1;1;800;1;; -1;1;0;1;50
202100023674;3;VIRGILE (AVENUE);0;;2;2;0;1;1;399;1;; -1;1;0;1;50
202100023806;9;; -1;;2;2;0;1;(1);(1);2;;4;1;0;3;80
202100023845;2;GALMOT (AVENUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202100023985;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202100023986;4;COLLERY (ZONE INDUSTRIELLE);0;;1;1;0;1;(1);(1);1;; -1;1;9;1;30
202100024077;3;2;0;D;2;2;0;1;9;500;1;; -1;1;0;1;50
202100024080;2;2;0;;2;2;0;1;19;200;2;; -1;1;5;1;80
202100024193;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202100024233;2;ROUTE NATIONALE 1;0;;1;1;0;1;3;99;1;; -1;2;0;1;50
202100024234;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;150;2;; -1;1;9;1;50
202100024427;3;2;0;; -1;2;0;1;6;900;1;; -1;1;8;1;50
202100024488;3;BADUEL (ROUTE DE);0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202100024585;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100024586;4;ROBERT VIGNON (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100024679;2;1; -1;;2;2;0;1;117;500;2;;7;1;0;3;80
202100024712;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202100024850;4;MERE THERESA (rue);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
202100024987;4;LIBERTE (AVENUE DE LA);0;;1;1;0;1;(1);(1);1;; -1;1;9;1;50
202100025103;4;RABAN (ROUTE DE);0;;2;1;0;2;(1);(1);1;; -1;1;0;1;50
202100025104;2;ROUTE NATIONALE 1;0;;2;4;0;1;3;500;1;; -1;1;0;1;90
202100025414;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;3;; -1;1;0;1;50
202100025415;4;ARAGO (FRANCOIS);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100025416;4;HEDER (place);0;; -1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100025676;4;; -1;; -1;2;0;1;(1);(1);1;;4;1;0;3;50
202100025706;4;SOURCE DE BADUEL (CHEMIN DE LA);0;; -1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100025921;2;1;0;N;3;1;0;1;6;0;1;;3;1;0;2;80
202100025962;2;GALMOT (ROND-POINT);0;;3;2;0;1;0;0;3;; -1;1;0;1;50
202100026069;2;2;0;;2;2;0;1;8;550;1;; -1;1;0;1;80
202100026107;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;750;1;; -1;1;9;1;50
202100027012;4;;0;;2;2;0;1;(1);(1);1;;4;2;0;1;80
202100027290;3;9;0;D;2;2;0;1;4;0;1;; -1;1;0;1;80
202100027321;4;A.HENRI(RUE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;30
202100027411;9;; -1;;2;2;0;3;(1);(1);2;; -1;1;0;3;80
202100027455;3;1; -1;;2;2;0;1;6;500;1;;7;1;0;1;50
202100027491;4;ARAGO (FRANCOIS);0;; -1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100027492;4;LALLOUETTE;0;;1;1;0;1;(1);(1);1;; -1;1;9;1;50
202100027493;4;JACARANDAS (CITE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100028272;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100028273;3;ZEPHIR (ROCADE);0;;2;1;0;1;3;612;1;; -1;1;0;1;50
202100028274;3;MONTABO (ROUTE DE) 2;0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202100028448;2;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;1;0;1;50
202100028603;3;MADELEINE (ROUTE DE LA);0;;2;2;2;1;3;100;1;; -1;1;9;1;50
202100028928;3;cd9; -1;;2;2;0;1;3;700;1;; -1;1;0;1; -1
202100029042;5;23;0;H; -1;1;0;1;(1);(1);1;; -1;1;0;3;50
202100029075;2;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;1;0;1;50
202100029076;4;RABAN (ROUTE DE);0;; -1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100029264;3;MADELEINE (ROUTE DE LA);0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202100029265;4;TROUBIRAN (CHEMIN DE);0;;2;1;0;1;(1);(1);1;; -1;2;0;1;50
202100029266;4;CATAYEE (JUSTIN);0;;2;2;3;2;(1);(1);2;; -1;2;0;2;50
202100029521;2;1; -1;;2;2;0;1;12;900;1;;7;1;0;1;80
202100029565;3;BADUEL (ROUTE DE);0;;2;1;0;1;2;100;1;; -1;1;0;1;50
202100029566;3;ZEPHIR (ROCADE);0;;2;2;2;1;2;900;1;; -1;1;0;1;50
202100029737;3;BADUEL (ROUTE DE);0;;2;2;2;1;3;500;1;; -1;1;0;1;50
202100029897;3;;0;;2;2;0;1;10;0;1;;4;1;5;1; -1
202100029941;4;COLOMB (CHRISTOPHE);0;; -1;1;0;1;(1);(1);1;; -1;1;0;1;30
202100029942;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;400;1;; -1;1;9;1;50
202100030147;2;ROUTE NATIONALE 1;0;;1;1;1;1;3;0;1;; -1;1;0;5;50
202100030297;2;1; -1;; -1;2;0;4;51;700;2;;7;2;0;1; -1
202100030525;3;MANDELA  (BOULEVARD);0;;3;2;0;1;0;1;1;; -1;1;0;1;50
202100030650;3;2; -1;;2;2;2;1;10;300;1;; -1;1;0;1;50
202100030728;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;700;1;; -1;2;9;1;50
202100030729;3;BADUEL (ROUTE DE);0;;2;1;1;1;3;200;1;; -1;1;9;1;50
202100030730;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100030731;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;50;1;; -1;1;0;1;50
202100030732;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;0;1;; -1;1;0;1;50
202100030733;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;731;1;; -1;1;0;1;50
202100030734;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;0;1;; -1;1;0;1;50
202100030925;4;; -1;;1;1;0;2;(1);(1);1;;3;1;0;1;50
202100030929;3;RN3;0;A;2;2;0;1;6;500;1;; -1;2;0;1;80
202100031491;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202100031957;4;HEDER (place);0;;1;1;0;1;0;0;2;; -1;6;0;4;30
202100032076;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;549;1;; -1;1;9;1;50
202100032077;3;CATAYEE (JUSTIN);0;;2;1;0;1;1;850;1;; -1;1;9;1;50
202100032407;4;; -1;;2;2;0;1;(1);(1);1;;5,5;1;0;1;50
