Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202000014124;154 717 460;A01;1;7;0;2;7;15;1;
202000014125;154 717 457;B01;3;7;0;2;8;15;1;
202000014125;154 717 458;A01;3;30;0;2;8;1;1;
202000014234;154 717 277;A01;3;7;8;0;3;1;1;
202000014329;154 717 127;B01;2;7;0;2;1;1;1;
202000014329;154 717 128;A01;1;7;0;2;1;13;1;
202000014333;154 717 120;A01;3;7;0;1;2;1;1;
202000014360;154 717 070;A01;1;7;0;1;7;16;6;
202000014361;154 717 068;B01;1;2;0;2;8;2;1;
202000014361;154 717 069;A01;1;17;0;2;7;9;1;
202000014504;154 716 824;Z01;0;30;0;1;0;1;0;
202000015210;154 715 534;B01;1;2;0;2;1;15;1;
202000015210;154 715 535;A01;1;7;0;2;1;16;1;
202000015383;154 715 237;A01;1;7;0;2;8;1;1;
202000015383;154 715 238;B01;1;7;0;2;2;0;1;
202000015383;154 715 239;Z01;1;7;0;2;8;13;1;
202000015384;154 715 235;B01;0;7;0;2;7;16;1;
202000015384;154 715 236;A01;0;30;0;2;8;1;1;
202000015512;154 715 003;A01;2;30;9;0;1;1;1;
202000015765;154 714 552;B01;1;2;0;0;0;1;1;
202000015765;154 714 553;A01;1;7;0;0;0;17;1;
202000015766;154 714 551;A01;0;99;8;0;1;16;6;
202000015815;154 714 454;A01;2;7;0;2;1;9;1;
202000015815;154 714 455;B01;1;2;0;2;7;1;1;
202000015816;154 714 452;A01;0;32;0;2;1;1;0;
202000015816;154 714 453;B01;0;1;0;2;1;5;0;
202000015965;154 714 181;A01;1;7;0;2;2;17;1;
202000015965;154 714 182;B01;1;2;0;2;3;13;1;
202000015998;154 714 116;Z01;1;7;0;2;8;9;1;
202000015998;154 714 117;B01;1;7;0;2;7;1;1;
202000015999;154 714 114;A01;1;10;8;2;1;1;1;
202000015999;154 714 115;B01;3;10;0;2;7;15;1;
202000016000;154 714 113;CA01;3;20;9;2;1;21;1;
202000016106;154 713 929;B01;1;1;0;2;4;2;5;
202000016106;154 713 930;A01;1;7;0;9;1;2;1;
202000016129;154 713 885;B01;0;2;0;2;1;1;1;
202000016129;154 713 886;A01;0;7;0;2;3;15;1;
202000016130;154 713 883;B01;2;2;0;2;1;1;1;
202000016130;154 713 884;A01;1;3;0;2;4;15;1;
202000016131;154 713 881;A01;1;7;0;2;1;1;1;
202000016131;154 713 882;B01;2;2;0;2;8;19;1;
202000016275;154 713 615;A01;3;7;0;0;6;23;1;
202000016275;154 713 616;B01;3;7;1;2;2;21;1;
202000016280;154 713 606;A01;2;7;0;0;0;1;0;
202000016295;154 713 577;A01;0;30;0;1;1;1;1;
202000016296;154 713 575;B01;1;7;0;2;1;21;1;
202000016296;154 713 576;A01;1;7;0;2;9;15;1;
202000016470;154 713 279;A01;1;7;0;9;2;2;0;
202000016470;154 713 280;B01;1;1;0;0;4;2;0;
202000016475;154 713 269;A01;1;7;0;2;3;26;1;
202000016475;154 713 270;B01;2;10;3;2;3;1;1;
202000016599;154 713 068;A01;2;7;0;2;1;15;0;
202000016599;154 713 069;B01;1;2;0;2;8;1;1;
202000016783;154 712 730;A01;2;33;0;2;7;17;1;
202000016783;154 712 731;B01;2;10;0;2;8;15;1;
202000016889;154 712 538;A01;0;32;0;0;1;11;0;
202000017314;154 711 779;C01;1;7;0;2;4;2;1;
202000017314;154 711 780;B01;1;7;0;2;4;2;1;
202000017314;154 711 781;A01;1;7;0;2;1;2;1;
202000017315;154 711 777;B01;1;7;0;2;1;9;1;
202000017315;154 711 778;A01;1;2;0;2;7;9;1;
202000017476;154 711 492;A01;1;7;0;2;2;15;1;
202000017476;154 711 493;B01;1;2;0;2;1;1;1;
202000017617;154 711 233;A01;1;7;0;2;3;9;0;
202000017617;154 711 235;B01;1;7;0;2;7;1;1;
202000017644;154 711 180;A01;0;7;0;9;8;15;1;
202000017644;154 711 182;B01;1;31;0;2;1;1;1;
202000017646;154 711 177;A01;2;0;0;9;7;16;0;
202000017646;154 711 178;B01;2;2;0;2;1;1;1;
202000017887;154 710 752;B01;3;2;0;2;7;1;1;
202000017887;154 710 753;A01;3;7;0;2;8;15;1;
202000017888;154 710 750;B01;1;34;0;2;7;1;1;
202000017888;154 710 751;A01;1;7;0;2;8;17;1;
202000017964;154 710 626;C01;1;7;0;2;2;12;1;
202000017964;154 710 627;B01;1;7;0;9;3;21;1;
202000017964;154 710 628;A01;1;1;0;2;6;1;5;
202000018208;154 710 207;B01;1;2;0;2;4;2;1;
202000018208;154 710 208;A01;2;7;0;2;1;2;1;
202000018209;154 710 205;A01;1;7;16;0;0;0;1;
202000018209;154 710 206;B01;1;10;16;0;0;0;1;
202000018210;154 710 201;A01;1;10;0;2;1;2;1;
202000018210;154 710 202;B01;1;7;0;2;9;2;1;
202000018210;154 710 203;C01;1;7;0;2;0;0;0;
202000018210;154 710 204;D01;1;10;0;2;0;2;1;
202000018508;154 709 693;A01;2;30;0;2;8;18;1;
202000018508;154 709 694;B01;2;7;0;2;7;16;1;
202000018913;154 708 974;B01;2;7;0;2;1;15;1;
202000018913;154 708 975;A01;1;2;0;2;1;1;1;
202000018914;154 708 972;A01;1;7;0;2;8;15;1;
202000018914;154 708 973;B01;1;33;0;2;1;1;1;
202000019218;154 708 429;A01;2;7;0;2;3;10;1;
202000019218;154 708 430;B01;2;7;0;2;2;21;1;
202000019373;154 708 130;B01;1;1;0;2;1;2;5;
202000019373;154 708 131;A01;1;7;0;9;1;1;1;
202000019374;154 708 128;B01;1;7;0;9;3;19;1;
202000019374;154 708 129;A01;1;2;0;2;1;17;1;
202000019762;154 707 436;B01;0;7;0;2;8;19;6;
202000019762;154 707 437;A01;0;30;0;2;1;1;6;
202000019763;154 707 434;B01;1;30;0;2;1;1;1;
202000019763;154 707 435;A01;3;30;0;2;8;16;1;
202000019882;154 707 230;B01;3;1;0;2;7;1;0;
202000019882;154 707 231;A01;2;7;0;9;3;9;1;
202000020122;154 706 802;A01;1;7;0;9;2;11;1;
202000020122;154 706 803;B01;1;1;0;2;1;11;5;
202000020137;154 706 776;A01;1;7;0;2;5;20;1;
202000020137;154 706 777;B01;1;2;0;2;7;1;1;
202000020138;154 706 774;B01;1;7;0;2;1;1;1;
202000020138;154 706 775;A01;1;7;0;2;8;19;1;
202000020299;154 706 504;C01;1;7;0;2;3;1;1;
202000020299;154 706 505;D01;1;2;0;2;1;1;1;
202000020299;154 706 506;B01;1;7;0;0;3;2;1;
202000020299;154 706 507;A01;1;7;0;2;1;17;1;
202000020531;154 706 126;B01;1;33;0;2;3;26;1;
202000020531;154 706 127;A01;2;7;0;2;3;2;1;
202000020563;154 706 056;B01;0;2;0;2;1;2;1;
202000020563;154 706 057;A01;0;2;0;2;8;10;1;
202000020684;154 705 843;B01;1;7;0;2;4;0;0;
202000020684;154 705 844;A01;1;7;0;2;1;0;0;
202000020688;154 705 836;A01;2;7;3;2;2;13;1;
202000020688;154 705 837;B01;1;7;0;2;2;5;1;
202000020945;154 705 362;B01;0;32;0;2;7;16;1;
202000020945;154 705 363;A01;0;2;0;2;8;2;1;
202000021397;154 704 555;A01;1;2;0;2;1;17;1;
202000021397;154 704 556;B01;1;7;0;0;0;0;1;
202000021706;154 704 011;B01;3;7;0;2;5;1;6;
202000021706;154 704 012;A01;3;1;0;2;8;15;6;
202000021765;154 703 916;A01;1;10;0;0;6;15;1;
202000021765;154 703 917;B01;1;7;0;2;1;1;1;
202000021792;154 703 869;A01;1;1;0;2;8;15;5;
202000021792;154 703 870;B01;1;33;0;2;7;1;6;
202000022002;154 703 497;B01;1;2;0;2;1;1;1;
202000022002;154 703 498;A01;1;7;0;2;3;15;1;
202000022163;154 703 207;A01;1;32;0;2;4;2;1;
202000022163;154 703 208;B01;0;7;0;2;4;15;1;
202000022599;154 702 467;A01;3;7;17;0;1;0;1;
202000022647;154 702 373;A01;2;7;0;2;3;15;1;
202000022647;154 702 374;B01;2;2;0;2;7;17;1;
202000022648;154 702 369;B01;2;2;0;2;1;1;1;
202000022648;154 702 370;A01;1;7;0;9;8;19;1;
202000022649;154 702 367;A01;1;34;0;2;1;13;1;
202000022649;154 702 368;B01;2;7;0;2;8;1;0;
202000022819;154 702 076;A01;0;7;0;2;1;1;6;
202000022819;154 702 077;B01;3;7;0;2;4;1;6;
202000022820;154 702 075;A01;3;7;0;1;8;1;6;
202000022936;154 701 875;A01;1;7;0;9;8;15;6;
202000022936;154 701 876;B01;1;1;0;2;7;1;6;
202000023161;154 701 490;B01;2;10;0;2;1;1;1;
202000023161;154 701 491;A01;1;7;0;2;1;1;1;
202000023162;154 701 489;A01;1;7;6;0;9;1;1;
202000023433;154 701 008;B01;0;7;0;2;3;15;1;
202000023433;154 701 009;A01;0;33;0;2;1;17;1;
202000023637;154 700 644;A01;3;7;0;1;1;2;0;
202000023748;154 700 446;A01;3;10;0;2;6;19;1;
202000023748;154 700 447;B01;1;30;0;2;1;1;1;
202000023750;154 700 443;A01;1;7;0;2;1;16;1;
202000023750;154 700 444;VB01;2;1;0;2;8;1;0;
202000023828;154 700 300;A01;2;7;0;2;1;1;1;
202000023828;154 700 302;B01;1;1;0;2;2;19;5;
202000023926;154 700 128;SB01;3;2;0;2;7;1;1;
202000023926;154 700 129;PA01;3;10;0;2;3;15;1;
202000023927;154 700 126;A01;1;2;0;2;8;16;1;
202000023927;154 700 127;B01;1;7;0;9;5;16;1;
202000023928;154 700 124;B01;1;2;0;2;0;1;1;
202000023928;154 700 125;A01;1;7;0;2;0;16;1;
202000024293;154 699 515;A01;1;7;0;2;8;19;1;
202000024293;154 699 516;B01;2;2;0;2;1;1;1;
202000024686;154 698 806;A01;0;10;0;2;8;19;1;
202000024686;154 698 807;B01;1;7;0;2;1;15;1;
202000024687;154 698 804;B01;1;7;0;2;4;15;1;
202000024687;154 698 805;A01;1;30;0;2;1;1;1;
202000024688;154 698 802;A01;1;7;0;2;5;17;1;
202000024688;154 698 803;B01;1;2;0;2;1;1;0;
202000024689;154 698 798;B01;1;1;0;2;4;13;5;
202000024689;154 698 799;A01;1;2;0;2;1;2;1;
202000024872;154 698 464;A01;1;2;0;1;1;1;0;
202000025106;154 698 047;B01;1;2;0;2;3;1;1;
202000025106;154 698 049;A01;1;7;0;9;7;16;1;
202000025108;154 698 043;A01;0;7;0;2;1;1;1;
202000025108;154 698 045;B01;0;7;0;2;8;1;1;
202000025110;154 698 039;A01;0;2;0;2;7;9;1;
202000025110;154 698 041;B01;0;7;0;2;8;1;1;
202000025287;154 697 729;B01;1;10;0;0;5;15;1;
202000025287;154 697 730;A01;2;2;0;2;7;1;1;
202000025310;154 697 687;A01;1;7;0;2;1;16;1;
202000025310;154 697 688;B01;1;1;0;2;4;16;0;
202000025462;154 697 421;A01;1;10;0;9;2;16;1;
202000025462;154 697 426;B01;1;1;0;2;1;21;5;
202000025539;154 697 296;A01;0;7;0;2;1;1;1;
202000025539;154 697 298;B01;0;2;0;0;7;17;1;
202000025640;154 697 119;B01;0;2;0;2;7;0;0;
202000025640;154 697 121;A01;1;7;0;9;1;1;0;
202000025809;154 696 835;B01;3;32;0;9;8;5;0;
202000025809;154 696 836;A01;1;32;0;9;1;1;0;
202000025851;154 696 769;B01;2;30;0;2;8;1;1;
202000025851;154 696 770;A01;1;7;0;2;1;15;1;
202000025873;154 696 737;A01;1;1;0;2;8;1;0;
202000025873;154 696 738;B01;2;7;0;2;3;15;0;
202000025880;154 696 727;A01;1;7;12;0;3;1;1;
202000025937;154 696 646;B01;1;34;0;2;7;1;1;
202000025937;154 696 647;A01;1;1;0;2;1;5;5;
202000025938;154 696 644;A01;1;7;0;2;1;19;1;
202000025938;154 696 645;B01;1;7;15;2;7;1;1;
202000025939;154 696 642;A01;0;7;0;2;3;20;1;
202000025939;154 696 643;B01;1;7;0;2;2;1;1;
202000025976;154 696 576;A01;2;7;0;0;1;0;1;
202000026010;154 696 502;B01;1;7;0;2;4;0;0;
202000026010;154 696 503;A01;1;7;0;2;1;1;0;
202000026011;154 696 501;A01;1;37;0;1;1;1;6;1
202000026712;154 695 267;B01;1;7;0;2;2;15;1;
202000026712;154 695 268;A01;2;2;0;2;1;1;1;
202000026716;154 695 260;A01;2;7;0;2;3;13;1;
202000026716;154 695 261;B01;1;7;0;2;3;1;1;
202000026804;154 695 085;B01;1;2;0;2;1;1;6;
202000026804;154 695 086;A01;2;10;0;2;7;9;6;
202000026908;154 694 919;A01;2;7;0;1;3;0;0;
202000027025;154 694 700;A01;1;33;0;2;1;19;1;
202000027025;154 694 703;B01;2;2;0;2;8;1;0;
202000027030;154 694 691;B01;2;7;0;2;5;1;1;
202000027030;154 694 692;A01;2;2;0;2;1;21;1;
202000027258;154 694 316;B01;0;31;0;0;1;17;1;
202000027258;154 694 319;A01;0;7;0;2;2;15;1;
202000027424;154 694 034;A01;2;7;0;1;2;1;1;
202000027929;154 693 160;B01;1;7;0;2;5;15;1;
202000027929;154 693 161;A01;1;7;0;2;1;21;1;
202000028199;154 692 685;A01;1;7;0;2;1;1;1;
202000028199;154 692 686;B01;1;1;0;0;4;1;5;
202000028387;154 692 345;A01;1;10;0;1;2;1;1;
202000028609;154 691 939;A01;1;2;0;2;1;1;1;
202000028609;154 691 940;B01;1;7;0;2;3;15;1;
202000028609;154 691 941;C01;1;7;0;2;2;15;1;
202000028688;154 691 791;Z01;1;7;0;9;7;2;0;
202000028688;154 691 792;B01;1;2;0;2;8;2;6;
202000028689;154 691 790;A01;1;7;0;0;0;1; -1;
202000028839;154 691 528;B01;2;33;0;2;8;9;0;
202000028839;154 691 529;A01;1;7;0;2;3;9;0;
202000029017;154 691 260;A01;1;32;0;2;7;17;1;
202000029017;154 691 261;B01;1;7;0;2;8;15;1;
202000029032;154 691 233;A01;2;7;8;0;1;13;6;
202000029043;154 691 217;B01;2;7;0;2;0;0;0;
202000029043;154 691 218;A01;2;33;0;2;8;0;0;
202000029203;154 690 931;A01;1;7;0;9;1;15;6;
202000029203;154 690 932;B01;2;2;0;2;7;2;6;
202000029322;154 690 717;B01;1;2;0;2;8;2;1;
202000029322;154 690 718;A01;1;10;0;2;5;2;1;
202000029464;154 690 474;A01;1;7;0;2;7;15;1;
202000029464;154 690 476;B01;1;2;0;2;1;1;0;
202000029466;154 690 471;A01;1;7;0;1;1;15;1;
202000029817;154 689 849;LA01;3;33;8;0;3;26;1;
202000029949;154 689 624;A01;1;7;0;1;3;1;1;
202000030091;154 689 367;B01;3;33;0;2;8;1;1;
202000030091;154 689 368;A01;3;10;0;2;1;19;1;
202000030092;154 689 365;B01;1;1;0;2;3;26;6;
202000030092;154 689 366;A01;1;10;0;2;3;1;1;
202000030126;154 689 297;A01;1;30;0;2;1;1;0;
202000030126;154 689 298;B01;1;30;0;2;4;1;0;
202000030320;154 688 957;A01;3;7;0;2;1;1;1;
