Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202000036820;4;; -1;;2;2;0;1;0;0;1;; -1;1;0;1;70
202000036846;3;0001;0;;2;2;1;1;4;200;1;; -1;1;0;5;70
202000036847;3;0017;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202000036937;3;0017;0;;2;2;0;1;3;150;1;; -1;1;0;1;50
202000037310;3;0017;0;;2;2;0;1;3;150;1;; -1;2;0;1;50
202000037318;4;rue grage;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;30
202000037319;3;0001;0;;2;1;0;1;2;500;1;; -1;1;0;1;50
202000037994;4;route de raban;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000037997;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000038075;3;1;0;;2;1;1;1;2;0;1;; -1;1;0;1;50
202000038629;3;0001;0;;2;1;0;1;2;200;1;; -1;1;0;1;50
202000038631;4;Rue 14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000038889;3;0003;0;;2;2;0;1;4;100;1;; -1;2;0;1;30
202000039288;3;9;0;;2;2;0;1;28;0;1;; -1;9;0;1;80
202000039290;3;9; -1;;2;2;0;1;8;50;1;; -1;1;0;1;80
202000039292;2;1;0;;2;2;0;1;14;500;1;; -1;1;0;1;80
202000039398;3;0003;0;;2;1;1;1;2;300;1;; -1;1;0;1;50
202000040244;2;1; -1;;2;2;0;1;12;400;1;; -1;1;0;1;80
202000040272;3;0001;0;;2;2;1;1;4;500;1;; -1;1;0;1;70
202000040370;2;1; -1;;2;2;0;2;241;0;1;; -1;2;0;8;80
202000040476;3;0003;0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202000040477;4;RABAN (ROUTE DE);0;; -1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000040478;3;0002;0;;2;2;0;1;1;150;1;; -1;1;0;1;50
202000040603;2;1; -1;;2;2;0;1;19;950;1;; -1;2;0;1;80
202000040659;3;0024;0;;2;4;0;1;1;100;1;; -1;1;0;1;70
202000040946;3;0003;0;;2;2;2;1;2;450;1;; -1;1;0;1;50
202000040949;3;0003;0;;2;2;2;1;2;150;1;; -1;1;0;1;50
202000040953;3;0017;0;;2;1;0;1;3;400;1;; -1;1;0;1;50
202000041012;3;0018;0;;2;3;0;1;1;0;1;; -1;1;0;1;50
202000041249;4;Rue du lieutenant Goinet;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000041253;2;0001;0;;3;2;0;1;2;950;1;; -1;1;0;3;90
202000041266;2;0001;0;;3;1;0;1;1;500;1;; -1;1;0;3;80
202000041357;3;0018;0;;2;1;0;1;2;100;1;; -1;1;0;1;50
202000041477;2;1;0;;2;2;0;1;17;100;1;; -1;1;0;1;80
202000041507;3;0001;0;;2;1;2;1;2;100;1;; -1;2;0;1;50
202000041892;4;GIPPET (DOCTEUR);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000042384;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202000042598;3;1; -1;;2;1;0;1;7;100;1;; -1;1;0;3; -1
202000042711;4;; -1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000042817;2;1; -1;;2;2;0;1;258;0;1;; -1;1;0;1;50
202000042946;4;Avenue des flamboyants;0;;2;2;0;4;(1);(1);2;; -1;1;0;4;50
202000043085;2;2; -1;;2;2;0;2;50;180;2;; -1;1;0;1;70
202000043535;3;0001;0;;2;4;2;1;3;50;1;; -1;2;0;3;50
202000043566;4;; -1;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202000043592;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000043825;3;0024; -1;;2;2;0;1;5;300;1;; -1;1;0;1; -1
202000043826;3;0002; -1;;1;1;0;1;7;400;3;; -1;1;0;1;50
202000043869;3;0018;0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202000043870;3;0017;0;;2;1;0;1;3;0;1;; -1;1;0;1;50
202000043871;3;0017;0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202000043888;4;LALLOUETTE(RUE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000044047;4;Rue du cap; -1;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
202000044052;4;Avenue Paul Castaing; -1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000044150;2;2; -1;;2;2;0;1;183;500;2;; -1;1;0;1;80
202000044179;2;0001;0;;1;2;0;1;0;100;2;; -1;1;0;1;50
202000044188;3;0002;0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202000044492;2;2; -1;;2;2;1;3;9;100;2;; -1;1;0;1;70
202000044514;3;0017;0;;2;2;0;1;2;750;1;; -1;2;0;1;50
202000044549;4;route saint maurice;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000045042;3;0001;0;;2;2;1;1;2;500;1;; -1;1;9;1;50
202000045079;4;Rue AWARA DENDE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202000045082;3;0003;0;;1;1;0;1;2;350;1;; -1;1;9;1;50
202000045111;4;Avenue felix Eboué;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000045383;3;21;0;;2;2;0;1;12;0;1;; -1;2;0;1;80
202000045573;2;2; -1;;2;2;0;1;7;900;3;; -1;9;0;1;50
202000045593;2;1; -1;;2;2;0;1;107;0;1;; -1;1;0;1;80
202000045738;2;0002; -1;;2;2;0;4;3;990;3;; -1;1;0;1;50
202000045777;3;0017;0;;2;1;0;1;1;0;1;; -1;1;0;1;50
202000045846;3;0003;0;;2;1;0;1;2;400;1;; -1;1;0;1;50
202000045847;3;0002;0;;1;1;0;1;2;300;1;; -1;1;0;1;50
202000045848;3;0002;0;;2;1;0;1;0;200;1;; -1;1;0;1;50
202000045997;4;Impasse ame sensible;0;;3;4;0;1;(1);(1);1;; -1;1;0;1; -1
202000046185;4;Chemin de la SOURCE DE BADUEL;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202000046186;3;0018;0;;2;2;0;1;1;500;1;; -1;1;0;1;50
202000046708;4;Rue des Dalhias;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202000046716;3;0002;0;;2;2;2;1;0;1;1;; -1;1;3;1;50
202000046957;3;0018;0;;2;2;0;1;2;50;1;; -1;1;0;1;50
202000047332;3;24;0;;2;2;0;1;4;0;1;; -1;1;0;1;80
202000047390;3;0002; -1;;2;2;0;1;10;500;1;; -1;1;0;1;50
202000047527;4;HEDER (place);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000047536;3;0001;0;;2;1;0;1;2;500;1;; -1;1;0;1;50
