Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202300003362;3;ROUTE NATIONALE 3;0;;2;2;0;1;1;10;1;; -1;1;0;1;50
202300003365;2;ROUTE NATIONALE 1;0;;1;2;0;1;1;50;2;; -1;1;0;8;90
202300003367;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300003433;2;1;0;;2;2;0;1;9;300;1;;7;1;2;1;90
202300003471;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;850;1;; -1;1;0;1;50
202300003718;3;1; -1;;2;2;0;1;6;400;1;;7;1;0;1;70
202300003718;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300003721;3;2;0;D;2;2;0;1;10;300;1;; -1;1;0;1;70
202300003774;4;HAMEAU DES ENCENS (RUE DU) Cité St Marti;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300003777;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;990;1;; -1;1;0;1;50
202300003975;2;1; -1;;2;2;0;1;143;162;1;;7;2;0;1;80
202300004037;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;200;1;; -1;1;0;1;50
202300004195;4;MANDELA  (BOULEVARD);0;;3;4;0;1; -1; -1;1;; -1;1;0;1;50
202300004195;4;POLYCARPE (VERMONT);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300004198;4;SAINT ANTOINE (CHEMIN);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300004201;2;ROUTE NATIONALE 1;0;;1;2;0;1;2;950;1;; -1;1;9;3;90
202300004204;4;ROBERT VIGNON (RUE);0;;2;2;0;1; -1; -1;2;; -1;2;0;1;50
202300004214;3;BADUEL (ROUTE DE);0;;1;2;0;1;2;500;1;; -1;1;0;1;50
202300004304;3;SUZINI (CARREFOUR);0;;1;2;0;1;4;699;1;; -1;1;0;1;50
202300004308;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300004524;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;3;100;1;; -1;1;0;1;50
202300004524;3;PATIENT (LOTISSEMENT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300004601;3;11;0;D;2;2;1;1;2;850;1;; -1;1;0;1;50
202300004738;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300004743;3;BADUEL (ROUTE DE);0;;3;2;2;1;3;950;1;; -1;1;0;1;50
202300004778;2;N1; -1;;2;2;0;1;255;10;1;; -1;1;0;1;50
202300005131;4;COLLERY (ZONE INDUSTRIELLE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300005136;3;MADELEINE (ROUTE DE LA);0;;2;2;0;2;2;150;3;; -1;1;9;1;50
202300005140;3;MANDELA  (BOULEVARD);0;;2;2;0;1;0;980;1;; -1;1;8;1;30
202300005145;3;TIGRE (ROUTE DU);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202300005150;3;MONTABO (ROUTE DE) 1;0;;2;2;2;1;0;150;1;; -1;1;0;1;50
202300005154;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;150;1;; -1;2;0;1;50
202300005281;2;ROUTE NATIONALE 1;0;;3;4;0;1;4;0;1;; -1;1;0;1;90
202300005282;2;ROUTE NATIONALE 1;0;;2;2;0;1;3;50;1;; -1;1;0;1;70
202300005283;4;BARTHELEMY (RENE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300005283;4;DIGUE RONJON;0;;2;2;0;1; -1; -1;1;; -1;1;0;6;50
202300005284;3;ZEPHIR (ROCADE);0;;2;2;0;1;0;900;1;; -1;1;9;1;50
202300005285;3;SUZINI (CARREFOUR);0;;1;2;0;1;4;750;3;; -1;1;0;1;50
202300005529;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300005591;3;MONTABO (ROUTE DE) 2;0;;2;2;2;1;3;300;1;; -1;1;0;1;50
202300005591;3;ZEPHIR (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300005756;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300005757;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202300005799;3;MONTABO (ROUTE DE) 2;0;;2;1;2;1;1;500;1;; -1;2;0;1;50
202300005800;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;4;550;1;; -1;2;0;5;50
202300005800;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1; -1; -1;1;; -1;2;0;8;50
202300005801;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;50;1;; -1;2;0;1;50
202300005965;3;51; -1;;2;2;0;1;4;600;1;; -1;1;0;1;80
202300006244;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300006248;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;2; -1; -1;1;; -1;2;0;1;50
202300006673;4;VOLTAIRE(AVENUE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300006675;3;MONTABO (ROUTE DE) 2;0;;1;2;0;1;4;700;1;; -1;1;0;1;50
202300006838;4;BOULEVARD DES CITES;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300006841;3;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;860;2;; -1;1;0;1;50
202300006847;4;14 ET 22 JUIN 1962;0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300006855;4;DE GAULLE (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300006855;4;ROUGET DE L ' ISLE;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300007619;4;BARTHELEMY (RENE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300007620;2;ROUTE NATIONALE 1;0;;1;2;0;1;3;300;1;; -1;1;0;8;90
202300007621;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;600;1;; -1;1;0;1;50
202300007765;3;CATAYEE (JUSTIN);0;;1;2;0;1;1;800;3;; -1;1;0;1;50
202300008069;4;115;0;R;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202300008152;2;ROUTE NATIONALE 3;0;;2;2;0;1;0;400;1;; -1;1;0;1;50
202300008160;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;2;; -1;1;3;1;50
202300008596;3;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300008596;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;70;1;; -1;1;0;1;50
202300008826;3;; -1;;2;2;0;1;2;300;1;; -1;1;0;1; -1
202300008848;3;BADUEL (ROUTE DE);0;;2;2;1;1;2;500;1;; -1;2;0;5;50
202300008856;3;CABASSOU (ROUTE DE);0;;2;2;2;1;0;300;1;; -1;1;9;1;50
202300008964;3;COLLERY (ZONE INDUSTRIELLE);0;;2;2;0;1;0;800;1;; -1;1;0;1;70
202300009157;3;MANDELA  (BOULEVARD);0;;1;2;0;1;0;380;1;; -1;1;0;1;30
202300009236;4;14 ET 22 JUIN 1962;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300009238;3;CABASSOU (ROUTE DE);0;;3;2;0;1;0;150;1;; -1;1;9;1;50
202300009387;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;900;1;; -1;1;9;1;50
202300009387;3;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;9;1;50
202300009388;4;EAU-LISETTE (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300009389;4;FELIX EBOUE (Rue);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300009389;4;LIBERTE (AVENUE DE LA);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300009390;4;MONT LUCAS  2 (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300009463;2;1; -1;;2;2;0;1;21;0;1;; -1;1;0;1;80
202300009463;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300009558;2;ROUTE NATIONALE 1;0;;1;2;0;1;1;49;1;; -1;1;0;1;50
202300009559;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;300;4;; -1;2;0;1;50
202300009704;4;PASTEUR (AVENUE LOUIS);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300009706;4;EAU-LISETTE (CITE);0;;2;2;0;2; -1; -1;2;; -1;9;5;1;50
202300009838;3;EBOUE (ROCADE FELIX);0;;2;2;0;1;1;900;1;; -1;1;0;1;50
202300009838;3;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300009958;3;CABASSOU (ROUTE DE);0;;2;2;0;1;1;10;1;; -1;2;0;1;50
202300009959;3;BADUEL (ROUTE DE);0;;2;1;0;1;3;800;1;; -1;1;0;1;50
202300010140;3;HORTH (CITE);0;; -1;2;0;1; -1; -1;1;; -1;1;9;1;50
202300010140;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;300;1;; -1;1;0;1;50
202300010261;2;1; -1;;2;2;0;2;252;900;1;;7;2;0;3;80
202300010327;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;440;1;; -1;1;0;1;50
202300010850;2;1; -1;;2;2;0;1;23;250;1;;7;1;0;1;80
202300010938;3;SUZINI (CARREFOUR);0;;1;2;0;1;4;750;3;; -1;1;0;1;50
202300010942;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;860;1;; -1;1;0;1;30
202300010976;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;150;1;; -1;1;0;1;50
202300010976;3;REPUBLIQUE (BD DE LA);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300010998;4;REPUBLIQUE (BD DE LA);0;;2;1;0;1; -1; -1;1;; -1;1;8;8;50
202300011468;2;1;0;;2;2;0;1;23;100;1;;7;1;0;1;80
202300011635;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;900;4;; -1;2;0;1;50
202300011685;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;399;1;; -1;1;0;1;50
202300011685;3;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300011814;2;1;0;;2;2;0;1;15;300;1;;7;1;0;1;80
202300011814;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300011942;4;; -1;; -1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300011942;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;1; -1
202300012065;2;1; -1;;2;2;0;1;18;800;1;;7;1;0;1;80
202300012170;4;VOLTAIRE(AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012192;3;ESTREES (AVENUE D');0;;2;2;0;1;0;480;1;; -1;1;9;1;50
202300012192;3;LUBIN (SAMUEL);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012197;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;50;1;; -1;1;0;1;50
202300012197;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300012438;3;MATOURY (RUE);0;;2;2;0;1;1;100;1;; -1;1;0;1;50
202300012442;3;BADUEL (ROUTE DE);0;;2;1;0;1;4;200;1;; -1;2;0;1;50
202300012447;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202300012504;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;60;1;; -1;1;0;1;50
202300012599;3;CHATENAY (CITE);0;;3;0;0;1; -1; -1;1;; -1;1;0;1;50
202300012599;3;MONTABO (ROUTE DE) 1;0;;3;2;0;1;1;600;1;; -1;1;0;1;50
202300012769;3;CABASSOU (ROUTE DE);0;;2;2;0;1;1;50;1;; -1;1;0;1;50
202300012862;3;Rue;0;A;2;2;0;1;2;600;1;; -1;1;9;1;50
202300012933;4;GRANT (CITE);0;;2;2;0;2; -1; -1;2;; -1;1;0;1;50
202300012937;2;LEBLOND (ROND POINT);0;;1;2;0;1;1;100;4;; -1;1;0;1;90
202300012942;3;BADUEL (ROUTE DE);0;; -1;2;0;1;3;610;1;; -1;1;0;1;50
202300012945;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300013023;2;1;0;;2;2;0;1;21;10;1;; -1;1;0;1;80
202300013023;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300013151;4;ADJUDANT PINDARD (RUE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300013151;4;BRASSE (LIEUTENANT);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300013479;2;1; -1;;2;2;0;1;255;10;1;;7;1;0;1;50
202300013491;3;FELIX EBOUE(ROCADE);0;;2;1;2;1;2;0;1;; -1;2;9;1;50
202300013492;4;HEDER (place);0;;1;2;0;1; -1; -1;1;; -1;2;0;1;30
202300013575;4;CESAIRE (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300013575;4;MANDARINES(RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300013576;4;FELIX EBOUE (Rue);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300013577;3;CABASSOU (ROUTE DE);0;;2;2;0;1;1;50;2;; -1;1;0;1;50
202300013577;3;MERE THERESA (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300013709;2;5; -1;;2;1;0;1;37;827;1;;3;1;5;1;50
202300013709;2;; -1;;2; -1; -1;1;25;200;1;; -1;1;0;1; -1
202300014056;4;0;0;X; -1;2;0;1; -1; -1;1;; -1;9;0;1;50
202300014124;2;01; -1;;2;2;0;1;14;690;1;; -1;1;0;1;80
202300014161;4;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300014161;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300014169;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;1;70
202300014293;4;MERE THERESA (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300014296;3;EBOUE (ROCADE FELIX);0;;2;2;0;1;1;270;1;; -1;2;8;1;50
202300014298;3;BADUEL (ROND POINT DE);0;;2;2;0;1;2;300;1;; -1;1;0;1;50
202300014353;2;ROUTE NATIONALE 1;0;;3;2;2;1;3;400;1;; -1;1;0;1;90
202300014463;3;; -1;;2;2;0;1;6;800;1;; -1;1;0;1;70
202300014684;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;899;1;; -1;1;0;1;50
202300014687;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202300014691;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;0;1;; -1;1;0;1;50
202300014929;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300014929;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202300014930;4;SPATULES (RUE DES) CITE EAU LISETTE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300015090;9;X;0;X;2;2;0;1; -1; -1;1;; -1;9;0;1;50
202300015191;3;MONTABO (ROUTE DE) 2;0;;2;0;2;1;2;820;1;; -1;1;0;1;50
202300015193;4;ROBERT VIGNON (RUE);0;; -1;2;0;1; -1; -1;1;; -1;2;0;1;50
202300015196;3;COLLERY (ZONE INDUSTRIELLE);0;;2;2;0;1;0;490;1;; -1;2;0;1;50
202300015443;2;1;0;A; -1;2;0;1;17;0;1;; -1;1;0;1;80
202300015467;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;4;50
202300015475;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300015476;4;DE GAULLE (AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300015476;4;MANDELA  (BOULEVARD);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300015720;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;800;1;; -1;1;0;1;50
202300015721;4;MONT LUCAS 1 (CITE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300015721;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300015927;4;CABASSOU (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300015931;4;ARAGO (FRANCOIS);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300015931;4;LALLOUETTE(RUE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300015936;4;LALLOUETTE;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300015992;2;; -1;;3;2;0;1;5;200;1;; -1;1;0;1;90
202300016001;3;1;0;D;2;2;0;1;6;990;1;; -1;1;0;1;50
202300016267;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300016270;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;4;50
202300016273;3;BADUEL (ROUTE DE);0;;2;2;2;1;2;950;1;; -1;1;0;3;50
202300016276;3;MONTABO (ROUTE DE) 3;0;;2;2;2;1;2;500;1;; -1;1;0;1;50
202300016280;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;900;2;; -1;2;0;1;50
202300016658;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;3;50;1;; -1;2;0;1;50
202300016663;4;TIGRE (ROUTE DU);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202300016678;4;TIGRE (ROUTE DU);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202300016683;4;PETIT LUCAS (CITE);0;;2;2;0;4; -1; -1;1;; -1;1;5;1;50
202300016683;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300016831;4;DE GAULLE (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300016831;4;ROUGET DE L ' ISLE;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300016838;4;NOVAPARC (RESIDENCE) RTE DE RABAN;0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300016838;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300017101;3;5; -1;;2;2;0;2;26;900;2;;5,5;2;0;1;80
202300017142;3;ROUTE NATIONALE 1;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017142;3;ROUTE NATIONALE 1;0;;2;2;0;1;0;290;1;; -1;1;0;1;50
202300017144;3;EBOUE (ROCADE FELIX);0;;2;2;0;1;2;130;1;; -1;1;0;1;50
202300017144;3;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017146;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;260;1;; -1;1;0;1;50
202300017146;3;NEGRES MARONS (RUE DES) CITE BONHOMME;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017253;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;900;2;; -1;1;0;1;50
202300017253;3;MADELEINE (ROUTE DE LA);0;;2;2;0;3; -1; -1;1;; -1;1;0;1;50
202300017254;3;BADUEL (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017254;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;800;1;; -1;1;0;1;50
202300017397;4;BRASSE (LIEUTENANT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017398;4;GALMOT (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017399;2;COLLERY (ZONE INDUSTRIELLE);0;;3;2;1;1;3;500;1;; -1;1;0;5;90
202300017400;4;BECKER (LIEUTENANT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017556;3;ARON (ANDRE);0;;2;2;0;1;0;200;1;; -1;2;0;1;50
202300017556;3;VOLTAIRE(AVENUE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300017557;2;ROUTE NATIONALE 1;0;;2;2;0;1;3;800;1;; -1;2;0;1;90
202300017559;3;FELIX EBOUE(ROCADE);0;;2;2;2;1;1;900;1;; -1;2;0;1;50
202300017559;3;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202300017561;4;GIPPET (DOCTEUR);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017561;4;VOLTAIRE(AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300017649;4;19;0;;1;1;0;1; -1; -1;1;; -1;2;0;1;50
202300017649;4;; -1;;1; -1; -1;1; -1; -1;1;; -1;2;0;1; -1
202300017653;2;1; -1;;2;2;0;1;15;700;1;;7;1;0;1;80
202300017722;4;ZONE COLLERY I OU II;0;;2;2;0;1; -1; -1;1;; -1;4;0;1;50
202300017955;4;HEDER (place);0;; -1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300018232;4;EUGENE GOBERT(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300018318;4;BRASSE (LIEUTENANT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300018318;4;MALOUET;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300018323;4;GIPPET (DOCTEUR);0;;2;2;0;1; -1; -1;1;; -1;1;9;1;50
202300018323;4;VOLTAIRE(AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;9;1;50
202300018326;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;300;1;; -1;1;0;5;50
202300018326;3;ZABULON (LOTISSEMENT);0;;2;2;0;1; -1; -1;1;; -1;1;0;5;50
202300018613;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300018741;3;BADUEL (ROUTE DE);0;;2;2;2;1;1;900;1;; -1;1;0;1;50
202300019033;3;ZONE COLLERY I OU II;0;;2;2;0;1;0;600;1;; -1;1;0;1;70
202300019036;3;BADUEL (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300019036;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;550;3;; -1;1;0;1;50
202300019111;2;CRIQUE FOUILLEE (ROND POINT);0;;1;2;0;1;4;99;2;; -1;1;0;1;50
202300019245;3;CATAYEE (JUSTIN);0;;1;2;0;1;1;800;3;; -1;1;0;1;50
202300019297;4;DE GAULLE (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300019297;4;ROUGET DE L ' ISLE;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300019399;2;1; -1;;2;2;0;1;15;300;1;;7;1;0;1;80
202300019399;2;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300019437;4;VOLTAIRE(AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300019439;4;BRUTUS (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300019441;3;FELIX EBOUE(ROCADE);0;;2;1;0;1;1;300;1;; -1;1;8;1;40
202300019774;4;; -1;;2;2;0;1; -1; -1;1;; -1;2;0;1;30
202300019776;2;1; -1;;2;2;0;1;21;500;1;;7;1;0;1;80
202300019776;2;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300019778;3;MONTABO (ROUTE DE) 2;0;;2;2;0;3;2;50;1;; -1;1;0;1;50
202300019778;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;612;1;; -1;1;0;1;50
202300020150;2;2; -1;;2;3;0;1;0;900;1;;9;1;5;1;50
202300020150;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202300020308;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;950;1;; -1;1;0;1;50
202300020421;3;9;0;D;2;2;0;1;6;750;2;; -1;1;0;3;80
202300020426;3;11; -1;;2;2;0;1;7;50;1;;5,5;1;0;3;80
202300020583;4;MONNERVILLE (AVENUE GASTON);0;;1;1;0;1; -1; -1;1;; -1;2;0;1;50
202300020806;3;; -1;;2;2;0;1;9;250;1;; -1;1;0;1;70
202300020812;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;50;1;; -1;1;0;1;50
