Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202300003777;21;09;2023;13:05;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,93519008; -52,31239378
202300003975;12;02;2023;20:40;3;973;97303;1;1;2;5;Route Nationale 1;5,47203800; -53,18258300
202300004037;3;05;2023;08:36;1;973;97302;2;1;1;7;MADELEINE (ROUTE DE LA);4,91194000; -52,32125000
202300004195;26;11;2023;10:45;1;973;97302;2;2;1;3;MANDELA  (BOULEVARD);4,94064000; -52,32681000
202300004198;25;11;2023;20:30;5;973;97302;2;1;1;7;SAINT ANTOINE (CHEMIN);4,93201000; -52,29726000
202300004201;25;11;2023;18:50;5;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,90840000; -52,32330000
202300004204;25;11;2023;00:40;5;973;97302;2;1;2;7;ROBERT VIGNON (RUE);4,93026000; -52,32220000
202300004214;10;02;2023;07:07;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93206798; -52,30765164
202300004304;24;03;2023;19:30;5;973;97302;2;6;1;3;SUZINI (CARREFOUR);4,92722000; -52,28999000
202300004308;23;03;2023;18:12;2;973;97302;2;1;1;7;TROUBIRAN (CHEMIN DE);4,92670469; -52,30347705
202300004524;23;03;2023;06:30;1;973;97302;2;2;1;3;MONTABO (ROUTE DE) 1;4,93618648; -52,29620147
202300004601;14;07;2023;11:26;1;973;97311;2;1;7;2;Avenue Christophe Colomb;5,47856300; -54,03766000
202300004738;12;07;2023;10:15;1;973;97302;2;1;1;3;FLAMBOYANTS (RUE DES);4,92459625; -52,31784537
202300004743;12;07;2023;08:00;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92911000; -52,29651000
202300004778;22;12;2023;19:30;5;973;97311;2;1;1;1;Avenue Gaston Monnerville;5,49306700; -54,00934800
202300005131;6;06;2023;15:45;1;973;97302;2;1;1;2;COLLERY (ZONE INDUSTRIELLE);4,90415705; -52,32608843
202300005136;6;06;2023;13:50;1;973;97302;2;9;1;3;MADELEINE (ROUTE DE LA);4,92100198; -52,32201934
202300005140;5;06;2023;19:20;4;973;97302;2;1;1;6;MANDELA  (BOULEVARD);4,93149326; -52,32651758
202300005145;5;06;2023;20:50;1;973;97309;2;1;1;2;TIGRE (ROUTE DU);4,91291495; -52,30820686
202300005150;5;06;2023;06:55;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,94418754; -52,31794935
202300005154;4;06;2023;23:20;5;973;97302;2;6;2;1;MADELEINE (ROUTE DE LA);4,92081000; -52,32192000
202300005281;18;08;2023;22:05;5;973;97302;1;1;1;2;ROUTE NATIONALE 1;4,89738091; -52,32812762
202300005282;18;08;2023;20:00;5;973;97302;1;1;1;3;ROUTE NATIONALE 1;4,90612000; -52,32281000
202300005283;18;08;2023;16:30;1;973;97302;2;2;1;3;BARTHELEMY (RENE);4,93367491; -52,33044237
202300005284;18;08;2023;04:55;3;973;97302;2;1;1;7;ZEPHIR (ROCADE);4,92634482; -52,32111096
202300005285;16;08;2023;09:55;1;973;97302;2;6;1;3;SUZINI (CARREFOUR);4,92740000; -52,28999000
202300005529;23;10;2023;09:20;1;973;97302;2;2;1;3;RABAN (ROUTE DE);4,93356534; -52,31330842
202300005591;21;09;2023;08:00;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 2;4,93572000; -52,29537000
202300005756;7;10;2023;22:50;5;973;97302;2;1;1;2;BOUDINOT (AUGUSTE) CITE THEMIRE;4,93416393; -52,31922269
202300005757;19;10;2023;15:00;1;973;97302;2;1;1;2;CABASSOU (ROUTE DE);4,91990455; -52,31946677
202300005799;9;02;2023;17:46;2;973;97302;2;9;8;6;MONTABO (ROUTE DE) 2;4,94327000; -52,30700000
202300005800;9;02;2023;08:00;1;973;97302;2;3;2;3;MONTABO (ROUTE DE) 1;4,92978000; -52,29035000
202300005801;9;02;2023;07:30;1;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,93513000; -52,31218000
202300005965;31;01;2023;02:45;2;973;97305;1;1;1;3;Route Departementale 5;4,95143191; -52,43111640
202300006244;11;07;2023;06:55;1;973;97302;2;9;1;2;FLAMBOYANTS (RUE DES);4,92460159; -52,31781185
202300006248;11;07;2023;00:15;3;973;97302;2;1;2;1;TROUBIRAN (CHEMIN DE);4,93277168; -52,29674846
202300006673;22;03;2023;08:32;1;973;97302;2;1;1;6;VOLTAIRE(AVENUE);4,94170343; -52,32515359
202300006675;21;03;2023;09:24;1;973;97302;2;6;1;6;MONTABO (ROUTE DE) 2;4,92722000; -52,28985000
202300006838;24;11;2023;16:00;1;973;97302;2;1;1;7;BOULEVARD DES CITES;4,92071000; -52,31717000
202300006841;24;11;2023;17:00;1;973;97302;2;1;1;7;MARINGOUINS (ROND-POINT);4,90768834; -52,32206780
202300006847;24;11;2023;10:30;1;973;97302;2;1;2;7;14 ET 22 JUIN 1962;4,93341231; -52,32696962
202300006855;24;11;2023;08:00;1;973;97302;2;2;1;3;ROUGET DE L ' ISLE;4,93989646; -52,32733369
202300007619;6;10;2023;08:55;1;973;97302;2;1;1;3;BARTHELEMY (RENE);4,93616011; -52,33242989
202300007620;21;10;2023;00:40;5;973;97302;1;1;1;2;ROUTE NATIONALE 1;4,90444000; -52,32388000
202300007621;20;10;2023;08:45;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,93477000; -52,30857000
202300007765;8;02;2023;15:45;1;973;97302;2;6;1;3;CATAYEE (JUSTIN);4,92433000; -52,32421000
202300008069;31;05;2023;06:45;2;973;97307;2;1;7;6;115 rue léon gontran damas;4,85072300; -52,32724000
202300008152;10;07;2023;17:25;1;973;97302;1;1;1;3;ROUTE NATIONALE 3;4,92882000; -52,32920000
202300008160;16;06;2023;07:55;1;973;97302;2;6;1;3;MARINGOUINS (ROND-POINT);4,90699000; -52,32227000
202300008596;29;12;2023;19:03;5;973;97302;2;3;1;3;ZEPHIR (ROCADE);4,93797000; -52,30633000
202300008826;9;07;2023;21:00;3;973;97313;2;1;1;3;Avenue des 2 Fromagers;4,88934400; -52,49892000
202300008848;4;06;2023;05:08;5;973;97302;2;1;2;1;BADUEL (ROUTE DE);4,93222992; -52,30788267
202300008856;3;06;2023;10:35;1;973;97302;2;1;1;4;CABASSOU (ROUTE DE);4,91957478; -52,31861186
202300008964;31;12;2023;21:57;3;973;97302;1;1;1;2;COLLERY (ZONE INDUSTRIELLE);4,90349000; -52,31629000
202300009157;30;12;2023;11:40;1;973;97302;2;1;1;2;MANDELA  (BOULEVARD);4,93670258; -52,32594162
202300009236;18;03;2023;11:30;1;973;97302;2;1;1;2;14 ET 22 JUIN 1962;4,93451124; -52,32724750
202300009238;17;03;2023;22:00;5;973;97302;2;1;1;3;CABASSOU (ROUTE DE);4,92030000; -52,32047000
202300009387;19;09;2023;08:15;1;973;97302;2;2;1;3;FELIX EBOUE(ROCADE);4,92958409; -52,31511086
202300009388;19;09;2023;06:57;1;973;97302;2;3;1;3;EAU-LISETTE (CITE);4,92912000; -52,32115000
202300009389;18;09;2023;22:10;5;973;97302;2;3;1;5;LIBERTE (AVENUE DE LA);4,93670793; -52,32780308
202300009390;18;09;2023;20:33;5;973;97302;2;1;1;6;MONT LUCAS  2 (CITE);4,92458000; -52,30016000
202300009463;22;10;2023;07:35;1;973;97305;1;2;1;1;Route Nationale 1;4,97410900; -52,44181000
202300009558;7;02;2023;17:01;1;973;97302;1;6;1;7;ROUTE NATIONALE 1;4,92065725; -52,33026803
202300009559;7;02;2023;07:00;1;973;97302;2;1;2;6;TIGRE (ROUTE DU);4,91557000; -52,31132000
202300009704;6;02;2023;14:10;1;973;97302;2;1;1;2;PASTEUR (AVENUE LOUIS);4,94382411; -52,32227772
202300009706;3;02;2023;10:10;1;973;97302;2;6;9;1;EAU-LISETTE (CITE);4,92850012; -52,32226914
202300009838;11;04;2023;07:30;1;973;97302;2;2;1;3;EBOUE (ROCADE FELIX);4,92957207; -52,31509227
202300009958;27;04;2023;10:56;1;973;97302;2;1;2;3;CABASSOU (ROUTE DE);4,91758345; -52,31308195
202300009959;27;04;2023;08:01;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92872000; -52,29798000
202300010140;8;07;2023;11:20;1;973;97302;2;2;1;3;MONTABO (ROUTE DE) 1;4,94437459; -52,30984300
202300010261;30;12;2023;03:00;3;973;97311;1;1;2;7;PK 244 + 700;5,48764975; -53,99195552
202300010327;29;12;2023;09:50;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92801000; -52,29221000
202300010850;30;12;2023;11:15;1;973;97305;1;1;1;3;Route Nationale 1;4,99159500; -52,44990000
202300010938;14;08;2023;07:15;1;973;97302;2;6;1;3;SUZINI (CARREFOUR);4,92698000; -52,28996000
202300010942;5;08;2023;14:23;1;973;97302;2;1;1;7;MADELEINE (ROUTE DE LA);4,90792000; -52,32201000
202300010976;8;07;2023;14:30;1;973;97302;2;2;1;3;BADUEL (ROUTE DE);4,93924968; -52,31833085
202300010998;19;03;2023;07:05;1;973;97302;2;1;1;7;REPUBLIQUE (BD DE LA);4,93793000; -52,32292000
202300011468;8;02;2023;06:45;1;973;97305;1;1;1;3;Route Nationale 1;4,98960700; -52,44885900
202300011635;4;02;2023;23:20;3;973;97309;1;1;3;1;TIGRE (ROUTE DU);4,91356487; -52,30847239
202300011685;4;02;2023;07:20;1;973;97309;2;3;1;3;TIGRE (ROUTE DU);4,91520569; -52,31077239
202300011814;29;04;2023;12:15;1;973;97305;1;3;1;2;Route Nationale 1;4,93764900; -52,40931300
202300011942;28;04;2023;17:45;1;973;97353;2;3;1;3;Rue Simon Sacapou;3,64167500; -54,03244600
202300012065;22;11;2023;17:20;1;973;97305;1;1;1;3;877 Route Nationale 1;4,95964400; -52,43168900
202300012170;13;08;2023;01:25;5;973;97302;2;1;1;3;VOLTAIRE(AVENUE);4,94153000; -52,32580000
202300012192;21;11;2023;13:34;1;973;97302;2;3;1;3;ESTREES (AVENUE D');4,94077000; -52,32368000
202300012197;20;11;2023;22:55;3;973;97302;2;2;1;7;FELIX EBOUE(ROCADE);4,93102508; -52,31328017
202300012438;7;07;2023;12:45;1;973;97302;2;1;1;6;MATOURY (RUE);4,92666000; -52,32054000
202300012442;7;07;2023;08:00;1;973;97302;2;1;2;3;BADUEL (ROUTE DE);4,92838000; -52,29354000
202300012447;7;07;2023;02:15;5;973;97302;2;1;1;1;ZEPHIR (ROCADE);4,93592763; -52,30779111
202300012504;27;12;2023;19:20;3;973;97302;2;1;1;6;ZEPHIR (ROCADE);4,93765000; -52,30668000
202300012599;2;06;2023;16:25;1;973;97302;2;9;1;2;MONTABO (ROUTE DE) 1;4,94392120; -52,30821759
202300012769;18;03;2023;17:10;1;973;97302;2;1;1;3;CABASSOU (ROUTE DE);4,91719000; -52,31248000
202300012862;23;12;2023;15:40;1;973;97304;2;6;1;6;Avenue Gaston Monnerville;5,17213000; -52,65026100
202300012933;26;12;2023;11:10;1;973;97302;2;1;1;1;GRANT (CITE);4,94848000; -52,30453000
202300012937;26;12;2023;00:20;5;973;97302;1;1;1;3;LEBLOND (ROND POINT);4,92162285; -52,32992738
202300012942;25;12;2023;21:23;5;973;97302;2;9;1;3;BADUEL (ROUTE DE);4,92879000; -52,29928000
202300012945;25;12;2023;19:57;5;973;97302;2;9;1;6;FLAMBOYANTS (RUE DES);4,92579745; -52,31563926
202300013023;19;03;2023;15:30;1;973;97305;1;3;1;3;Hôtel Maillard (Patrimoine national);4,97417300; -52,44171400
202300013151;17;09;2023;02:30;5;973;97302;2;2;1;3;BRASSE (LIEUTENANT);4,93585000; -52,33455000
202300013479;19;10;2023;15:30;1;973;97311;2;1;1;1;2200 Avenue Gaston Monnerville;5,49308700; -54,00950800
202300013491;3;02;2023;18:20;2;973;97302;2;9;2;3;FELIX EBOUE(ROCADE);4,93041000; -52,31408000
202300013492;3;02;2023;09:45;1;973;97302;2;1;1;6;HEDER (place);4,94144761; -52,33238161
202300013575;17;10;2023;15:37;1;973;97302;2;3;1;3;MANDARINES(RUE DES);4,93142797; -52,32467562
202300013576;20;08;2023;21:23;5;973;97302;2;1;1;6;FELIX EBOUE (Rue);4,93698896; -52,32785270
202300013577;20;08;2023;10:20;1;973;97302;2;4;1;7;CABASSOU (ROUTE DE);4,91755000; -52,31286000
202300013709;29;04;2023;05:15;5;973;97305;2;3;1;2;Chemin Departemental 5;5,00435600; -52,46226000
202300014056;13;08;2023;01:30;5;973;97362;2;1;1;1;Loka;3,82823161; -54,19209659
202300014124;21;11;2023;17:12;1;973;97305;1;1;1;3;RN1, PK14;4,93348100; -52,40253200
202300014161;4;07;2023;17:00;1;973;97309;2;3;1;7;Rue des Pionniers;4,91573100; -52,28191300
202300014169;7;07;2023;06:35;2;973;97360;1;1;7;3;Route de Maiman;5,17647300; -54,32475300
202300014293;15;11;2023;07:15;1;973;97302;2;1;1;6;MERE THERESA (rue);4,92553476; -52,31280541
202300014296;15;11;2023;09:28;1;973;97302;2;1;2;2;EBOUE (ROCADE FELIX);4,92733000; -52,31950000
202300014298;15;11;2023;08:10;1;973;97302;2;1;1;7;BADUEL (ROND POINT DE);4,93334176; -52,30968547
202300014353;6;07;2023;04:10;3;973;97302;1;1;8;6;ROUTE NATIONALE 1;4,90321000; -52,32417000
202300014463;1;06;2023;14:10;1;973;97309;2;1;1;6;Route de Montjoly;4,91435018; -52,27418125
202300014684;16;03;2023;13:30;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,92265000; -52,32340000
202300014687;16;03;2023;08:35;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,93083000; -52,30561000
202300014691;16;03;2023;07:30;1;973;97302;2;1;1;3;;4,92930000; -52,29610000
202300014929;14;03;2023;13:00;1;973;97302;2;3;1;1;BOUDINOT (AUGUSTE) CITE THEMIRE;4,93325500; -52,31953365
202300014930;10;03;2023;16:55;1;973;97302;2;1;1;3;SPATULES (RUE DES) CITE EAU LISETTE;4,92730890; -52,32206395
202300015090;16;09;2023;21:00;3;973;97362;1;1;1;7;Piste Papaichton Maripasoula;3,82030100; -54,15727600
202300015191;24;12;2023;14:36;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,93812000; -52,29917000
202300015193;24;12;2023;12:43;1;973;97302;2;1;2;3;ROBERT VIGNON (RUE);4,93128233; -52,32186466
202300015196;23;12;2023;18:10;3;973;97302;1;1;2;3;COLLERY (ZONE INDUSTRIELLE);4,90469000; -52,31858000
202300015443;17;10;2023;07:50;1;973;97305;1;1;1;3;Route Nationale 1;4,94661700; -52,42029900
202300015467;14;08;2023;12:45;1;973;97302;2;1;1;7;RABAN (ROUTE DE);4,93658411; -52,31502369
202300015475;17;10;2023;07:40;1;973;97302;2;1;1;1;RABAN (ROUTE DE);4,92666461; -52,31393874
202300015476;11;10;2023;07:10;1;973;97302;2;2;1;3;MANDELA  (BOULEVARD);4,94126322; -52,32696623
202300015720;25;04;2023;17:30;1;973;97302;2;1;1;5;BADUEL (ROUTE DE);4,92880993; -52,29827696
202300015721;25;04;2023;15:30;1;973;97302;2;2;2;1;TROUBIRAN (CHEMIN DE);4,92689710; -52,30349216
202300015927;19;11;2023;14:15;1;973;97302;2;1;1;3;CABASSOU (CITE);4,92059356; -52,31608741
202300015931;19;11;2023;12:10;1;973;97302;2;2;1;3;LALLOUETTE(RUE);4,94004147; -52,33206564
202300015936;18;11;2023;22:34;5;973;97302;2;9;1;3;LALLOUETTE;4,94135212; -52,32666349
202300015992;11;08;2023;00:15;3;973;97307;1;1;1;6;N1;4,89264700; -52,33183400
202300016001;12;08;2023;10:45;1;973;97309;2;1;1;3;283 Route de Montjoly;4,91400800; -52,27390900
202300016267;5;07;2023;19:30;3;973;97302;2;1;2;1;MANGO (ROUTE);4,93077014; -52,31644392
202300016270;5;07;2023;15:37;1;973;97302;2;1;1;6;RABAN (ROUTE DE);4,93133132; -52,31314480
202300016273;5;07;2023;07:45;1;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,93038000; -52,30481000
202300016276;5;07;2023;07:00;1;973;97302;2;1;1;2;MONTABO (ROUTE DE) 3;4,93938000; -52,30093000
202300016280;5;07;2023;02:40;3;973;97309;2;1;2;7;TIGRE (ROUTE DU);4,91356000; -52,30845000
202300016658;31;05;2023;21:00;5;973;97302;2;1;2;3;MONTABO (ROUTE DE) 2;4,93603000; -52,29594000
202300016663;30;05;2023;20:30;3;973;97302;2;1;1;1;TIGRE (ROUTE DU);4,93287000; -52,33022000
202300016678;15;09;2023;22:00;1;973;97309;2;1;1;3;TIGRE (ROUTE DU);4,90933720; -52,28449345
202300016683;15;09;2023;19:40;1;973;97309;2;3;7;3;TROUBIRAN (CHEMIN DE);4,92123269; -52,30406553
202300016831;21;12;2023;12:45;1;973;97302;2;2;1;3;DE GAULLE (AVENUE);4,93989000; -52,32733000
202300016838;21;12;2023;08:20;1;973;97302;2;3;3;3;RABAN (ROUTE DE);4,92616578; -52,31362492
202300017101;24;12;2023;10:20;1;973;97313;1;1;2;3;PK 27 CD5;4,93285000; -52,50651600
202300017142;21;12;2023;21:30;5;973;97302;1;3;1;3;ROUTE NATIONALE 1;4,90541771; -52,32028484
202300017144;21;12;2023;21:00;5;973;97302;2;2;1;1;EBOUE (ROCADE FELIX);4,93102401; -52,31324404
202300017146;21;12;2023;16:35;1;973;97302;2;3;1;3;CABASSOU (ROUTE DE);4,91996067; -52,31956869
202300017253;1;02;2023;17:55;1;973;97302;2;3;1;3;MADELEINE (ROUTE DE LA);4,91670000; -52,32145000
202300017254;1;02;2023;16:15;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,92878908; -52,29843423
202300017397;4;10;2023;07:25;1;973;97302;2;1;1;6;BRASSE (LIEUTENANT);4,93614586; -52,33344913
202300017398;16;10;2023;08:20;1;973;97302;2;1;1;3;GALMOT (AVENUE);4,93205551; -52,32815444
202300017399;15;10;2023;21:55;5;973;97302;1;1;1;2;COLLERY (ZONE INDUSTRIELLE);4,90152000; -52,32503000
202300017400;10;10;2023;16:30;1;973;97302;2;1;1;3;BECKER (LIEUTENANT);4,93858964; -52,32715264
202300017556;24;04;2023;17:20;1;973;97302;2;3;2;3;ARON (ANDRE);4,94274000; -52,31969000
202300017557;24;04;2023;14:25;1;973;97302;1;1;2;2;ROUTE NATIONALE 1;4,89963000; -52,32635000
202300017559;24;04;2023;12:50;1;973;97302;2;2;2;3;FELIX EBOUE(ROCADE);4,92962000; -52,31509000
202300017561;24;04;2023;09:30;1;973;97302;2;2;1;6;VOLTAIRE(AVENUE);4,94236000; -52,32240000
202300017649;24;04;2023;13:30;1;973;97307;2;3;2;3;rue du polygone;4,89502000; -52,33071300
202300017653;24;04;2023;19:14;3;973;97305;1;1;1;1;Route Nationale 1;4,93984100; -52,41130800
202300017722;22;04;2023;17:55;1;973;97302;1;1;3;7;ZONE COLLERY I OU II;4,90049000; -52,32793000
202300017955;3;07;2023;21:55;5;973;97302;2;1;1;4;HEDER (place);4,94006071; -52,33416930
202300018232;6;08;2023;00:05;5;973;97302;2;1;1;7;EUGENE GOBERT(RUE);4,93158029; -52,33270749
202300018318;16;11;2023;22:10;5;973;97302;2;2;1;3;BRASSE (LIEUTENANT);4,93614000; -52,33358000
202300018323;14;03;2023;20:20;5;973;97302;2;3;1;3;VOLTAIRE(AVENUE);4,94371776; -52,32272279
202300018326;14;03;2023;12:31;1;973;97302;2;2;1;3;BADUEL (ROUTE DE);4,92844000; -52,29349000
202300018613;14;09;2023;07:50;1;973;97302;2;3;1;3;SOURCE DE BADUEL (CHEMIN DE LA);4,93033990; -52,30899274
202300018741;13;03;2023;13:55;1;973;97302;2;1;8;7;BADUEL (ROUTE DE);4,93664522; -52,31450951
202300019033;31;01;2023;17:35;1;973;97302;2;1;1;2;ZONE COLLERY I OU II;4,90400000; -52,31722000
202300019036;31;01;2023;12:40;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,93765000; -52,31595000
202300019111;13;09;2023;16:00;1;973;97302;1;6;1;7;;4,89696936; -52,32843876
202300019245;30;01;2023;11:20;1;973;97302;2;6;1;2;CATAYEE (JUSTIN);4,92422000; -52,32415000
202300019297;14;10;2023;23:45;5;973;97302;2;2;1;6;DE GAULLE (AVENUE);4,93987989; -52,32734442
202300019399;15;10;2023;18:20;2;973;97305;1;3;1;3;Route Nationale 1 - PK 15.500;4,93646300; -52,40792900
202300019437;14;10;2023;14:30;1;973;97302;2;1;1;6;VOLTAIRE(AVENUE);4,94230628; -52,32265323
202300019439;14;10;2023;12:00;1;973;97302;2;1;1;3;BRUTUS (CITE);4,93605634; -52,31852263
202300019441;14;10;2023;00:00;4;973;97302;2;1;1;3;FELIX EBOUE(ROCADE);4,92764000; -52,31918000
202300019774;22;04;2023;20:00;5;973;97311;2;1;2;6;Allee Simarouba;5,48146406; -54,01479650
202300019776;23;04;2023;07:20;1;973;97305;1;3;1;3;Route Nationale 1 - Point Kilométrique 22;4,98019000; -52,44407400
202300019778;3;07;2023;08:45;1;973;97302;2;4;1;6;MONTABO (ROUTE DE) 2;4,94170000; -52,30427000
202300020150;30;05;2023;17:40;1;973;97307;2;2;1;3;RN 2;4,88413800; -52,33576700
202300020308;16;11;2023;08:20;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,93622000; -52,29634000
202300020421;13;03;2023;21:30;3;973;97311;1;1;1;3;Avenue Christophe Colomb;5,44681100; -54,04187700
202300020426;13;02;2023;15:25;1;973;97311;1;1;1;7;Route de Saint Jean;5,44374600; -54,03868000
202300020583;28;01;2023;13:40;1;973;97302;2;1;2;6;MONNERVILLE (AVENUE GASTON);4,93696446; -52,33334720
202300020806;14;09;2023;14:46;1;973;97309;2;1;1;1;1074 Route de Rémire;4,89611800; -52,27389300
202300020812;11;03;2023;17:30;1;973;97302;2;1;1;7;BADUEL (ROUTE DE);4,92905000; -52,29528000
202300020815;11;03;2023;01:10;1;973;97309;2;3;1;2;TIGRE (ROUTE DU);4,91519000; -52,31075000
202300020964;11;09;2023;08:35;1;973;97302;2;1;1;4;MONTABO (ROUTE DE) 1;4,94445000; -52,31010000
202300020967;11;09;2023;09:49;1;973;97302;2;9;1;6;BADUEL (ROUTE DE);4,93606000; -52,31336000
202300020970;10;09;2023;21:50;5;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93108000; -52,30595000
202300021041;29;01;2023;19:34;3;973;97307;2;3;1;1;intersection route de la distillerie - RN2;4,87615300; -52,33724700
202300021055;29;01;2023;19:50;3;973;97311;1;1;8;6;D9 avenue Jean Galmot PK 6;5,53913100; -53,94504900
202300021313;13;10;2023;08:49;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93651000; -52,31434000
202300021314;12;10;2023;20:45;5;973;97302;2;3;1;1;MADELEINE (ROUTE DE LA);4,90973627; -52,32153207
202300021484;21;04;2023;10:30;3;973;97309;2;1;1;6;TROUBIRAN (CHEMIN DE);4,91915000; -52,30486000
202300021487;20;04;2023;17:20;1;973;97302;1;3;1;7;ROUTE NATIONALE 3;4,90380216; -52,31667137
202300021514;1;07;2023;22:05;5;973;97302;2;1;1;3;CABASSOU (ROUTE DE);4,91999000; -52,31957000
202300021727;22;04;2023;04:45;3;973;97307;1;1;1;7;RN 2;4,84163400; -52,33939300
202300021740;21;04;2023;21:15;2;973;97305;1;1;3;2;Route Nationale 1;4,96970500; -52,43932100
202300021787;29;07;2023;09:00;1;973;97309;2;1;1;5;Route de Rémire;4,89720100; -52,27400100
202300021843;5;08;2023;16:10;1;973;97302;2;9;1;3;MONTABO (ROUTE DE) 1;4,94210320; -52,30479240
202300021844;5;08;2023;13:50;1;973;97302;2;2;1;3;DIGUE RONJON;4,93334087; -52,33167887
202300021845;6;07;2023;09:25;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,93172000; -52,30680000
