Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300003471;155 674 433;A01;1;7;0;2;7;14;1;
202300003471;155 674 434;B01;1;30;0;2;1;1;1;
202300003718;155 674 002;A01;2;7;0;2;2;15;1;
202300003718;155 674 004;B01;1;30;0;2;2;1;1;
202300003721;155 673 995;A01;1;7;0;2;2;15;1;
202300003721;155 673 997;B01;1;2;0;2;1;18;1;
202300003774;155 673 890;A01;3;7;0;2;2;15;1;
202300003774;155 673 891;B01;3;2;0;2;1;1;1;
202300003777;155 673 884;A01;1;2;0;2;1;3;1;
202300003777;155 673 885;B01;1;10;0;9;6;23;1;
202300003975;155 673 533;A01;2;7;0;2;3;13;1;
202300003975;155 673 534;B01;1;7;0;2;1;1;1;
202300003975;155 673 535;C01;1;7;0;2;1;1;1;
202300004037;155 673 412;A01;1;2;0;0;8;1;1;
202300004195;155 673 151;B01;1;7;0;2;3;1;1;
202300004195;155 673 154;A01;2;7;0;2;1;19;1;
202300004198;155 673 145;A01;3;30;14;0;3;26;1;
202300004201;155 673 140;A01;1;7;3;0;0;26;1;
202300004204;155 673 136;A01;1;30;0;0;7;16;1;
202300004214;155 673 117;B01;1;7;0;2;2;26;1;
202300004214;155 673 119;A01;1;30;0;2;2;18;3;
202300004304;155 672 953;A01;1;7;0;2;3;9;3;
202300004304;155 672 956;B01;1;2;0;2;5;14;1;
202300004308;155 672 950;A01;3;30;0;0;0;1;0;
202300004524;155 672 547;A01;2;7;0;2;7;19;1;
202300004524;155 672 551;B01;2;33;0;2;1;1;1;
202300004601;155 672 416;A01;2;7;0;2;2;2;1;
202300004601;155 672 419;B01;2;1;0;2;4;13;5;
202300004738;155 672 146;A01;3;30;0;2;1;17;1;
202300004738;155 672 148;B01;3;10;0;2;3;15;1;
202300004743;155 672 137;A01;1;7;0;2;2;18;1;
202300004743;155 672 140;B01;1;2;0;2;3;18;1;
202300004778;155 672 067;A01;1;7;0;2;1;1;0;
202300004778;155 672 068;B01;2;7;0;2;2;0;0;
202300005131;155 671 455;B01;1;10;0;2;5;2;1;
202300005131;155 671 458;A01;1;50;0;2;1;2;3;
202300005136;155 671 448;B01;1;7;0;2;2;16;1;
202300005136;155 671 451;A01;1;2;0;2;8;18;1;
202300005140;155 671 439;Z01;2;30;0;2;0;0;1;
202300005140;155 671 442;B01;2;1;0;2;0;0;5;
202300005145;155 671 431;A01;1;30;0;2;1;2;1;
202300005145;155 671 432;B01;1;10;0;2;4;2;1;
202300005150;155 671 422;A01;1;30;0;2;3;1;1;
202300005150;155 671 427;B01;2;7;0;2;2;15;1;
202300005154;155 671 415;A01;1;30;0;2;1;13;1;
202300005154;155 671 418;B01;2;30;0;2;1;26;1;
202300005281;155 671 181;A01;1;7;0;2;1;13;1;
202300005281;155 671 182;B01;1;7;14;0;4;13;1;
202300005282;155 671 179;A01;1;7;0;2;5;16;1;
202300005282;155 671 180;B01;1;2;0;2;8;1;1;
202300005283;155 671 177;A01;1;7;0;9;1;1;1;
202300005283;155 671 178;B01;1;1;0;2;1;19;5;
202300005284;155 671 176;A01;1;30;0;0;0;1;1;
202300005285;155 671 174;A01;1;7;0;2;3;26;1;
202300005285;155 671 175;B01;1;2;0;2;3;26;1;
202300005529;155 670 763;B01;3;2;0;2;1;1;1;
202300005529;155 670 765;A01;3;7;0;2;5;15;1;
202300005591;155 670 642;A01;2;2;0;2;1;18;1;
202300005591;155 670 644;B01;1;7;0;9;7;15;1;
202300005756;155 670 346;Z01;3;7;0;2;1;0;0;
202300005756;155 670 347;A01;3;2;0;2;0;0;0;
202300005757;155 670 344;A01;1;2;0;2;1;2;0;
202300005757;155 670 345;B01;1;7;0;2;4;1;0;
202300005799;155 670 268;A01;1;7;0;0;0;0;0;
202300005799;155 670 269;B01;1;2;0;0;0;0;1;
202300005800;155 670 266;A01;1;7;0;2;2;16;1;
202300005800;155 670 267;B01;2;2;0;2;1;1;1;
202300005801;155 670 265;A01;1;7;0;1;2;1;1;
202300005965;155 669 981;B01;1;2;0;2;8;9;1;
202300005965;155 669 982;A01;1;10;0;2;2;1;1;
202300006244;155 669 469;A01;3;7;0;2;1;2;1;
202300006244;155 669 471;B01;3;2;0;2;4;15;1;
202300006248;155 669 462;A01;1;7;0;2;1;13;1;
202300006248;155 669 465;B01;2;2;0;2;1;0;1;
202300006673;155 668 694;A01;1;7;0;1;1;1;1;
202300006675;155 668 685;B01;1;1;0;2;1;1;5;
202300006675;155 668 687;A01;1;7;0;2;7;16;1;
202300006838;155 668 401;A01;3;2;0;0;0;0;1;
202300006841;155 668 396;A01;1;30;0;0;0;1;1;
202300006847;155 668 387;A01;2;30;0;0;0;1;1;
202300006855;155 668 375;A01;1;7;0;2;2;16;1;
202300006855;155 668 380;B01;2;50;0;2;8;1;3;
202300007619;155 667 065;A01;3;7;0;2;3;24;1;
202300007619;155 667 066;B01;3;30;1;0;1;0;1;
202300007620;155 667 063;A01;1;7;0;2;1;2;1;
202300007620;155 667 064;B01;1;7;0;2;4;17;1;
202300007621;155 667 061;A01;1;7;0;2;1;1;1;
202300007621;155 667 062;B01;1;1;0;2;4;19;5;
202300007765;155 666 800;A01;2;80;0;2;8;1;3;
202300007765;155 666 801;Z01;2;10;0;2;7;1;0;
202300008069;155 666 284;A01;3;7;0;1;3;1;1;
202300008152;155 666 131;A01;1;30;0;2;2;9;1;
202300008152;155 666 137;B01;1;7;0;2;6;1;1;
202300008160;155 666 111;B01;1;2;0;2;8;14;1;
202300008160;155 666 118;A01;1;7;0;2;1;16;1;
202300008596;155 665 324;A01;1;2;0;2;1;0;3;
202300008596;155 665 332;B01;2;7;0;9;8;15;0;
202300008826;155 664 918;A01;1;31;0;2;0;1;1;
202300008826;155 664 922;B01;1;31;0;2;0;9;1;
202300008848;155 664 883;A01;1;7;15;0;1;0;2;
202300008848;155 664 886;B01;2;7;1;0;2;0;1;
202300008856;155 664 866;A01;2;7;0;2;1;2;2;
202300008856;155 664 870;B01;2;10;0;2;4;23;1;
202300008856;155 664 875;C01;2;7;0;2;1;2;1;
202300008964;155 664 683;A01;2;7;0;2;1;1;1;
202300008964;155 664 686;B01;2;2;0;2;4;1;1;
202300009157;155 664 352;B01;1;7;0;2;1;1;1;
202300009157;155 664 353;A01;1;50;0;2;4;1;3;
202300009236;155 664 210;Z01;3;7;0;2;1;2;0;
202300009236;155 664 214;B01;2;30;0;2;4;2;1;
202300009238;155 664 207;A01;2;2;0;2;1;1;1;
202300009238;155 664 208;B01;1;7;0;2;3;9;1;
202300009387;155 663 938;A01;1;7;0;2;3;11;1;
202300009387;155 663 939;Z01;1;7;0;2;3;0;1;
202300009388;155 663 936;A01;2;50;0;2;1;15;3;
202300009388;155 663 937;B01;2;7;0;9;2;1;1;
202300009389;155 663 933;B01;1;7;0;2;3;19;1;
202300009389;155 663 934;A01;1;7;0;2;0;26;1;
202300009389;155 663 935;C01;1;7;1;2;4;23;1;
202300009390;155 663 932;Z01;0;0;0;1;0;0; -1;
202300009463;155 663 806;A01;2;10;0;2;1;1;1;
202300009463;155 663 807;B01;1;2;0;2;7;15;1;
202300009558;155 663 630;A01;1;30;5;2;0;0;1;
202300009559;155 663 629;A01;1;7;0;1;2;26;1;
202300009704;155 663 361;A01;1;7;0;2;1;2;1;
202300009704;155 663 363;B01;1;7;0;2;5;1;1;
202300009706;155 663 358;B01;1;1;0;2;1;1;5;
202300009706;155 663 360;A01;2;2;0;9;1;1;1;
202300009838;155 663 131;B01;1;7;0;2;8;0;1;
202300009838;155 663 132;A01;2;7;0;2;1;19;1;
202300009958;155 662 910;A01;1;7;0;2;8;10;1;
202300009958;155 662 911;B01;2;10;0;2;2;2;1;
202300009959;155 662 908;A01;1;32;0;2;2;1;1;
202300009959;155 662 909;B01;1;10;0;2;7;0;1;
202300010140;155 662 582;A01;2;10;0;2;3;15;1;
202300010140;155 662 584;B01;1;33;0;2;3;1;1;
202300010261;155 662 369;A01;2;7;13;0;0;13;1;
202300010327;155 662 262;B01;2;7;0;2;5;15;1;
202300010327;155 662 265;A01;1;7;0;2;2;1;1;
202300010850;155 661 320;A01;2;7;0;2;2;1;1;
202300010850;155 661 322;B01;1;2;0;2;0;10;1;
202300010938;155 661 151;B01;1;2;11;2;7;12;1;
202300010938;155 661 154;A01;1;10;0;9;3;1;1;
202300010942;155 661 143;Z01;1;30;0;0;0;2;1;
202300010976;155 661 082;B01;1;2;0;2;1;1;1;
202300010976;155 661 086;A01;1;7;0;2;1;16;1;
202300010998;155 661 050;A01;2;30;14;0;1;1;1;
202300011468;155 660 227;A01;2;10;0;2;2;1;1;
202300011468;155 660 228;B01;2;2;0;2;3;10;1;
202300011635;155 659 924;A01;1;7;0;2;1;17;1;
202300011635;155 659 926;B01;2;10;0;2;3;1;1;
202300011685;155 659 837;A01;1;7;0;2;0;9;0;
202300011685;155 659 838;B01;3;2;0;2;0;0;1;
202300011814;155 659 597;A01;1;31;0;0;4;9;1;
202300011814;155 659 598;B01;1;7;0;2;1;2;1;
202300011942;155 659 365;A01;3;7;0;2;6;15;1;
202300011942;155 659 366;B01;3;31;0;2;1;1;1;
202300012065;155 659 139;A01;1;7;0;0;8;19;1;
202300012065;155 659 140;B01;1;33;0;2;1;1;1;
202300012170;155 658 932;A01;1;7;1;0;2;1;1;
202300012170;155 658 934;B01;3;7;0;2;3;24;1;
202300012192;155 658 896;A01;1;30;0;2;1;17;1;
202300012192;155 658 902;B01;1;7;0;2;3;15;1;
202300012197;155 658 890;A01;1;32;10;0;2;0;1;
202300012438;155 658 470;A01;1;30;0;2;8;21;1;
202300012442;155 658 464;A01;1;7;0;2;6;21;1;
202300012442;155 658 466;B01;2;33;0;2;7;2;1;
202300012447;155 658 454;A01;1;7;0;2;1;15;1;
202300012447;155 658 457;B01;2;7;0;2;1;1;1;
202300012504;155 658 338;A01;1;60;0;2;3;1;5;
202300012504;155 658 341;Z01;1;7;0;2;0;1;0;
202300012599;155 658 172;B01;3;7;0;2;6;15;1;
202300012599;155 658 186;A01;1;30;0;2;6;1;1;
202300012769;155 657 882;B01;1;2;0;2;3;2;1;
202300012769;155 657 885;A01;1;10;0;2;7;2;1;
202300012862;155 657 716;A01;1;7;0;1;1;16;0;
202300012933;155 657 591;A01;2;7;0;2;3;13;1;
202300012933;155 657 593;B01;1;7;0;2;3;1;1;
202300012937;155 657 581;A01;1;7;5;0;0;0;1;
202300012937;155 657 584;B01;1;10;5;0;3;1;1;
202300012942;155 657 575;A01;1;31;0;2;1;26;1;
202300012942;155 657 578;B01;2;7;0;2;3;15;1;
202300012945;155 657 570;A01;3;10;0;1;1;9;1;
202300013023;155 657 440;B01;1;7;0;2;7;15;1;
202300013023;155 657 442;A01;1;7;7;2;1;1;1;
202300013151;155 657 213;B01;2;7;0;2;2;1;1;
202300013151;155 657 216;A01;2;7;0;2;1;5;1;
202300013479;155 656 648;A01;1;2;0;2;1;17;1;
202300013479;155 656 650;B01;1;7;0;2;3;1;1;
202300013491;155 656 627;A01;1;2;0;2;7;17;1;
202300013491;155 656 628;B01;1;7;0;2;8;15;1;
202300013492;155 656 624;A01;2;7;0;2;2;1;1;
202300013575;155 656 477;B01;3;7;0;9;1;26;1;
202300013575;155 656 478;A01;3;50;0;2;2;26;3;
202300013576;155 656 476;A01;2;50;0;2;0;5;3;
202300013577;155 656 475;A01;1;2;0;0;8;15;1;
202300013709;155 656 237;A01;1;7;6;2;1;2;1;
202300013709;155 656 238;B01;1;2;6;2;4;1;1;
202300014056;155 655 636;B01;0;31;0;2;1;0;1;
202300014056;155 655 639;A01;0;2;0;2;1;0;1;
202300014124;155 655 521;A01;2;7;0;0;3;10;1;
202300014124;155 655 525;B01;2;33;0;2;1;17;1;
202300014161;155 655 459;B01;0;50;0;2;1;1;3;
202300014161;155 655 461;A01;1;7;0;0;0;1;0;
202300014169;155 655 445;B01;3;31;0;2;3;0;1;
202300014169;155 655 447;A01;3;10;0;2;7;17;1;
202300014293;155 655 223;A01;3;32;0;2;0;1;1;
202300014296;155 655 216;A01;1;7;0;2;4;0;0;
202300014296;155 655 217;B01;2;31;0;2;4;23;0;
202300014298;155 655 212;A01;1;2;0;2;1;9;1;
202300014298;155 655 213;B01;2;2;0;0;0;21;1;
202300014353;155 655 120;A01;1;2;0;1;0;1;1;
202300014463;155 654 934;A01;1;7;0;1;2;1;1;
202300014684;155 654 541;A01;1;30;0;2;8;2;3;
202300014684;155 654 543;B01;1;13;0;2;7;2;1;
202300014687;155 654 536;B01;1;7;0;9;6;15;1;
202300014687;155 654 538;A01;1;60;0;2;1;1;5;
202300014691;155 654 530;A01;2;2;0;2;8;18;1;
202300014691;155 654 532;B01;1;7;0;2;3;15;1;
202300014929;155 654 110;A01;2;7;0;2;1;26;1;
202300014929;155 654 112;Z01;3;2;0;2;1;1;1;
202300014930;155 654 105;A01;1;33;0;2;0;1;1;
202300014930;155 654 107;Z01;3;30;0;2;0;0;0;
202300015090;155 653 849;A01;3;31;0;0;0;0;1;
202300015191;155 653 687;A01;2;7;0;2;1;15;1;
202300015191;155 653 689;B01;1;32;0;2;1;17;1;
202300015193;155 653 682;Z01;3;0;0;2;0;26;0;
202300015193;155 653 683;B01;3;2;0;2;8;0;3;
202300015196;155 653 677;A01;1;7;0;2;3;1;1;
202300015196;155 653 679;B01;2;7;0;2;8;0;0;
202300015443;155 653 227;B01;2;33;0;2;7;17;1;
202300015443;155 653 228;A01;2;2;0;2;8;10;3;
202300015467;155 653 183;A01;1;7;8;0;3;16;1;
202300015475;155 653 170;A01;3;7;0;2;1;15;1;
202300015475;155 653 171;B01;3;2;0;2;1;1;1;
202300015476;155 653 168;B01;3;7;0;9;8;19;1;
202300015476;155 653 169;A01;3;50;0;2;1;19;3;
202300015720;155 652 721;A01;2;10;0;2;3;15;1;
202300015720;155 652 722;B01;1;2;0;2;4;1;1;
202300015720;155 652 723;C01;1;7;0;2;4;1;1;
202300015721;155 652 719;A01;1;7;0;2;1;1;1;
202300015721;155 652 720;B01;2;2;0;2;3;1;1;
202300015927;155 652 343;A01;3;7;0;2;2;1;1;
202300015927;155 652 346;B01;3;50;0;2;1;9;3;
202300015931;155 652 332;B01;1;7;0;9;7;1;0;
202300015931;155 652 335;A01;1;50;0;2;1;1;3;
202300015936;155 652 322;A01;1;7;0;2;3;9;1;
202300015936;155 652 326;B01;2;7;0;2;3;1;1;
202300015992;155 652 220;A01;1;7;0;1;3;0;1;
202300016001;155 652 203;A01;1;33;0;2;2;2;1;
202300016001;155 652 206;B01;1;7;0;2;5;2;1;
202300016267;155 651 722;Z01;1;2;0;2;1;0;1;
202300016267;155 651 724;A01;2;2;0;2;1;0;1;
202300016270;155 651 717;A01;3;10;14;0;0;16;1;
202300016273;155 651 711;A01;1;2;0;9;1;18;1;
202300016276;155 651 702;A01;2;7;0;2;5;0;1;
202300016276;155 651 704;B01;1;33;0;2;8;17;1;
202300016280;155 651 696;A01;1;30;0;0;1;26;1;
202300016658;155 651 050;B01;2;2;0;2;3;1;1;
202300016658;155 651 055;A01;1;7;1;2;3;13;1;
202300016663;155 651 042;A01;1;7;0;2;3;1;1;
202300016663;155 651 045;B01;2;7;0;2;3;1;1;
202300016678;155 651 018;A01;3;7;0;2;1;15;1;
202300016678;155 651 021;B01;3;7;0;2;3;1;2;
202300016683;155 651 008;B01;1;10;0;2;1;1;1;
202300016683;155 651 014;A01;2;2;0;2;8;5;1;
202300016831;155 650 748;B01;3;7;0;2;5;1;1;
202300016831;155 650 753;A01;3;30;0;2;1;1;1;
202300016838;155 650 735;B01;3;7;0;2;2;0;1;
202300016838;155 650 742;A01;3;50;0;9;8;19;3;
202300017101;155 650 272;A01;2;2;0;2;1;1;1;
202300017101;155 650 273;B01;1;10;0;2;2;13;1;
202300017142;155 650 201;A01;1;7;0;2;7;1;1;
202300017142;155 650 204;B01;3;30;0;2;1;1;1;
202300017144;155 650 198;A01;1;30;0;2;1;1;1;
202300017144;155 650 200;Z01;2;7;0;2;0;0;0;
202300017146;155 650 194;B01;1;34;0;2;1;17;1;
202300017146;155 650 196;A01;1;7;0;2;3;15;1;
202300017253;155 650 007;B01;2;2;0;2;1;1;1;
202300017253;155 650 008;A01;1;7;0;2;3;15;2;
202300017254;155 650 005;A01;1;80;0;2;1;15;3;
202300017254;155 650 006;B01;1;7;0;2;3;1;1;
202300017397;155 649 738;Y01;2;60;0;2;7;19;5;
202300017397;155 649 739;A01;1;7;0;2;1;1;1;
202300017398;155 649 736;A01;1;7;0;2;2;2;1;
202300017398;155 649 737;B01;1;30;0;2;3;2;0;
202300017399;155 649 734;A01;1;30;1;0;1;1;1;
202300017399;155 649 735;B01;1;10;0;0;0;0;1;
202300017400;155 649 732;A01;1;7;0;2;2;19;1;
202300017400;155 649 733;B01;1;2;0;2;8;1;1;
202300017556;155 649 454;A01;1;7;0;2;3;9;1;
202300017556;155 649 455;B01;1;2;0;2;1;1;1;
202300017557;155 649 451;B01;1;2;0;2;6;1;1;
202300017557;155 649 452;Z01;1;7;0;9;2;12;1;
202300017559;155 649 447;B01;1;7;0;9;2;1;1;
202300017559;155 649 449;A01;1;50;0;2;8;15;3;
202300017561;155 649 442;B01;1;7;0;2;2;1;1;
202300017561;155 649 444;C01;1;7;0;2;6;24;1;
202300017561;155 649 445;A01;2;30;0;2;3;19;1;
202300017649;155 649 296;A01;1;7;0;9;2;16;1;
202300017649;155 649 297;B01;2;1;0;2;4;5;5;
202300017653;155 649 288;A01;1;7;0;2;0;13;1;
202300017653;155 649 289;B01;2;7;0;2;1;1;1;
202300017722;155 649 157;A01;2;30;0;0;0;0;1;
202300017955;155 648 731;A01;0;7;1;0;1;26;1;
202300017955;155 648 734;B01;3;7;1;0;4;0;1;
202300017955;155 648 735;C01;3;7;1;2;4;0;1;
202300017955;155 648 737;D01;3;10;1;2;4;0;1;
202300018232;155 648 250;A01;1;7;1;0;2;2;1;
202300018318;155 648 098;B01;1;33;0;2;0;0;1;
202300018318;155 648 101;A01;3;7;0;2;2;19;0;
202300018323;155 648 090;A01;1;7;0;2;3;19;1;
202300018323;155 648 093;B01;1;7;0;2;1;1;1;
202300018326;155 648 085;A01;2;33;0;2;2;18;1;
202300018326;155 648 087;B01;1;7;0;2;2;19;1;
202300018613;155 647 585;A01;1;1;0;2;1;15;5;
202300018613;155 647 589;B01;1;7;0;2;1;15;0;
202300018741;155 647 345;A01;2;33;0;0;7;1;1;
202300019033;155 646 830;B01;1;7;0;2;4;2;1;
202300019033;155 646 833;A01;1;7;0;2;1;2;1;
202300019036;155 646 826;A01;1;7;0;2;5;15;1;
202300019036;155 646 828;B01;2;2;0;2;1;1;1;
202300019111;155 646 677;A01;1;30;0;0;3;15;1;
202300019245;155 646 443;A01;1;7;0;9;1;9;1;
202300019245;155 646 444;B01;1;1;0;2;4;1;5;
202300019297;155 646 345;B01;1;7;0;2;1;13;0;
202300019297;155 646 346;A01;1;7;1;9;0;26;0;
202300019399;155 646 162;A01;2;2;0;2;1;15;1;
202300019399;155 646 163;B01;1;7;0;2;8;1;1;
202300019437;155 646 098;A01;1;7;0;1;2;1;1;
202300019439;155 646 095;B01;3;7;0;2;8;13;0;
202300019439;155 646 096;A01;3;32;0;2;7;17;1;
202300019441;155 646 091;B01;1;7;0;2;7;15;1;
202300019441;155 646 092;A01;1;33;0;2;1;9;1;
202300019774;155 645 495;A01;3;14;0;1;3;15;1;
202300019776;155 645 491;A01;1;33;0;2;1;17;1;
202300019776;155 645 493;B01;1;30;0;2;1;1;1;
202300019778;155 645 489;A01;2;7;8;0;3;13;1;
202300020150;155 644 825;B01;1;2;0;2;1;1;1;
202300020150;155 644 826;A01;1;7;0;0;0;15;1;
202300020308;155 644 529;A01;1;30;0;2;1;1;1;
202300020308;155 644 531;B01;1;7;0;2;5;1;1;
202300020421;155 644 342;A01;1;7;0;2;1;23;1;
202300020421;155 644 345;B01;1;7;0;2;6;26;1;
202300020426;155 644 331;A01;1;2;0;0;0;1;1;
202300020583;155 644 058;A01;1;7;0;1;1;20;1;
202300020806;155 643 662;A01;1;2;0;2;1;5;1;
202300020806;155 643 663;B01;2;7;0;2;2;1;1;
202300020812;155 643 653;A01;2;60;13;0;7;1;5;
202300020815;155 643 647;A01;1;7;0;2;3;15;1;
202300020815;155 643 650;B01;1;33;0;2;4;15;1;
202300020964;155 643 377;C01;2;7;0;2;4;23;0;
202300020964;155 643 379;A01;2;7;0;2;1;2;1;
202300020964;155 643 380;B01;2;7;0;2;1;23;1;
202300020967;155 643 373;A01;1;30;0;2;0;0;1;
202300020970;155 643 369;A01;1;7;0;2;8;10;1;
202300020970;155 643 370;B01;1;2;0;2;7;17;1;
202300021041;155 643 251;B01;1;7;0;2;2;0;0;
202300021041;155 643 252;A01;2;34;0;2;1;1;1;
202300021055;155 643 222;A01;2;7;0;1;0;0;0;
202300021313;155 642 768;A01;2;50;0;2;8;18;3;
202300021313;155 642 769;B01;2;7;0;9;7;14;1;
202300021314;155 642 766;B01;1;7;0;2;3;1;1;
202300021314;155 642 767;A01;2;7;0;2;3;16;1;
202300021484;155 642 453;A01;2;10;0;1;0;1;1;
202300021487;155 642 448;A01;1;30;0;0;0;26;1;
202300021487;155 642 451;B01;2;7;0;0;0;15;1;
202300021514;155 642 398;A01;1;30;0;2;2;15;1;
202300021514;155 642 400;B01;2;30;0;2;1;1;1;
202300021727;155 642 034;A01;1;7;8;0;2;1;1;
202300021740;155 642 014;B01;1;7;0;2;1;2;0;
202300021740;155 642 016;A01;2;2;0;0;4;1;1;
202300021787;155 641 933;A01;1;7;0;2;1;5;1;
202300021787;155 641 934;B01;2;7;0;2;5;1;1;
202300021787;155 641 937;C01;2;7;0;2;1;1;1;
202300021843;155 641 833;A01;1;30;0;2;7;15;1;
202300021843;155 641 834;B01;2;7;0;2;1;1;1;
202300021844;155 641 831;B01;1;7;0;2;1;1;1;
202300021844;155 641 832;A01;2;2;0;2;7;1;1;
202300021845;155 641 829;A01;2;7;1;0;1;14;1;
202300021845;155 641 830;B01;2;7;0;2;4;24;2;
202300021846;155 641 827;A01;2;7;0;2;8;1;1;
202300021846;155 641 828;B01;2;7;0;2;1;1;1;
202300021847;155 641 825;A01;3;30;0;2;8;13;1;
202300021847;155 641 826;B01;3;7;0;2;7;17;1;
202300021848;155 641 824;Z01;1;7;0;1;1;1;0;
202300021849;155 641 823;A01;1;7;1;2;1;13;1;
202300022048;155 641 470;A01;2;7;0;2;3;16;1;
202300022048;155 641 474;B01;2;2;0;2;2;1;1;
202300022145;155 641 296;A01;1;2;0;2;1;1;1;
202300022145;155 641 299;B01;1;37;0;2;5;9;1;1
202300022331;155 640 969;A01;0;2;0;0;1;1;1;
202300022331;155 640 971;B01;0;7;0;0;3;1;1;
202300022393;155 640 860;A01;2;7;0;2;6;15;1;
202300022393;155 640 862;B01;1;33;0;2;1;1;1;
202300022404;155 640 842;A01;1;7;9;0;1;0;0;
202300022410;155 640 832;A01;2;30;0;2;1;17;1;
202300022410;155 640 835;B01;1;7;0;2;8;0;1;
202300022431;155 640 791;A01;1;7;0;9;3;1;1;
202300022431;155 640 793;B01;2;2;0;2;1;13;1;
202300022641;155 640 438;A01;2;7;0;1;1;2;1;
202300022682;155 640 365;A01;3;7;0;0;7;21;1;
202300022687;155 640 356;B01;3;10;0;2;6;1;1;
202300022687;155 640 358;A01;1;30;0;2;1;9;1;
202300022691;155 640 350;A01;1;7;0;1;1;1;1;
202300022695;155 640 345;A01;3;2;0;1;1;2;3;
202300022702;155 640 333;A01;3;36;0;0;7;0;1;
202300023187;155 639 476;A01;1;7;1;2;2;1;1;
202300023187;155 639 478;B01;1;10;1;2;3;0;1;
202300023189;155 639 474;A01;1;7;13;0;1;14;0;
202300023400;155 639 114;A01;2;2;0;0;7;1;1;
202300023401;155 639 110;A01;1;30;0;2;1;1;1;
202300023401;155 639 112;B01;1;7;0;2;1;1;0;
202300023448;155 639 015;A01;1;7;0;2;5;16;1;
202300023448;155 639 016;B01;1;2;0;2;1;1;1;
202300023450;155 639 011;A01;1;1;0;2;4;1;5;
202300023450;155 639 012;B01;1;7;0;9;1;1;1;
202300023559;155 638 820;B01;1;2;0;2;1;2;0;
202300023559;155 638 821;A01;1;10;0;0;6;9;1;
202300023819;155 638 344;A01;2;2;0;2;1;15;1;
202300023819;155 638 345;B01;1;7;0;9;3;1;1;
202300023821;155 638 339;A01;1;7;0;2;4;1;1;
202300023821;155 638 340;B01;1;7;0;2;5;1;1;
202300023823;155 638 333;A01;1;7;0;9;2;1;1;
202300023823;155 638 334;B01;2;1;0;2;8;19;5;
202300023826;155 638 329;A01;1;30;0;2;1;1;1;
202300023826;155 638 331;B01;1;7;0;2;2;0;1;
