Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#commune_stable_ds_tps_0825_sansArr;Population__totale_ou_par_âge_et_ou_genre_
;1§2;masculin§feminin;;;;1§2;masculin§feminin;;;;1§2;masculin§feminin;;
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97362 - Papaichton;190.89008712768555

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#Regions_France_2017;Population__totale_ou_par_âge_et_ou_genre__0
;1§2;masculin§feminin;;;;1§2;masculin§feminin;;;;1§2;masculin§feminin;;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;178232.14742985368
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;54199.85313093662
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;65613.43026775122
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;52807.88987326622
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;6496.365678548813
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;113437.11370199919
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;7346.79767203331
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;12911.569851517677
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;137572.13360720873
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;6431.030057609081
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;68462.72702735662
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;108877.41873073578
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;116326.23917603493
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;81801.78633666039
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;103914.162507236
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;23162.799423217773
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;312585.20657491684
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;175209.93013840914
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;53080.10703986883
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;64513.95432597399
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;51942.75086605549
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;6593.975536108017
