Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202200002293;809 893;A01;2;7;0;9;0;13;1;
202200002348;809 792;B01;2;10;0;2;1;1;1;
202200002348;809 794;A01;2;2;0;2;1;15;1;
202200002352;809 785;A01;2;7;0;1;1;1;1;
202200002358;809 777;B01;1;99;0;2;7;26;0;
202200002358;809 779;A01;1;60;0;1;1;26;5;
202200002611;809 351;A01;2;31;0;2;1;11;1;
202200002611;809 352;B01;1;7;0;2;1;1;1;
202200002743;809 123;B01;2;7;0;0;8;15;0;
202200002743;809 124;A01;2;7;0;2;2;17;1;
202200002744;809 121;B01;0;1;0;2;7;0;5;
202200002744;809 122;A01;2;2;0;9;1;0;1;
202200002802;808 996;A01;1;7;0;0;0;1;1;
202200003063;808 539;A01;1;2;0;2;1;17;1;
202200003063;808 540;B01;1;7;0;2;6;15;1;
202200003070;808 530;A01;1;7;0;2;1;13;1;
202200003070;808 531;B01;2;7;0;2;1;2;1;
202200003153;808 379;A01;1;2;0;0;0;1;0;
202200003154;808 380;B01;2;2;0;2;1;0;1;
202200003154;808 382;A01;1;7;0;2;8;15;1;
202200003157;808 372;A01;1;7;0;2;1;2;1;
202200003157;808 374;B01;1;7;0;2;4;2;1;
202200003157;808 376;C01;1;7;0;0;5;2;1;
202200003160;808 369;B01;1;7;0;2;3;9;1;
202200003160;808 371;A01;1;7;0;2;3;9;1;
202200003161;808 364;A01;1;30;0;1;1;17;1;
202200003315;808 092;B01;0;7;0;2;8;1;1;
202200003315;808 093;A01;0;10;0;2;1;1;1;
202200003643;807 498;B01;1;1;0;2;0;26;5;
202200003643;807 502;A01;1;32;0;9;0;26;1;
202200003687;807 413;A01;1;30;0;2;8;18;1;
202200003687;807 416;B01;1;7;0;9;7;1;1;
202200003691;807 405;B01;2;32;0;2;8;18;1;
202200003691;807 409;A01;2;7;0;2;7;1;1;
202200003805;807 219;A01;2;10;8;2;3;15;1;
202200003805;807 220;B01;2;32;0;2;1;11;1;
202200003977;806 903;A01;1;7;0;2;1;11;1;
202200003977;806 904;B01;2;7;0;2;1;1;1;
202200004148;806 604;A01;3;2;0;2;1;1;1;
202200004148;806 605;B01;0;10;0;2;3;15;1;
202200004163;806 577;B01;1;7;0;0;1;0;1;
202200004163;806 579;A01;2;13;0;0;1;17;1;
202200004216;806 476;A01;2;2;0;0;0;16;1;
202200004513;805 933;B01;2;2;0;2;1;1;1;
202200004513;805 934;A01;1;7;0;2;1;1;1;
202200004514;805 932;A01;1;2;0;0;3;1;1;
202200004515;805 931;A01;1;7;6;0;1;9;1;
202200004634;805 724;A01;2;10;0;2;2;19;1;
202200004634;805 725;B01;3;2;0;2;1;2;3;
202200004981;805 133;A01;1;34;11;0;0;1;1;
202200005045;805 019;A01;1;2;0;2;1;3;1;
202200005045;805 021;B01;1;7;0;2;3;15;1;
202200005059;804 988;A01;1;2;0;0;6;5;1;
202200005059;804 989;B01;2;7;0;2;3;1;1;
202200005144;804 827;B01;1;2;0;2;1;15;1;
202200005144;804 831;A01;1;33;0;2;1;1;1;
202200005149;804 818;A01;1;7;0;2;1;15;2;
202200005149;804 821;B01;2;50;0;2;1;1;3;
202200005153;804 809;B01;2;2;0;2;0;1;1;
202200005153;804 812;A01;1;7;0;2;0;15;1;
202200005178;804 766;B01;1;7;0;2;2;1;1;
202200005178;804 768;A01;1;30;0;2;1;18;1;
202200005182;804 758;B01;3;1;0;2;1;0;5;
202200005182;804 760;A01;3;2;0;2;0;0;1;
202200005185;804 753;A01;2;7;13;0;0;1;1;
202200005225;804 685;A01;1;7;0;1;2;26;1;
202200005228;804 682;A01;1;7;0;1;7;1;1;
202200005229;804 675;B01;2;1;0;2;0;2;5;
202200005229;804 678;A01;2;30;0;2;0;2;1;
202200005233;804 670;A01;2;50;0;2;3;1;3;
202200005233;804 672;B01;1;30;0;2;2;15;1;
202200005622;803 984;B01;3;7;0;2;3;1;1;
202200005622;803 986;A01;3;2;0;2;1;26;1;
202200005717;803 814;A01;3;7;0;1;1;1;1;
202200005891;803 514;A01;2;34;0;0;0;1;1;
202200005907;803 487;B01;1;50;0;0;4;23;3;
202200005907;803 488;A01;1;2;0;2;1;1;1;
202200006266;802 853;A01;2;7;0;9;7;5;1;
202200006266;802 856;B01;1;33;0;2;1;1;1;
202200006323;802 729;A01;1;7;0;2;7;16;1;
202200006323;802 730;B01;1;30;0;2;0;1;1;
202200006344;802 691;A01;1;30;0;2;7;15;1;
202200006345;802 689;Z01;1;34;0;2;0;0;0;
202200006345;802 690;B01;1;30;0;2;4;14;1;
202200006477;802 467;A01;2;7;0;9;1;1;1;
202200006509;802 408;A01;2;7;0;1;1;1;1;
202200006510;802 406;A01;1;7;0;2;2;16;1;
202200006510;802 407;B01;2;2;0;2;1;1;1;
202200006511;802 405;A01;1;30;0;0;0;26;1;
202200007146;801 250;A01;1;7;0;1;1;1;1;
202200007279;801 015;C01;2;7;0;2;3;23;1;
202200007279;801 017;B01;2;7;0;2;3;21;1;
202200007279;801 020;D01;1;7;0;2;8;1;0;
202200007279;801 022;A01;2;7;0;2;1;9;1;
202200007473;800 664;A01;1;30;3;0;1;13;1;
202200007691;800 278;B01;2;7;0;2;3;1;1;
202200007691;800 282;A01;1;7;0;2;2;13;1;
202200007859;799 981;B01;1;7;0;2;1;16;1;
202200007859;799 982;A01;2;2;0;2;1;1;1;
202200008103;799 543;A01;2;33;13;0;3;13;1;
202200008184;799 401;A01;3;7;0;1;1;1;1;
202200008185;799 398;B01;1;2;0;2;1;15;1;
202200008185;799 400;A01;2;7;0;2;1;15;1;
202200008186;799 397;B01;1;7;0;2;1;1;1;
202200008186;799 399;A01;1;30;0;2;5;19;1;
202200008187;799 395;A01;1;7;0;2;2;15;1;
202200008187;799 396;B01;2;2;0;2;2;17;1;
202200008189;799 392;B01;2;7;8;2;1;0;1;
202200008189;799 394;A01;1;7;0;2;1;15;1;
202200008193;799 387;A01;1;2;0;2;1;19;1;
202200008193;799 389;B01;1;10;0;2;8;1;1;
202200008195;799 381;B01;1;2;0;2;1;12;1;
202200008195;799 384;A01;1;7;0;2;6;15;1;
202200008198;799 376;A01;2;10;0;2;5;17;1;
202200008198;799 378;B01;2;30;0;2;3;1;1;
202200008535;798 770;B01;1;7;0;2;7;16;1;
202200008535;798 771;A01;1;30;0;2;8;18;1;
202200008713;798 472;B01;1;30;0;2;3;13;1;
202200008713;798 473;A01;2;30;0;2;8;1;1;
202200008835;798 259;Z01;1;2;0;1;0;1;0;
202200009012;797 926;A01;1;30;0;2;0;21;1;
202200009137;797 708;A01;1;2;0;0;0;1;1;
202200009141;797 702;A01;1;30;14;0;0;2;1;
202200009574;796 922;A01;1;30;0;2;1;13;1;
202200009574;796 924;B01;1;13;0;2;8;5;1;
202200009579;796 916;A01;1;7;0;1;0;26;1;
202200009731;796 642;A01;1;7;0;2;2;1;1;
202200009731;796 643;B01;1;30;0;2;0;0;1;
202200009884;796 385;B01;2;1;1;0;1;13;5;
202200009884;796 386;A01;1;7;0;2;3;24;1;
202200009885;796 384;A01;2;7;8;0;5;1;1;
202200010058;796 101;A01;1;7;1;0;1;1;1;
202200010058;796 102;B01;1;38;0;2;6;24;1;1
202200010086;796 050;A01;1;10;0;1;1;1;1;
202200010087;796 048;B01;1;33;0;2;1;2;1;
202200010087;796 049;A01;1;7;0;2;3;15;1;
202200010181;795 869;B01;1;7;0;2;1;21;1;
202200010181;795 872;A01;2;7;0;2;1;21;1;
202200010456;795 380;B01;1;7;0;2;3;15;1;
202200010456;795 381;A01;1;7;0;2;1;5;1;
202200010525;795 255;B01;1;32;0;2;1;17;1;
202200010525;795 256;A01;1;2;0;2;1;1;1;
202200010695;794 952;A01;2;7;0;1;4;23;1;
202200010695;794 954;B01;2;7;1;2;1;2;1;
202200010713;794 923;A01;2;7;13;0;9;1;1;
202200010806;794 749;B01;1;32;0;2;2;1;1;
202200010806;794 750;A01;1;7;0;2;2;9;1;
202200010809;794 744;A01;1;2;0;2;1;1;1;
202200010809;794 746;Z01;1;7;0;0;0;0;0;
202200010810;794 741;Z01;1;32;0;1;0;0;1;
202200010838;794 685;B01;1;2;0;2;5;2;1;
202200010838;794 689;A01;3;7;0;2;3;15;1;
202200011018;794 356;A01;1;2;0;1;8;2;1;
202200011356;793 722;B01;3;30;0;2;3;1;1;
202200011356;793 723;A01;3;7;0;2;1;9;1;
202200011358;793 719;B01;1;7;2;0;1;1;1;
202200011358;793 720;Z01;1;7;0;0;0;0;0;
202200011496;793 483;A01;3;7;0;2;2;1;1;
202200011496;793 486;B01;3;32;0;2;0;0;1;
202200011857;792 861;B01;2;7;0;2;1;13;1;
202200011857;792 863;A01;1;99;0;0;6;14;1;
202200011883;792 820;A01;1;2;0;0;4;1;1;
202200011883;792 821;B01;1;7;0;2;2;2;1;
202200012173;792 330;A01;1;7;0;1;2;1;1;
202200012177;792 323;B01;2;10;0;2;1;13;1;
202200012177;792 325;A01;1;10;0;2;8;13;1;
202200012389;791 948;B01;3;7;0;2;8;1;1;
202200012389;791 949;A01;2;1;0;2;1;1;5;
202200012391;791 943;B01;2;7;0;2;5;1;1;
202200012391;791 945;A01;2;2;0;2;3;2;1;
202200012459;791 814;B01;1;7;0;2;3;11;1;
202200012459;791 815;A01;2;2;0;2;1;1;1;
202200012571;791 638;B01;3;7;0;0;4;4;1;
202200012571;791 639;A01;3;7;0;0;1;2;3;
202200012634;791 530;B01;1;7;0;2;8;1;2;
202200012634;791 532;A01;2;7;0;2;3;1;1;
202200012636;791 527;B01;3;7;0;2;5;0;1;
202200012636;791 528;A01;2;30;0;2;5;26;1;
202200012638;791 524;B01;1;7;0;2;0;0;1;
202200012638;791 525;A01;1;30;1;0;0;1;1;
202200012653;791 492;A01;2;2;0;2;8;19;1;
202200012653;791 493;B01;2;7;0;2;1;16;1;
202200012770;791 302;A01;1;10;0;2;2;3;6;
202200012770;791 305;B01;2;7;13;0;8;15;1;
202200012779;791 292;A01;2;7;0;2;2;1;1;
202200012779;791 293;B01;1;1;0;2;7;19;5;
202200012793;791 263;B01;1;2;0;2;2;1;1;
202200012793;791 264;A01;1;7;0;2;3;15;1;
202200012835;791 182;A01;2;7;0;1;1;0;1;
202200012925;791 014;A01;0;7;0;2;6;1;1;
202200012925;791 019;B01;2;37;0;2;1;1;1;1
202200012955;790 964;A01;1;7;0;2;5;9;1;
202200012955;790 966;B01;1;2;0;0;0;0;1;
202200013010;790 859;B01;1;2;0;2;8;15;1;
202200013010;790 862;A01;2;7;0;2;2;15;1;
202200013259;790 436;A01;2;30;0;2;1;19;1;
202200013259;790 440;B01;1;7;0;2;7;1;1;
202200013263;790 429;A01;3;2;0;2;8;10;1;
202200013263;790 431;B01;3;34;0;2;1;1;1;
202200013267;790 421;B01;2;7;0;9;4;0;1;
202200013267;790 424;A01;2;30;0;2;1;3;1;
202200013614;789 825;A01;3;33;0;0;7;2;1;
202200013744;789 603;C01;1;7;0;2;4;1;1;
202200013744;789 606;B01;1;7;0;2;4;2;1;
202200013744;789 608;A01;1;10;0;2;1;2;1;
202200013791;789 520;A01;3;7;0;1;1;1;1;
202200013792;789 516;A01;0;10;0;2;8;9;1;
202200013792;789 518;B01;0;34;0;2;8;1;1;
202200014261;788 669;B01;2;80;0;2;1;1;3;
202200014261;788 671;A01;1;7;0;2;8;15;1;
202200014263;788 667;A01;2;1;0;9;0;21;5;
202200014626;788 005;A01;0;7;0;2;2;1;1;
202200014626;788 006;B01;0;2;0;2;1;20;1;
202200014724;787 820;A01;1;10;8;0;2;2;1;
202200014956;787 421;A01;1;2;0;0;0;0;0;
202200015008;787 326;A01;1;7;9;0;7;13;1;
202200015071;787 214;A01;1;31;0;2;8;9;1;
202200015071;787 215;Z01;2;7;0;2;1;1;1;
202200015074;787 209;A01;2;7;0;2;1;2;1;
202200015074;787 211;B01;2;2;0;2;4;2;1;
202200015075;787 206;B01;2;7;0;2;4;1;1;
202200015075;787 208;A01;2;7;0;2;1;1;1;
202200015079;787 198;B01;2;2;0;2;1;1;1;
202200015079;787 201;A01;1;7;0;2;1;15;1;
202200015275;786 856;A01;3;36;14;0;2;12;1;
202200015649;786 201;A01;1;99;0;0;2;26;5;
202200015652;786 196;B01;1;7;0;1;1;1;1;
202200015655;786 191;A01;1;7;0;2;3;11;1;
202200015655;786 193;B01;1;30;0;2;7;1;1;
202200015659;786 185;A01;1;7;0;2;2;18;1;
202200015659;786 187;B01;1;7;0;2;3;9;1;
202200015662;786 179;A01;1;30;0;2;2;15;1;
202200015662;786 182;B01;2;7;0;9;3;15;1;
202200015681;786 145;A01;1;34;0;2;1;17;1;
202200015681;786 146;B01;1;30;0;0;8;15;1;
202200015718;786 075;A01;1;7;0;1;2;21;1;
202200015790;785 953;A01;1;7;0;2;8;15;1;
202200015790;785 954;B01;2;2;0;2;1;1;1;
202200015837;785 865;A01;3;30;0;2;8;5;1;
202200015837;785 868;B01;0;7;0;2;2;1;1;
202200016091;785 411;A01;1;32;0;2;8;17;1;
202200016091;785 412;B01;1;7;0;2;8;15;1;
202200016502;784 677;A01;2;7;0;2;8;9;1;
202200016502;784 678;B01;1;7;0;2;2;1;1;
202200016552;784 593;A01;3;7;0;2;0;15;1;
202200016552;784 595;B01;3;32;0;2;1;21;1;
202200016552;784 597;C01;3;7;0;2;3;1;1;
202200016553;784 591;A01;1;7;0;1;3;1;1;
202200016757;784 216;B01;3;7;0;2;1;1;1;
202200016757;784 218;A01;3;2;0;2;1;5;1;
202200016760;784 210;B01;1;7;8;2;8;15;1;
202200016760;784 212;A01;1;7;0;2;1;1;1;
202200016907;783 953;B01;1;7;0;2;2;1;1;
202200016907;783 955;A01;1;50;0;2;8;13;3;
202200016988;783 811;B01;1;7;0;2;5;1;1;
202200016988;783 815;A01;1;30;0;2;3;15;1;
202200016995;783 798;B01;2;2;0;2;1;19;1;
202200016995;783 802;A01;1;32;0;2;7;1;1;
202200017084;783 636;B01;1;2;0;2;1;17;1;
202200017084;783 637;A01;1;7;0;2;6;15;1;
202200017087;783 630;B01;2;2;0;0;7;26;1;
202200017087;783 632;A01;1;7;0;2;1;1;1;
202200017177;783 461;A01;2;2;0;0;0;26;1;
202200017180;783 455;A01;1;30;0;2;3;9;1;
202200017180;783 457;B01;1;10;0;2;2;9;1;
202200017302;783 232;B01;3;7;0;2;3;1;1;
202200017302;783 234;A01;3;30;0;2;1;16;1;
202200017485;782 916;A01;1;14;3;0;2;14;1;
202200017563;782 776;A01;2;2;0;0;0;1;1;
202200017565;782 774;A01;2;1;0;0;0;15;5;
202200017845;782 263;B01;1;7;0;2;8;10;3;
202200017845;782 265;A01;2;10;0;2;1;1;1;
202200017847;782 260;Z01;2;2;0;0;0;0;0;
202200017847;782 261;A01;1;7;0;2;2;1;1;
202200017899;782 165;B01;2;2;13;0;9;1;1;
202200017899;782 167;A01;2;7;0;2;2;0;1;
202200018036;781 916;A01;3;2;0;2;0;0;1;
202200018036;781 917;B01;3;7;0;2;3;1;1;
202200018100;781 795;A01;3;31;12;0;1;1;1;
202200018158;781 689;A01;1;7;0;2;5;14;1;
202200018158;781 690;B01;1;2;0;2;1;1;1;
202200018159;781 688;A01;1;30;0;0;0;1;0;
202200018260;781 506;Z01;2;7;0;9;1;17;0;
202200018260;781 507;B01;2;50;0;9;4;0;3;
202200018261;781 504;A01;2;2;0;2;2;15;1;
202200018261;781 505;Z01;2;7;0;2;3;1;0;
202200018537;781 003;A01;2;7;0;2;1;19;1;
202200018537;781 008;B01;1;7;0;2;1;1;1;
202200018960;780 221;B01;1;1;0;0;1;0;5;
202200018960;780 223;A01;1;7;0;0;1;1;1;
202200019066;780 044;A01;1;7;0;1;1;1;1;
202200019433;779 420;A01;1;10;0;0;5;15;1;
202200019433;779 422;B01;2;33;0;2;1;1;1;
202200019436;779 415;A01;3;2;0;0;0;5;1;
202200019438;779 413;A01;1;2;0;1;1;1;1;
202200019484;779 327;B01;1;7;0;2;1;15;1;
202200019484;779 328;A01;1;2;0;2;1;2;1;
202200019641;779 050;A01;2;7;0;2;8;10;1;
202200019641;779 051;B01;1;31;0;2;1;2;1;
202200019745;778 868;A01;3;99;0;9;0;26;0;
202200019745;778 869;B01;2;1;0;0;0;0;5;
202200019747;778 865;A01;3;7;6;0;1;1;1;
202200019967;778 483;B01;1;2;0;2;1;3;1;
202200019967;778 485;A01;2;7;0;9;8;19;1;
202200020060;778 314;B01;2;1;0;2;0;0;5;
202200020060;778 315;Z01;2;1;0;2;0;0;5;
202200020061;778 313;A01;2;50;0;0;0;1;3;
202200020433;777 637;A01;1;2;0;2;8;9;1;
202200020433;777 639;B01;1;7;0;2;1;1;1;
202200020439;777 625;A01;2;34;0;2;1;2;1;
202200020439;777 627;B01;1;7;0;2;3;10;1;
202200020544;777 420;A01;1;1;0;2;1;1;5;
202200020544;777 421;B01;2;50;0;2;1;1;3;
202200020705;777 156;B01;1;7;0;2;3;1;1;
202200020705;777 158;A01;2;7;0;2;3;17;1;
202200020707;777 153;A01;3;7;0;2;3;13;1;
202200020707;777 154;B01;3;32;0;2;1;1;1;
202200020755;777 072;A01;1;2;0;0;1;1;1;
202200020756;777 070;A01;2;2;0;0;0;1;0;
202200020758;777 066;A01;1;33;0;0;0;21;1;
202200020761;777 062;A01;1;10;0;2;0;15;1;
202200020761;777 064;B01;1;2;0;2;1;1;1;
202200020763;777 058;A01;1;7;0;2;3;19;1;
202200020763;777 059;B01;2;2;0;2;1;1;1;
202200020766;777 053;A01;1;7;0;2;5;19;1;
202200020766;777 056;B01;1;7;0;2;1;1;1;
202200020768;777 049;B01;2;33;0;2;1;1;1;
202200020768;777 051;A01;1;7;0;2;3;19;1;
202200020770;777 045;B01;1;7;0;2;1;1;1;
202200020770;777 047;A01;1;7;0;2;4;26;1;
202200021007;776 621;B01;1;10;0;2;7;16;1;
202200021007;776 623;A01;2;30;0;2;8;18;1;
202200021340;776 037;B01;2;7;12;2;3;21;1;
202200021340;776 038;A01;1;7;16;2;3;1;1;
202200021342;776 032;B01;1;3;0;2;2;26;1;
202200021342;776 034;A01;2;99;0;2;0;0;0;
202200021654;775 465;A01;2;7;0;2;6;9;1;
202200021654;775 468;B01;1;7;0;2;2;1;1;
202200021735;775 300;A01;1;30;0;2;8;19;1;
202200021735;775 302;B01;1;7;0;9;2;1;1;
202200021975;774 903;A01;0;2;12;0;1;1;1;
202200022006;774 839;A01;1;1;0;0;1;0;5;
202200022228;774 446;B01;1;7;0;2;3;1;1;
202200022228;774 447;A01;2;7;0;2;3;1;1;
202200022271;774 362;B01;1;2;0;2;8;19;1;
202200022271;774 364;A01;1;7;0;2;1;9;1;
202200022409;774 098;D01;2;7;0;2;6;1;1;
202200022409;774 099;C01;2;7;0;2;4;2;1;
202200022409;774 102;B01;2;7;0;2;4;26;1;
202200022409;774 108;A01;2;7;0;2;9;1;1;
202200022473;773 982;A01;1;7;0;2;7;13;1;
202200022473;773 986;B01;2;7;0;2;1;1;1;
202200022685;773 605;B01;1;7;0;2;1;1;1;
202200022685;773 607;A01;1;31;0;2;1;1;1;
202200022687;773 602;B01;1;2;0;2;0;1;1;
202200022687;773 603;A01;1;7;0;2;0;1;1;
202200022856;773 299;A01;1;7;0;9;2;21;1;
202200022856;773 301;B01;1;50;0;2;8;11;3;
202200022857;773 295;B01;3;30;12;2;6;18;1;
202200022857;773 297;A01;3;7;12;2;2;16;1;
202200022859;773 292;A01;1;7;0;2;2;19;1;
202200022859;773 293;B01;2;7;0;2;3;5;1;
202200022861;773 290;A01;1;7;0;1;3;15;1;
202200022862;773 287;A01;2;7;0;2;7;16;1;
202200022862;773 288;B01;1;2;0;2;1;18;1;
202200023266;772 603;A01;1;7;0;2;1;1;1;
202200023266;772 604;B01;2;7;0;2;1;1;1;
202200023266;772 606;C01;1;7;0;2;4;15;1;
202200023267;772 600;A01;2;33;0;2;0;13;1;
202200023267;772 602;B01;1;7;0;2;3;1;1;
202200023408;772 347;B01;3;7;0;2;1;9;1;
202200023408;772 349;A01;1;7;0;0;3;1;1;
202200023618;771 975;A01;1;33;12;0;1;9;1;
202200023888;771 503;A01;1;7;0;2;2;15;1;
202200023888;771 504;B01;2;34;0;2;1;1;1;
202200023904;771 472;A01;1;7;0;2;8;15;1;
202200023904;771 474;B01;1;2;0;2;8;17;1;
202200023906;771 469;A01;2;2;0;2;0;15;0;
202200023906;771 470;B01;2;7;0;2;8;1;1;
202200024039;771 226;Z01;2;0;0;1;2;1;0;
202200024043;771 216;A01;1;7;14;2;1;1;1;
202200024043;771 220;B01;1;7;14;2;1;1;2;
202200024043;771 221;C01;1;7;14;2;4;2;1;
202200024046;771 209;A01;1;10;0;2;1;9;1;
202200024046;771 212;Z01;2;2;0;2;1;1;1;
202200024376;770 642;A01;1;7;1;0;2;2;1;
202200024606;770 241;A01;1;7;0;2;1;1;1;
202200024606;770 244;B01;1;7;0;2;4;1;1;
202200024613;770 229;A01;1;2;0;2;8;26;1;
202200024613;770 232;B01;2;7;0;2;3;1;1;
202200024618;770 220;A01;2;7;0;2;2;15;1;
202200024618;770 224;B01;2;7;0;2;1;1;1;
202200024686;770 098;A01;1;7;1;0;4;24;1;
202200024686;770 099;B01;2;10;0;0;4;24;1;
202200024874;769 771;B01;1;30;0;2;1;0;1;
202200024874;769 774;A01;2;30;0;2;7;13;1;
202200024913;769 704;A01;2;10;8;0;3;0;1;
202200025047;769 442;B01;1;7;8;2;3;0;1;
202200025047;769 443;A01;1;7;3;2;1;17;1;
202200025048;769 441;A01;3;30;0;1;1;14;1;
202200025217;769 138;A01;1;30;6;0;0;1;1;
202200025358;768 883;B01;1;2;0;2;1;2;1;
202200025358;768 885;A01;2;7;0;2;3;17;1;
202200025477;768 675;A01;1;30;0;1;1;1;1;
202200025478;768 672;B01;3;30;0;2;1;1;1;
202200025478;768 674;A01;3;7;0;2;1;13;1;
202200025853;768 000;A01;3;30;0;0;0;14;1;
202200026019;767 715;A01;1;2;0;0;7;1;1;
202200026065;767 623;B01;1;7;0;2;5;16;1;
202200026065;767 624;A01;1;30;0;2;1;1;1;
202200026068;767 618;B01;1;7;0;2;2;21;1;
202200026068;767 619;A01;1;7;0;2;7;19;1;
202200026068;767 621;C01;1;7;0;2;3;0;1;
202200026401;766 971;A01;1;7;0;1;1;16;1;
202200026811;766 237;B01;2;1;0;2;1;9;5;
202200026811;766 238;A01;1;7;0;2;2;1;1;
202200026812;766 235;A01;1;10;0;2;8;9;1;
202200026812;766 236;B01;2;2;0;2;1;1;1;
202200026889;766 083;B01;2;2;0;2;1;1;1;
202200026889;766 084;A01;1;7;0;2;6;19;1;
202200027006;765 876;A01;1;7;0;2;8;10;1;
202200027006;765 877;B01;1;7;0;2;1;1;1;
202200027007;765 875;A01;1;7;10;0;1;0;1;
202200027232;765 467;A01;1;7;0;0;0;0;1;
202200027236;765 460;A01;2;7;0;2;1;13;1;
202200027236;765 462;B01;1;10;0;2;1;1;1;
202200027237;765 456;C01;2;7;0;9;1;1;1;
202200027237;765 457;B01;2;1;0;2;4;1;5;
202200027237;765 459;A01;2;1;0;0;4;1;5;
202200027450;765 060;B01;1;7;0;2;8;1;1;
202200027450;765 062;A01;3;50;0;2;1;5;3;
202200027452;765 056;A01;1;7;0;2;3;19;1;
202200027452;765 057;B01;1;30;0;2;0;0;1;
202200027452;765 058;T01;2;7;1;0;0;0;1;
202200027586;764 811;A01;3;7;0;9;1;9;1;
202200027586;764 814;B01;3;80;0;2;1;9;3;
202200027656;764 690;A01;3;10;0;1;3;26;1;
202200027657;764 688;B01;1;2;0;2;1;18;1;
202200027657;764 689;A01;1;7;0;2;3;15;1;
202200027759;764 504;A01;1;2;0;2;1;18;1;
202200027759;764 505;B01;2;7;0;2;2;16;1;
202200027760;764 502;A01;2;7;0;2;1;13;1;
202200027760;764 503;B01;2;10;0;2;6;1;1;
202200027961;764 120;B01;1;7;0;2;4;1;1;
202200027961;764 121;A01;1;7;0;2;1;1;1;
202200027964;764 114;A01;2;99;0;9;8;15;3;
202200027964;764 117;B01;1;2;0;9;2;1;1;
202200027966;764 109;A01;1;2;0;2;1;1;1;
202200027966;764 112;B01;1;7;0;9;3;15;1;
202200027968;764 104;A01;1;34;0;2;7;17;1;
202200027968;764 106;B01;2;7;0;2;3;1;1;
202200027971;764 100;B01;2;7;0;2;1;1;1;
202200027971;764 102;A01;1;2;0;2;8;5;1;
202200027973;764 097;A01;1;31;0;0;0;26;1;
202200028074;763 910;A01;1;7;0;1;7;1;3;
202200028577;763 013;A01;1;1;0;0;0;2;5;
202200028580;763 009;A01;3;7;0;2;2;9;1;
202200028580;763 010;B01;3;50;0;2;1;5;3;
202200028623;762 936;A01;1;7;8;0;8;1;1;
202200028625;762 933;A01;2;7;0;0;1;1;1;
202200028625;762 934;B01;2;30;0;0;7;9;1;
202200028917;762 414;B01;2;30;0;2;1;5;1;
202200028917;762 416;A01;1;7;0;2;3;16;1;
202200028920;762 409;B01;1;30;0;2;2;12;1;
202200028920;762 411;Z01;1;7;0;9;0;9;0;
202200029114;762 057;A01;1;2;0;2;0;1;1;
202200029114;762 058;B01;1;10;0;2;0;1;1;
202200029115;762 055;A01;1;1;0;2;8;13;5;
202200029115;762 056;Z01;1;1;0;2;1;17;5;
202200029261;761 796;A01;2;7;0;2;1;1;2;
202200029261;761 798;B01;1;7;0;2;1;13;1;
