Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200001743;4;MAILLARD DUMESLE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200001748;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;200;1;; -1;2;0;1;70
202200001820;4;;0;; -1;2;0;1;(1);(1);1;;4;1;0;1;50
202200002226;2;1;0;;3;2;0;1;4;100;1;; -1;1;0;1;70
202200002290;3;RD; -1;; -1;2;0;1;2;0;1;; -1;2;0;1;50
202200002293;3;;0;;2;2;0;1;23;(1);2;;4;1;0;3;80
202200002348;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200002352;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;150;2;; -1;1;0;1;50
202200002358;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;100;1;; -1;1;0;1;50
202200002611;4;TIGRE (ROUTE DU);0;;2;2;0;1;(1);(1);2;; -1;1;0;1;50
202200002743;3;9; -1;;2;2;0;1;17;100;1;; -1;2;0;1;80
202200002744;4;0;0;A;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200002802;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200003063;3;2; -1;;2;2;0;1;7;200;1;; -1;1;0;1;50
202200003070;2;RN2;0;;2;2;0;3;29;0;1;; -1;1;0;1;70
202200003153;4;PREVOT (ERNEST);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200003154;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200003157;2;ROUTE NATIONALE 1;0;;1;2;0;1;3;100;1;; -1;1;0;1;90
202200003160;2;;0;;2;2;0;1;1;50;3;; -1;2;0;1;50
202200003161;3;ESTREES (AVENUE D');0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202200003315;4;; -1;;2;2;0;1;(1);(1);1;;4;9;0;1;50
202200003643;2;ROUTE NATIONALE 1;0;;2;4;2;1;3;900;1;; -1;2;0;5;90
202200003687;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200003691;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200003805;3;1; -1;;2;2;0;1;5;800;2;; -1;2;0;1;80
202200003977;2;2;0;N;2;2;0;3;85;0;4;; -1;2;0;1;70
202200004148;4;; -1;;2;2;0;1;(1);(1);1;;5;2;0;1;50
202200004163;2;1; -1;;2;2;0;3;250;(1);1;; -1;1;0;1;70
202200004216;2;ROUTE NATIONALE 1;0;;3;4;0;1;3;500;3;; -1;9;0;1;90
202200004513;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);2;; -1;2;0;1;50
202200004514;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;900;1;; -1;1;0;1;50
202200004515;4;CHARLERY (GUSTAVE);0;;2;2;0;1;(1);(1);2;; -1;1;0;3;50
202200004634;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200004981;2;1; -1;;2;2;0;1;39;400;1;;5,5;1;5;1;80
202200005045;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;1;0;1;50
202200005059;2;N1; -1;;2;2;0;1;56;100;1;; -1;1;2;1;70
202200005144;3;MONTABO (ROUTE DE) 3;0;; -1;2;0;1;1;300;1;; -1;1;0;1;50
202200005149;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;500;1;; -1;1;0;1;50
202200005153;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;500;1;; -1;1;0;1;50
202200005178;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;400;1;; -1;1;0;5;50
202200005182;4;EAU-LISETTE (CITE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200005185;3;TIGRE (ROUTE DU);0;;2;2;0;1;2;99;2;; -1;1;0;1;50
202200005225;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;1;950;1;; -1;1;6;1;50
202200005228;4;ARAGO (FRANCOIS);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200005229;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;600;1;; -1;2;0;1;50
202200005233;3;BADUEL (ROUTE DE);0;;2;2;2;1;4;10;1;; -1;2;0;1;50
202200005622;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202200005717;4;BECKER (LIEUTENANT);0;; -1;1;0;1;(1);(1);1;; -1;9;0;1;50
202200005891;3;RD2; -1;;2;2;0;1;7;500;1;; -1;1;0;3;50
202200005907;3;11; -1;D; -1;2;0;1;0;950;1;;7;1;0;1;50
202200006266;3;6;0;D;2;2;0;1;2;400;3;; -1;1;0;8;80
202200006323;3;CATAYEE (JUSTIN);0;;1;2;0;1;0;799;3;; -1;1;0;1;50
202200006344;3;MERE THERESA (rue);0;;2;2;2;1;1;400;1;; -1;1;8;1;50
202200006345;2;ROUTE NATIONALE 1;0;;3;4;0;1;3;400;3;; -1;2;9;1;90
202200006477;3;11; -1;D;2;2;0;1;5;0;1;;5,5;1;0;3;80
202200006509;4;ESTREES (AVENUE D');0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200006510;3;MONTABO (ROUTE DE) 2;0;;2;1;2;1;0;800;1;; -1;1;0;1;500
202200006511;2;COLLERY (ZONE INDUSTRIELLE);0;;1;1;0;1;3;0;2;; -1;1;0;8;50
202200007146;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;400;1;; -1;1;0;1;50
202200007279;2;2; -1;;3;2;0;1;0;800;1;; -1;1;9;1;50
202200007473;2;ROUTE NATIONALE 1;0;;3;4;0;1;3;500;1;; -1;1;0;1;90
202200007691;3;CD8; -1;;2;2;0;1;31;500;1;; -1;1;0;1;80
202200007859;3;BADUEL (ROUTE DE);0;;2;2;2;1;3;500;1;; -1;1;0;1;50
202200008103;2;2; -1;;2;2;0;1;32;200;3;; -1;2;0;3;80
202200008184;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008185;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008186;4;FELIX EBOUE (Rue);0;; -1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008187;3;MONTABO (ROUTE DE) 3;0;;2;2;2;1;1;600;1;; -1;1;0;1;50
202200008189;4;MANDELA  (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008193;4;DIGUE RONJON;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008195;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;900;1;; -1;2;0;1;50
202200008198;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200008535;3;BADUEL (ROUTE DE);0;;2;2;1;1;2;600;1;; -1;2;0;1;50
202200008713;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);3;; -1;3;0;1;50
202200008835;3;BADUEL (ROUTE DE);0;;2;2;2;1;2;50;1;; -1;1;0;1;50
202200009012;2;GIRATOIRE MARINGOUINS;0;;1;2;0;1;1;50;3;; -1;2;0;1;50
202200009137;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;300;1;; -1;9;0;1;50
202200009141;3;MADELEINE (ROUTE DE LA);0;;2;2;0;2;3;300;1;; -1;1;9;8;50
202200009574;4;CATAYEE (JUSTIN);0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202200009579;4;GALMOT (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200009731;2;; -1;;2;2;1;1;256;200;1;;5;1;0;1;50
202200009884;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200009885;3;MADELEINE (ROUTE DE LA);0;;1;2;0;1;1;800;2;; -1;9;0;1;50
202200010058;3;9;0;D;2;2;0;1;19;200;1;; -1;2;0;1;80
202200010086;2;1;0;;3;2;0;1;5;900;1;; -1;2;3;1;70
202200010087;3;RD2;0;;2;2;0;1;9;900;1;; -1;1;0;1;70
202200010181;3;9; -1;;2;2;0;1;8;800;1;; -1;1;0;3;70
202200010456;4;51;2;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200010525;2;RN2;0;;2;2;0;2;1;800;1;; -1;1;0;1;50
202200010695;3;6;0;;2;2;0;1;1;0;1;; -1;1;0;1;80
202200010713;2;1;0;N;2;2;0;1;153;100;3;;7;1;0;3;80
202200010806;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;599;1;; -1;1;0;1;50
202200010809;3;BADUEL (ROUTE DE);0;;2;2;2;1;2;599;1;; -1;1;0;1;50
202200010810;3;MADELEINE (ROUTE DE LA);0;; -1;2;0;1;2;700;1;; -1;1;0;8;50
202200010838;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;200;1;; -1;2;0;1;50
202200011018;2;1;0;N;2;2;0;4;211;100;1;;7;2;0;1;80
202200011356;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200011358;3;CABASSOU (ROUTE DE);0;;2;2;2;1;0;300;1;; -1;2;0;1;50
202200011496;4;neant; -1;;2;2;0;1;(1);(1);3;; -1;2;0;1;50
202200011857;2;1;0; -;2;2;0;1;10;900;3;;7;2;0;1;80
202200011883;3;8; -1;;2;2;0;1;27;0;1;; -1;1;0;1;80
202200012173;3;9; -1;;2;2;0;1;0;300;1;; -1;2;0;1;80
202200012177;2;2;0;;2;2;0;1;32;300;1;; -1;2;0;1;80
202200012389;4;REPUBLIQUE (BD DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;5;50
202200012391;2;ROUTE NATIONALE 1;0;;2;4;0;1;1;399;2;; -1;1;0;1;90
202200012459;4;BRASSE (LIEUTENANT);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200012571;4;; -1;;2;2;0;1;(1);(1);1;;5;1;0;1;50
202200012634;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;699;1;; -1;1;0;1;50
202200012636;3;GRANT (CITE);0;;1;2;0;1;1;450;1;; -1;1;0;1;50
202200012638;4;NOVAPARC (RESIDENCE) RTE DE RABAN;0;;2;2;0;4;(1);(1);1;; -1;1;0;4;50
202200012653;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;950;1;; -1;1;0;1;50
202200012770;3;3;0;R;2;2;0;1;4;500;1;; -1;2;0;1;50
202200012779;2;1;0;;2;2;0;1;43;200;1;;7;1;0;3;90
202200012793;3;MONTABO (ROUTE DE) 3;0;;2;1;0;2;3;50;1;; -1;2;0;1;30
202200012835;4;; -1;;2;2;0;1;(1);(1);1;; -1;2;0;1; -1
202200012925;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1;70
202200012955;2;ROUTE NATIONALE 1;0;; -1;4;0;1;1;50;3;; -1;1;0;1;50
202200013010;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;900;1;; -1;2;0;1;50
202200013259;4;BECKER (LIEUTENANT);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200013263;4;THEMIRE (CITE);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
202200013267;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;300;3;; -1;1;0;1;50
202200013614;4;BARRAT (DU DOCTEUR);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200013744;3;9; -1;;2;2;0;1;16;100;1;; -1;1;0;1;80
202200013791;4;DE GAULLE (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
202200013792;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200014261;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200014263;3;BADUEL (ROND POINT DE);0;;4;2;0;1;3;99;1;; -1;1;0;1;50
202200014626;4;; -1;;2;2;0;1;(1);(1);1;;5,5;1;0;3;50
202200014724;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;1;800;1;; -1;1;0;5;50
202200014956;3;D11; -1;;2;2;0;1;11;100;1;; -1;2;0;1;70
202200015008;3;2;0;;2;2;0;1;8;700;1;; -1;1;0;3;70
202200015071;4;HENRI QUINTRIE(RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200015074;2;1; -1;;2;2;0;1;32;0;1;;7;1;0;1;80
202200015075;2;ROUTE NATIONALE 1;0;;3;4;2;1;3;599;1;; -1;1;0;1;90
202200015079;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;2;500;1;; -1;1;0;1;50
202200015275;9;NEANT; -1;;2;2;0;2;(1);(1);1;; -1;9;0;3;50
202200015649;4;FELIX EBOUE (Rue);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200015652;4;MONNERVILLE (AVENUE GASTON);0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
202200015655;2;MARINGOUINS (ROND-POINT);0;;2;2;0;1;1;59;2;; -1;2;5;1;50
202200015659;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;2;600;1;; -1;1;0;1;50
202200015662;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202200015681;2;RN1;0; -;2;2;0;1;26;500;1;; -1;1;0;1;50
202200015718;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;4;100;3;; -1;1;0;1;50
202200015790;3;CABASSOU (ROUTE DE);0;;2;2;0;1;1;30;1;; -1;1;9;1;50
202200015837;4;HEDER (place);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200016091;3;MONTABO (ROUTE DE) 3;0;;2;2;0;1;3;800;1;; -1;1;0;1;70
202200016502;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202200016552;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200016553;4;14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200016757;4;; -1;;2;2;0;2;(1);(1);3;;5;1;0;1;30
202200016760;3;03; -1;;2;2;0;1;4;500;1;; -1;1;0;1;80
202200016907;3;BADUEL (ROUTE DE);0;;2;2;1;1;3;100;1;; -1;2;9;1;50
202200016988;2;CRIQUE FOUILLEE (ROND POINT);0;;1;2;0;1;4;10;3;; -1;1;0;1;50
202200016995;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;1;0;1;50
202200017084;3;2; -1;;2;2;0;1;10;200;1;; -1;1;0;1;50
202200017087;3;1; -1;;2;2;0;1;7;950;1;;5,5;1;0;1; -1
202200017177;4;BECKER (LIEUTENANT);0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
202200017180;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;3;; -1;1;0;1;50
202200017302;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200017485;2;2;0;;2;2;0;2;49;100;2;; -1;1;0;3;70
202200017563;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200017565;3;RABAN (ROUTE DE);0;;2;2;0;1;2;100;1;; -1;1;0;1;50
202200017845;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;1;100;1;; -1;2;0;1;50
202200017847;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200017899;2;ROUTE NATIONALE 1;0;;1;4;0;1;3;200;1;; -1;1;0;1;90
202200018036;4;SACCHARIN(RUE);0;;2;2;0;1;(1);(1);1;; -1;9;0;1;50
202200018100;4;;0;;2;2;0;1;(1);(1);1;;5;1;0;1;50
202200018158;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;0;799;1;; -1;1;0;1;50
202200018159;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;500;1;; -1;1;0;1;50
202200018260;4;GALMOT (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200018261;4;MANDELA  (BOULEVARD);0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200018537;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200018960;3;22; -1;;2;2;0;1;19;0;1;; -1;1;0;1;90
202200019066;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;800;1;; -1;1;0;1;50
202200019433;2;1; -1;;2;2;0;1;15;400;1;;7;1;0;1;80
202200019436;4;; -1;;2;1;0;1;(1);(1);1;;3;1;5;1;50
202200019438;2;1;0;;2;2;0;1;14;100;1;;7;1;0;1;80
202200019484;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;50;1;; -1;1;0;1;50
202200019641;2;1;0;;2;2;0;1;256;100;1;;7;2;0;1;50
202200019745;4;NOVAPARC (RESIDENCE) RTE DE RABAN;0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
202200019747;4;RABAN (ROUTE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
202200019967;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;200;1;; -1;2;0;1;50
202200020060;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200020061;3;BADUEL (ROUTE DE);0;;2;2;2;1;2;0;1;; -1;1;0;1;50
202200020433;3;4;0;;2;2;0;1;9;400;1;; -1;1;5;1;80
202200020439;3;2; -1;;2;2;0;1;9;50;1;; -1;1;0;1;50
202200020544;4;; -1;; -1;1;1;1;(1);(1);1;;3;1;0;5; -1
202200020705;3;8;0;;2;2;0;1;18;100;1;; -1;1;0;1;80
202200020707;4;;0;;2;2;1;1;(1);(1);1;;4;1;0;1;70
202200020755;3;ARON (ANDRE);0;;2;2;0;1;0;200;1;; -1;3;0;1;50
202200020756;3;GALMOT (ROND-POINT);0;;2;4;0;1;0;900;1;; -1;1;0;1;50
202200020758;3;ROUTE NATIONALE 3;0;;2;4;0;1;1;20;1;; -1;1;0;1;90
202200020761;3;TIGRE (ROUTE DU);0;;2;2;0;1;2;750;1;; -1;2;5;1;50
202200020763;3;MONTABO (ROUTE DE) 2;0;;2;2;0;2;2;500;1;; -1;1;0;1;70
202200020766;4;FELIX EBOUE (Rue);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200020768;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;2;10;1;; -1;1;0;1;50
202200020770;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;900;1;; -1;1;9;1;30
202200021007;3;MONTABO (ROUTE DE) 1;0;;2;2;1;1;2;700;1;; -1;1;0;1;50
202200021340;3;MADELEINE (ROUTE DE LA);0;; -1;2;0;1;2;50;2;; -1;1;0;1;50
202200021342;4;DE GAULLE (AVENUE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202200021654;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;100;1;; -1;1;0;1;90
202200021735;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;100;1;; -1;1;0;1;50
202200021975;4;; -1;;2;2;0;1;(1);(1);1;;5;1;0;1;50
202200022006;3;PETIT MONACO (ROND-POINT);0;;2;2;0;1;0;900;3;; -1;1;0;1;50
202200022228;2;1; -1;;2;2;0;1;19;100;1;;7;3;0;1;80
202200022271;4;VOLTAIRE(AVENUE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022409;2;MARINGOUINS (ROND-POINT);0;;2;4;0;1;3;0;1;; -1;2;0;1;90
202200022473;9;; -1;;2;2;0;1;2;800;1;;7;1;0;1;50
202200022685;4;DERBES (GEORGES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022687;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;50;1;; -1;1;0;1;70
202200022856;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;350;1;; -1;2;0;1;50
202200022857;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;3;50
202200022859;3;TIGRE (ROUTE DU);0;;2;2;0;1;0;700;1;; -1;1;0;1;50
202200022861;4;DE GAULLE (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022862;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;500;1;; -1;1;0;1;50
202200023266;2;2;0;N;2;2;0;1;7;0;1;; -1;1;0;1;90
202200023267;3;6; -1;D;2;2;0;1;5;0;2;; -1;1;0;1;80
202200023408;9;6;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200023618;3;ZEPHIR (ROCADE);0;;2;2;1;1;2;950;1;; -1;1;9;1;50
202200023888;3;3;0;A;2;2;0;1;5;900;1;; -1;1;0;1;50
202200023904;3;BADUEL (ROUTE DE);0;;2;1;0;1;2;300;1;; -1;2;0;1;50
202200023906;4;14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200024039;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200024043;3;CABASSOU (ROUTE DE);0;;3;2;0;1;0;500;1;; -1;1;0;1;50
202200024046;4;14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200024376;3;D1;0;; -1;2;0;1;9;900;1;; -1;1;0;3; -1
202200024606;3;ROUTE NATIONALE 3;0;;2;2;0;1;1;200;1;; -1;1;0;1;80
202200024613;4;JADFARD (RENE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200024618;3;ZEPHIR (ROCADE);0;;2;2;2;1;2;200;1;; -1;9;5;1;50
202200024686;4;THIES(RUE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200024874;4;MONT LUCAS 1 (CITE);0;;2;2;0;1;(1);(1);3;; -1;9;0;1;50
202200024913;3;11; -1;;2;2;0;1;5;800;2;;5,5;6;0;3; -1
202200025047;2;ROUTE NATIONALE 1;0;;3;4;0;1;1;50;1;; -1;2;0;1;90
202200025048;4;PALMISTES(PLACE DES);0;;1;2;0;1;(1);(1);1;; -1;2;5;3;50
202200025217;4;RABAN (ROUTE DE);0;;2;2;0;4;(1);(1);1;; -1;1;0;1;50
202200025358;3;6;0;;2;2;0;1;1;450;1;; -1;1;0;1;80
202200025477;2;MONTABO (ROUTE DE) 1;0;;1;2;0;1;4;0;1;; -1;1;0;2;90
202200025478;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202200025853;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;3;50
202200026019;3;MONTABO (ROUTE DE) 3;0;;2;2;0;1;3;800;1;; -1;2;0;1;50
202200026065;3;BADUEL (ROUTE DE);0;;2;2;1;1;2;900;1;; -1;1;0;5;50
202200026068;3;FELIX EBOUE(ROCADE);0;;2;2;2;1;2;299;1;; -1;1;9;1;50
202200026401;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;800;1;; -1;1;0;1;50
202200026811;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200026812;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202200026889;4;14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;; -1;2;2;1;50
202200027006;3;ROUTE NATIONALE 3;0;;2;2;3;1;0;600;1;; -1;2;9;1;70
202200027007;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;500;1;; -1;2;0;3;80
202200027232;2;1; -1;;2;2;0;2;197;0;2;; -1;1;0;1;80
202200027236;2;1; -1;;2;2;0;1;219;300;3;; -1;1;0;1;80
202200027237;2;1; -1;;2;2;0;1;10;600;1;;7;1;0;3;70
202200027450;4;JOSE SYLVESTRE(ALLEE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200027452;3;MONTABO (ROUTE DE) 1;0;;2;2;1;1;2;300;1;; -1;1;0;5;50
202200027586;4;;0;; -1;2;0;1;(1);(1);1;;5,5;1;0;1;50
202200027656;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1;(1);(1);1;; -1;2;9;1;50
202200027657;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;900;1;; -1;2;0;1;50
202200027759;3;CATAYEE (JUSTIN);0;; -1;2;0;1;1;750;3;; -1;1;0;1;50
202200027760;2;ROUTE NATIONALE 1;0;;3;4;0;1;0;500;1;; -1;1;2;1;90
202200027961;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;100;1;; -1;2;0;1;50
202200027964;3;BADUEL (ROUTE DE);0;;2;2;2;1;1;600;1;; -1;2;0;1;50
202200027966;4;TECLE (EUGENE) CITE THEMIRE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200027968;3;ROUTE NATIONALE 3;0;;2;2;0;1;2;300;1;; -1;2;0;1;80
202200027971;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;9;9;1;50
202200027973;2;ROUTE NATIONALE 1;0;;2;4;1;2;3;300;1;; -1;2;8;1;80
202200028074;3;FELIX EBOUE(ROCADE);0;;2;2;0;2;1;700;1;; -1;1;0;1;50
202200028577;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;900;1;; -1;1;0;1;50
202200028580;4;ROUGET DE L ' ISLE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200028623;3;11; -1;;2;2;0;1;10;200;2;;5,5;1;0;3;50
202200028625;4;; -1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
