Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
201900003591;25;11;2019;13:08;1;973;97302;2;1;2;3;ZEPHIR (ROCADE);4,9237660; -52,3250410
201900003807;21;12;2019;01:25;5;973;97302;2;2;2;3;MOLE;4,9378900; -52,3328440
201900003920;16;9;2019;12:15;1;973;97302;1;9;1;6;MADELEINE (ROUTE DE LA);4,9081580; -52,3220360
201900003921;18;9;2019;06:40;2;973;97309;2;6;1;3;SUZINI (CARREFOUR);4,9270400; -52,2898700
201900004169;9;7;2019;19:30;3;973;97309;2;1;1;7;Route des Plages;4,8607820; -52,2567610
201900004492;27;4;2019;12:45;1;973;97302;2;2;1;5;PREVOT (ERNEST);4,9339800; -52,3330700
201900004493;22;4;2019;19:45;5;973;97302;2;1;1;2;MONTABO (ROUTE DE) 2;4,9396269; -52,3012519
201900004494;24;4;2019;15:10;1;973;97302;2;1;2;6;DAMAS (LEON GONTRAN);4,9393383; -52,3332024
201900004495;23;4;2019;21:05;5;973;97302;2;2;1;3;MONTABO (ROUTE DE) 1;4,9334000; -52,2905300
201900004496;23;4;2019;14:40;1;973;97302;2;1;2;6;ESTREES (AVENUE D');4,9408300; -52,3235200
201900004497;21;4;2019;19:20;5;973;97302;1;9;1;6;MONT LUCAS 1 (CITE);4,9254746; -52,3001039
201900004498;21;4;2019;08:05;1;973;97302;2;3;1;3;RABAN (ROUTE DE);4,9261852; -52,3136221
201900004499;20;4;2019;18:30;2;973;97302;1;1;1;3;BADUEL (ROUTE DE);4,9281041; -52,2927546
201900004500;17;4;2019;11:45;1;973;97302;2;3;1;3;MIRZA (CITE);4,9328287; -52,3248875
201900006592;19;10;2019;22:57;5;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,9396911; -52,3012573
201900006685;20;10;2019;16:30;1;973;97311;2;3;1;3;22 Avenue Paul Castaing;5,4749580; -54,0233660
201900006686;20;10;2019;17:45;1;973;97312;2;1;1;2;Avenue Constantin Verderosa;5,3782880; -52,9589980
201900006740;19;10;2019;18:40;5;973;97302;2;9;1;2;FELIX EBOUE(ROCADE);4,9285851; -52,3167873
201900006957;10;8;2019;12:40;1;973;97302;2;1;1;3;MANGO (ROUTE);4,9321446; -52,3180533
201900007034;12;8;2019;13:00;1;973;97311;2;2;1;3;avenue christophe colomb;5,4930554; -54,0314054
201900007093;10;8;2019;20:40;5;973;97302;2;1;1;6;MANDELA  (BOULEVARD);4,9416151; -52,3270655
201900007094;9;8;2019;13:10;1;973;97302;2;1;1;3;FELIX EBOUE(ROCADE);4,9281041; -52,3177528
201900007095;9;8;2019;12:40;1;973;97302;1;1;1;3;ROUTE NATIONALE 1;4,9132780; -52,3285085
201900007096;8;8;2019;13:15;1;973;97302;2;1;1;3;CATAYEE (JUSTIN);4,9271000; -52,3246500
201900007097;9;8;2019;11:00;1;973;97302;2;9;1;3;MANDELA  (BOULEVARD);4,9404232; -52,3267543
201900007098;7;8;2019;14:20;1;973;97302;1;9;1;3;ROUTE NATIONALE 3;4,9017013; -52,3120612
201900007449;5;7;2019;19:10;3;973;97302;2;1;1;2;FAUBOURG L'ABRI (CITE);4,9363347; -52,3222589
201900007450;4;7;2019;18:15;2;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,9359285; -52,3076677
201900007475;28;11;2019;07:50;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,9400070; -52,3015670
201900007550;3;12;2019;19:50;5;973;97302;2;7;1;3;PLACE DU COQ;4,9359000; -52,3345700
201900007551;2;12;2019;23:40;5;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,9189968; -52,3308098
201900007676;17;9;2019;19:40;3;973;97311;1;1;1;6;Avenue Jean Galmot;5,5557445; -53,9301870
201900007721;16;9;2019;07:45;1;973;97302;2;9;1;3;RABAN (ROUTE DE);4,9339617; -52,3135686
201900008287;18;10;2019;19:45;3;973;97310;1;1;1;1;Route de Montagne Cacao;4,5748100; -52,4606341
201900008598;9;6;2019;01:40;5;973;97307;2;2;1;2;RN 2 PK 01;4,8840540; -52,3358010
201900008599;2;6;2019;01:00;3;973;97307;1;1;3;1;Route de Rochambeau;4,8361020; -52,3454740
201900008713;14;6;2019;13:20;1;973;97305;1;1;1;5;PK 23 - RN1;4,9906114; -52,4493742
201900008714;7;6;2019;21:15;3;973;97313;1;1;3;2;CD5 - PK26;4,9262656; -52,5099278
201900008715;1;6;2019;19:50;5;973;97305;2;2;3;3;Avenue Léopold Heder;5,0127056; -52,4749192
201900009006;22;11;2019;18:15;3;973;97307;2;9;1;3;5 Rue d'Ebene;4,8860160; -52,3368360
201900009007;23;11;2019;20:15;5;973;97309;2;2;1;3;Route de Montjoly (rd1);4,9133710; -52,2732660
201900009008;23;11;2019;16:00;1;973;97309;2;3;1;3;Rue Cannelier;4,8931990; -52,2873170
201900009446;29;12;2019;19:50;5;973;97305;1;3;1;3;Village Kamuyneh;4,9898540; -52,4489480
201900009492;16;9;2019;20:10;3;973;97361;1;1;1;6;CD 9 PK 23;5,6484654; -53,8648295
201900009639;15;9;2019;16:00;1;973;97306;1;1;1;7;Avenue Marie Eudore Beauvin;5,5373570; -53,5118520
201900009852;6;2;2019;17:30;1;973;97307;2;1;2;3;carrefour avenue guy malidor et de la rue Clément ader;4,8357759; -52,3482286
201900009887;11;2;2019;17:45;1;973;97306;1;1;1;6;pk 182,5 RN1;5,5381215; -53,5062933
201900009888;9;2;2019;12:45;1;973;97311;1;1;1;1;route de saint jean;5,4398047; -54,0378320
201900009889;8;2;2019;08:45;1;973;97312;1;1;1;3;RN1 - PK 110+300;5,3462575; -52,9347897
201900009890;7;2;2019;15:30;1;973;97304;1;1;1;2;RN 1 Pont de kourou;5,1497600; -52,6715040
201900010160;18;10;2019;21:30;3;973;97311;1;1;1;3;RN1;5,4896162; -54,0023435
201900011117;22;11;2019;07:36;1;973;97309;2;1;1;5;Route de Montjoly;4,9248640; -52,2853410
201900011169;21;11;2019;06:50;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,9077195; -52,3225486
201900011182;31;12;2019;21:00;5;973;97307;1;3;1;3;Route Nationale 2;4,8461772; -52,3339963
201900011499;15;9;2019;11:20;1;973;97304;2;9;1;2;avenue de France;5,1688040; -52,6461550
201900012070;16;10;2019;17:00;1;973;97302;2;1;1;6;REPUBLIQUE (BD DE LA);4,9385046; -52,3211593
201900012333;10;8;2019;07:45;1;973;97309;1;1;1;3;Route Départementale 23;4,8922944; -52,2894555
201900012346;7;8;2019;13:45;1;973;97312;1;1;1;3;RN1 pk 117+500;5,3808454; -52,9798293
201900013053;18;12;2019;15:00;1;973;97309;2;1;1;2;Route de Montjoly;4,9245840; -52,2848920
201900013464;20;3;2019;11:43;1;973;97307;1;3;1;5;Route de Stoupan;4,7845117; -52,3484105
201900013849;11;10;2019;16:46;1;973;97302;2;1;1;6;ROUTE NATIONALE 3;4,9047157; -52,3186541
201900013850;11;10;2019;08:20;1;973;97302;2;1;8;6;EOLE (RESIDENCE) RTE DE BADUEL;4,9285263; -52,2938517
201900013851;11;10;2019;07:00;1;973;97302;2;6;8;3;BADUEL (ROUTE DE);4,9331066; -52,3096418
201900014101;4;8;2019;00:20;5;973;97302;2;3;1;6;EBOUE (ROCADE FELIX);4,9359713; -52,3077214
201900014102;4;8;2019;16:00;1;973;97302;2;1;1;6;14 ET 22 JUIN 1962;4,9340900; -52,3271620
201900014510;3;7;2019;15:00;1;973;97302;2;1;1;3;RENOVATION URBAINE (CITE);4,9341541; -52,3287392
201900014511;3;7;2019;08:10;1;973;97302;2;1;1;3;VICTOR (LOTISSEMENT);4,9296300; -52,3119200
201900014512;3;7;2019;07:35;1;973;97302;2;3;1;3;TROUBIRAN (CHEMIN DE);4,9269817; -52,3034620
201900014616;20;11;2019;09:20;1;973;97302;2;1;1;5;MONTABO (ROUTE DE) 2;4,9376600; -52,2985100
201900014743;20;11;2019;07:50;1;973;97309;2;2;1;1;Route de Montjoly;4,9226330; -52,2818550
201900014780;19;11;2019;10:40;1;973;97302;2;9;1;7;MADELEINE (ROUTE DE LA);4,9087000; -52,3218500
201900014781;19;11;2019;09:00;1;973;97302;2;1;1;2;MONT LUCAS 1 (CITE);4,9260711; -52,2998217
201900014845;30;12;2019;15:55;1;973;97307;2;9;1;3;ROUTE NATIONALE II;4,8902900; -52,3333360
201900014956;12;12;2019;17:26;1;973;97304;1;1;1;1;Pk 58 + 600 RN 1;5,1542679; -52,6897992
201900014957;31;12;2019;13:45;1;973;97305;1;1;1;1;RN1 - PK13+500;4,9265560; -52,3919770
201900015062;18;3;2019;18:45;1;973;97306;1;1;1;6;cd 8 pk 18;5,6054792; -53,6566258
201900015131;18;3;2019;12:15;1;973;97353;2;1;1;6;Rue Maurice Gougis;3,6395620; -54,0286660
201900015269;12;9;2019;16:35;1;973;97302;2;9;1;3;BADUEL (ROUTE DE);4,9313536; -52,3065949
201900015270;11;9;2019;12:05;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9341755; -52,3109722
201900015486;3;2;2019;19:20;5;973;97302;2;6;1;3;MADELEINE (ROUTE DE LA);4,9369787; -52,3259765
201900015487;1;2;2019;08:25;1;973;97302;2;1;1;1;MONTABO (ROUTE DE) 2;4,9426000; -52,3056000
201900016149;30;6;2019;17:30;1;973;97303;1;1;1;2;Route Nationale 1;5,4839991; -53,2779408
201900016512;16;11;2019;19:50;3;973;97311;2;1;1;3;D11;5,4714609; -54,0461200
201900016583;17;11;2019;21:35;5;973;97302;2;6;1;1;BADUEL (ROUTE DE);4,9271848; -52,2900510
201900016780;16;3;2019;20:35;5;973;97309;2;9;1;1;Avenue Gaston Monnerville;4,8875600; -52,2821350
201900016788;17;3;2019;12:00;1;973;97304;1;1;1;6;RN1 PK 83+200;5,1536068; -52,8607178
201900017189;12;9;2019;18:00;1;973;97311;2;3;1;3;Avenue Paul Castaing;5,4858373; -54,0163141
201900017377;16;10;2019;13:00;1;973;97309;2;1;1;3;Route Departementale 2;4,9073150; -52,2728650
201900017437;14;10;2019;18:00;1;973;97353;2;1;1;7;Route de Sophie;3,6454822; -54,0276999
201900017553;20;4;2019;16:15;1;973;97307;1;1;1;6;Chemin de la Levée;4,9012523; -52,3499608
201900017566;29;4;2019;07:25;1;973;97302;1;3;1;3;Carrefour Cabassou;4,9059065; -52,3048844
201900017567;20;4;2019;04:30;3;973;97309;1;1;1;7;Route de la Matourienne;4,8855590; -52,2875147
201900017753;3;8;2019;08:50;1;973;97302;2;3;1;7;BRADIN (GONTRAN) CITE ANATOLE;4,9387825; -52,3176563
201900017957;28;6;2019;11:35;1;973;97311;2;2;1;3;rue malraux;5,4783815; -54,0297747
201900018068;29;5;2019;11:05;1;973;97302;2;9;1;6;HEDER (place);4,9408989; -52,3340392
201900018069;27;5;2019;15:00;1;973;97302;1;1;1;3;COLLERY (ZONE INDUSTRIELLE);4,9057633; -52,3254776
201900018070;25;5;2019;10:35;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,9427695; -52,3060584
201900018071;23;5;2019;07:00;1;973;97302;2;2;1;3;CABASSOU (ROUTE DE);4,9192100; -52,3176192
201900018072;19;5;2019;20:50;4;973;97302;2;1;1;6;HENRI QUINTRIE(RUE);4,9325935; -52,3332346
201900018073;19;5;2019;15:30;1;973;97302;1;2;1;3;FELIX EBOUE(ROCADE);4,9295578; -52,3151350
201900018074;18;5;2019;11:45;1;973;97302;1;1;1;6;BARRAT (DU DOCTEUR);4,9375319; -52,3283208
201900018075;17;5;2019;13:01;1;973;97302;2;2;1;3;DE GAULLE (AVENUE);4,9395521; -52,3285031
201900018076;17;5;2019;08:22;1;973;97302;2;1;1;4;TIGRE (ROUTE DU);4,9204506; -52,3210573
201900018077;15;5;2019;20:50;5;973;97302;2;1;1;1;MADELEINE (ROUTE DE LA);4,9315674; -52,3265505
201900018078;15;5;2019;18:30;2;973;97302;2;9;2;3;BADUEL (ROUTE DE);4,9286386; -52,2944069
201900018079;14;5;2019;18:08;1;973;97302;2;1;1;5;MADELEINE (ROUTE DE LA);4,9158969; -52,3212934
201900018080;13;5;2019;19:40;5;973;97302;1;1;1;3;MADELEINE (ROUTE DE LA);4,9092695; -52,3216581
201900018081;13;5;2019;08:30;1;973;97302;2;1;1;2;BADUEL (ROUTE DE);4,9347100; -52,3118091
201900018082;11;5;2019;10:30;1;973;97302;1;3;2;6;TIGRE (ROUTE DU);4,9174362; -52,3129034
201900018083;9;5;2019;16:10;1;973;97302;2;1;2;2;EAU-LISETTE (CITE);4,9298037; -52,3208535
201900018619;27;12;2019;19:35;5;973;97302;2;3;1;3;SAINT ANTOINE (CHEMIN);4,9289220; -52,2999390
201900018620;27;12;2019;18:04;2;973;97302;2;1;1;3;RABAN (ROUTE DE);4,9344000; -52,3138640
201900018621;27;12;2019;14:30;1;973;97302;1;1;1;2;ROUTE NATIONALE 1;4,9182430; -52,3309380
201900018954;30;1;2019;18:20;1;973;97309;2;1;1;3;avenue cyprien gildon;4,9117500; -52,2808020
201900019041;21;8;2019;12:25;1;973;97307;1;1;1;1;PK 13;4,8039699; -52,3762894
201900019090;8;9;2019;13:15;1;973;97302;2;1;1;3;CATAYEE (JUSTIN);4,9287800; -52,3254300
201900019159;8;10;2019;17:50;1;973;97302;2;1;1;1;BARRAT (DU DOCTEUR);4,9373769; -52,3289752
201900019297;12;10;2019;08:25;1;973;97302;2;1;1;6;MERE THERESA (rue);4,9214566; -52,3126208
201900019639;1;7;2019;17:08;1;973;97309;2;6;1;2;rond-point de remire (  boulangerie savoureux gateau);4,8870350; -52,2760686
201900020078;17;11;2019;17:20;1;973;97311;1;1;1;3;Avenue Christophe Colomb;5,4632373; -54,0426707
201900020104;15;11;2019;21:00;5;973;97302;2;1;1;1;GRANT (CITE);4,9461210; -52,3081679
201900020105;16;11;2019;01:00;5;973;97302;2;6;1;6;MADELEINE (ROUTE DE LA);4,9247400; -52,3234000
201900020309;16;3;2019;05:30;3;973;97309;2;1;1;2;la matourienne;4,8788038; -52,2956085
201900020386;13;3;2019;19:30;5;973;97302;1;1;1;3;ZEPHIR (ROCADE);4,9216906; -52,3283315
201900020387;13;3;2019;17:10;1;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,9289592; -52,3008013
201900020509;26;12;2019;20:30;3;973;97305;1;1;1;1;N1;4,9845960; -52,4462650
201900020533;24;12;2019;10:05;1;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,9144660; -52,3292470
201900020600;2;2;2019;13:10;1;973;97311;2;1;1;6;gaston Monnerville;5,4975200; -54,0243640
201900020720;30;1;2019;11:45;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9402041; -52,3197377
201900020721;29;1;2019;13:50;1;973;97302;2;1;1;6;BRUTUS (CITE);4,9344293; -52,3176040
201900020722;29;1;2019;06:30;2;973;97309;1;1;2;3;RD24;4,9006537; -52,3097062
201900020855;13;10;2019;08:24;1;973;97307;1;1;1;1;RN1;4,8951930; -52,3565930
201900020856;12;10;2019;09:40;1;973;97307;2;1;2;5;97 Rue Parcouri;4,8489140; -52,3322582
201900020941;3;10;2019;17:47;1;973;97311;1;1;1;1;Pont de la crique blanche - D9;5,4983952; -53,9711738
201900021222;17;4;2019;10:20;1;973;97302;2;3;1;3;HAMEAU DES ENCENS (RUE DU) Cité St Marti;4,9272383; -52,2900295
201900021578;3;8;2019;15:30;1;973;97309;1;1;1;6;boulevard Eugène Bassire;4,9053910; -52,3010610
201900021591;3;8;2019;15:50;1;973;97311;2;1;1;7;1880 Avenue Christophe Colomb;5,4577480; -54,0409730
201900022021;15;11;2019;19:00;5;973;97302;2;1;1;3;JADFARD (RENE);4,9341489; -52,3324871
201900022022;14;11;2019;13:20;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9346700; -52,3115300
201900022024;15;11;2019;08:08;1;973;97302;2;1;1;3;RABAN (ROUTE DE);4,9271436; -52,3140764
201900022027;15;11;2019;06:49;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,9111282; -52,3214684
201900022221;25;12;2019;16:30;1;973;97308;2;1;1;6;crique onozo;3,8975330; -51,7971050
201900022247;23;12;2019;13:20;1;973;97302;2;2;1;5;MANDELA  (BOULEVARD);4,9400169; -52,3266360
201900022557;27;1;2019;06:45;2;973;97309;1;1;2;6;ROUTE NATIONALE 4;4,8891944; -52,2867894
201900022564;30;1;2019;20:45;3;973;97305;1;1;3;3;PK17 RN1;4,9486698; -52,4229813
201900022840;5;9;2019;15:35;1;973;97309;2;1;1;1;Route de Remire;4,8984250; -52,2739830
201900022845;7;9;2019;17:45;1;973;97312;1;1;1;2;Crique PARACOU, PK 104;5,2962416; -52,9147428
201900023001;16;4;2019;17:15;1;973;97302;2;9;1;3;BADUEL (ROUTE DE);4,9379808; -52,3165298
201900023002;16;4;2019;09:50;1;973;97302;2;9;1;3;ZEPHIR (ROCADE);4,9258914; -52,3217333
201900023003;15;4;2019;13:15;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9361209; -52,3138046
201900023162;28;6;2019;22:15;5;973;97302;2;2;1;5;PREVOT (ERNEST);4,9330104; -52,3328161
201900023163;28;6;2019;20:05;5;973;97302;2;3;8;3;MADELEINE (ROUTE DE LA);4,9150000; -52,3209800
201900023164;28;6;2019;09:05;1;973;97302;1;1;1;3;MADELEINE (ROUTE DE LA);4,9146700; -52,3208700
201900023165;27;6;2019;13:45;1;973;97302;2;1;1;3;RABAN (ROUTE DE);4,9323370; -52,3127210
201900023166;27;6;2019;10:45;1;973;97302;2;1;1;6;MANGUES (RUE DES - CITE MANGUIERS);4,9357361; -52,3216581
201900023167;27;6;2019;06:48;2;973;97302;2;1;8;6;CHATENAY (CITE);4,9426400; -52,3113000
201900023413;30;7;2019;19:15;5;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,9356934; -52,2954369
201900023414;30;7;2019;18:45;1;973;97302;2;1;1;3;RABAN (ROUTE DE);4,9345710; -52,3139763
201900023415;29;7;2019;11:30;1;973;97302;2;1;2;6;BADUEL (ROUTE DE);4,9396269; -52,3189116
201900023702;11;3;2019;14:25;1;973;97302;2;1;1;6;DIGUE RONJON;4,9332349; -52,3319578
201900023782;16;11;2019;13:45;1;973;97307;2;2;1;1;rue clement ader;4,8357610; -52,3482460
201900023833;14;11;2019;08:00;1;973;97302;2;9;1;3;MONT LUCAS 1 (CITE);4,9259900; -52,2990500
201900023997;28;1;2019;05:20;5;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9384084; -52,3171306
201900024124;26;1;2019;02:35;5;973;97302;1;1;1;7;ROUTE NATIONALE 1;4,9104239; -52,3250699
201900024211;9;10;2019;17:30;1;973;97309;2;6;1;3;SUZINI (CARREFOUR);4,9264900; -52,2899800
201900024212;8;10;2019;17:55;1;973;97302;2;2;1;6;MANGO (ROUTE);4,9296032; -52,3151103
201900024524;8;9;2019;17:45;1;973;97312;2;3;1;3;Rue Renner;5,3731172; -52,9548526
201900024558;6;9;2019;19:30;5;973;97302;2;1;1;2;MONTABO (ROUTE DE) 2;4,9408134; -52,3023248
201900024559;7;9;2019;09:25;1;973;97302;2;1;1;1;ZEPHIR (ROCADE);4,9263083; -52,3210359
201900024560;4;9;2019;13:20;1;973;97302;2;1;1;3;CABASSOU (ROUTE DE);4,9175003; -52,3130321
201900024684;17;4;2019;12:45;1;973;97309;2;1;1;2;Avenue Jean Michotte;4,9041770; -52,2762360
201900024718;15;4;2019;18:00;1;973;97302;2;9;1;3;PREVOT (ERNEST);4,9336197; -52,3329663
201900024719;15;4;2019;11:05;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,9276765; -52,2917461
201900024720;15;4;2019;09:35;1;973;97302;2;1;2;4;BADUEL (ROUTE DE);4,9292000; -52,3017300
201900025266;11;3;2019;21:50;3;973;97305;1;1;1;6;rue de la laitiere D888;4,9371000; -52,4453800
201900025294;10;3;2019;17:30;1;973;97302;2;1;1;1;MANGO (ROUTE);4,9315674; -52,3172379
201900025899;20;12;2019;09:30;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,9225570; -52,3269330
201900026011;8;10;2019;17:20;1;973;97302;2;6;1;3;BADUEL (ROND POINT DE);4,9331708; -52,3095346
201900026207;25;1;2019;16:50;1;973;97302;1;3;1;3;MONTABO (ROUTE DE) 1;4,9434749; -52,3069757
201900026208;25;1;2019;13:20;1;973;97302;2;9;1;6;ROUTE NATIONALE 1;4,9245820; -52,3291000
201900026209;24;1;2019;12:15;1;973;97302;2;5;1;3;MANGO (ROUTE);4,9295792; -52,3151136
201900026210;25;1;2019;11:20;1;973;97302;2;9;1;1;FELIX EBOUE(ROCADE);4,9312253; -52,3128605
201900026211;24;1;2019;06:40;2;973;97302;2;1;1;3;FELIX EBOUE(ROCADE);4,9301992; -52,3142338
201900026732;20;3;2019;18:05;1;973;97306;1;1;1;3;CD 8 - PK 15;5,5938509; -53,6308959
201900026733;14;4;2019;08:20;1;973;97305;2;1;1;6;Rue Papaye Biche;4,9271060; -52,4107580
201900027432;11;11;2019;18:20;2;973;97302;1;9;1;5;TIGRE (ROUTE DU);4,9204506; -52,3211431
201900027804;8;10;2019;17:45;1;973;97309;2;6;1;3;rond point des ames claires;4,9196080; -52,2790670
201900027847;7;10;2019;20:00;4;973;97302;2;1;1;3;PREVOT (ERNEST);4,9322700; -52,3326400
201900029294;9;11;2019;06:00;1;973;97307;1;1;1;3;RN 2 PR13;4,8038578; -52,3768207
201900029462;18;12;2019;10:10;1;973;97302;2;1;1;3;PREVOT (ERNEST);4,9333910; -52,3329160
201900029463;18;12;2019;11:50;1;973;97302;1;1;8;4;ROUTE NATIONALE 1;4,9171590; -52,3308910
201900029659;6;10;2019;06:55;1;973;97302;2;2;1;3;DAMAS (LEON GONTRAN);4,9397470; -52,3332934
201900029660;5;10;2019;12:38;1;973;97302;2;3;1;3;TIGRE (ROUTE DU);4,9152342; -52,3107255
201900029862;23;1;2019;21:25;3;973;97307;1;1;1;4;N1;4,8992360; -52,3616860
201900029880;27;1;2019;13:25;1;973;97305;1;1;1;4;Route nationale 1 - PK 19;4,9655480; -52,4364180
201900029881;26;1;2019;12:55;1;973;97305;1;1;1;1;PK 11;4,9175062; -52,3789015
201900029985;3;9;2019;21:15;5;973;97302;2;8;1;7;LIBERTE (AVENUE DE LA);4,9359446; -52,3297450
201900031189;9;11;2019;02:15;3;973;97311;1;1;1;1;Avenue Jean Galmot;5,5458770; -53,9414070
201900031457;4;10;2019;21:48;5;973;97302;2;2;1;1;TIGRE (ROUTE DU);4,9192106; -52,3176241
201900031737;23;1;2019;07:30;1;973;97311;2;1;1;6;avenue st maurice;5,4799408; -54,0329933
201900031738;23;1;2019;12:10;1;973;97312;1;1;1;6;RN1 - pk 111+400;5,3559782; -52,9433084
201900031967;3;9;2019;10:29;1;973;97302;2;3;1;6;FELIX EBOUE(ROCADE);4,9272489; -52,3195231
201900031969;2;9;2019;08:30;1;973;97302;2;1;1;2;TIGRE (ROUTE DU);4,9179279; -52,3141479
201900032052;24;6;2019;16:22;1;973;97309;2;1;1;2;MONTABO (ROUTE DE) 3;4,9238284; -52,2837424
201900032165;9;4;2019;16:00;1;973;97305;2;6;8;3;AVENUE PRIPRI;4,9303702; -52,4095166
201900032169;9;3;2019;12:25;1;973;97309;2;3;1;3;route d'Attila Cabassou;4,8856356; -52,2965774
201900032171;6;3;2019;09:40;1;973;97309;2;1;1;7;Rue Muscadier;4,8918630; -52,2866360
201900032379;10;4;2019;09:45;1;973;97302;2;6;1;6;BADUEL (ROUTE DE);4,9333097; -52,3097223
201900032380;10;4;2019;06:25;1;973;97302;2;3;2;3;BADUEL (ROUTE DE);4,9291196; -52,3012894
201900033125;16;12;2019;10:15;1;973;97306;1;1;2;1;N1;5,3864350; -53,6657720
201900033126;15;12;2019;05:40;3;973;97303;1;1;1;3;N1;5,4786300; -53,1949470
201900033165;14;12;2019;10:30;1;973;97302;1;2;1;6;CABASSOU (ROUTE DE);4,9192488; -52,3175987
201900033239;4;10;2019;09:55;1;973;97302;2;9;1;2;14 ET 22 JUIN 1962;4,9329890; -52,3268777
201900034076;27;2;2019;19:45;4;973;97302;2;1;1;6;ESTREES (AVENUE D');4,9417219; -52,3208642
201900034152;9;4;2019;17:30;1;973;97302;2;1;2;3;CATAYEE (JUSTIN);4,9346400; -52,3262600
201900034339;18;7;2019;06:30;2;973;97307;1;9;1;3;RN2 Carrefour de Stoupan;4,8055949; -52,3637581
201900034341;25;7;2019;11:00;1;973;97303;1;1;1;7;route nationale 1 PK143-500;5,4770786; -53,1919813
201900034377;22;7;2019;10:15;1;973;97302;2;1;1;6;REPUBLIQUE (BD DE LA);4,9385259; -52,3210573
201900034378;23;7;2019;07:31;1;973;97302;1;3;1;3;SAINT ANTOINE (CHEMIN);4,9354796; -52,2950935
201900034744;12;12;2019;22:00;4;973;97302;2;1;1;1;VOLTAIRE(AVENUE);4,9422459; -52,3229551
201900034975;22;6;2019;21:55;5;973;97302;2;2;1;3;PLACE DU COQ;4,9364042; -52,3324674
201900035350;18;1;2019;12:10;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,9375853; -52,3159182
201900035351;17;1;2019;09:50;1;973;97302;2;1;1;3;BADUEL (ROND POINT DE);4,9331066; -52,3094702
201900035596;2;9;2019;09:45;1;973;97309;2;1;1;7;Avenue Cyprien Gildon;4,9115480; -52,2808580
201900035628;25;8;2019;03:15;5;973;97302;1;1;2;6;Voie Expresse;4,9059558; -52,3230314
201900035664;2;3;2019;18:15;1;973;97302;1;1;2;3;MANGO (ROUTE);4,9329700; -52,3190600
