Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
201900009006;4;;;;2;2;0;1;(1);(1);3;;;1;0;1;50
201900009007;3;1;0;;2;2;0;1;7;50;1;;;1;0;1;50
201900009008;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900009446;2;1;;;2;2;0;1;23;300;1;;;1;0;1;80
201900009492;3;9;0;;2;2;0;1;23;0;1;;;1;0;1;80
201900009639;2;1;0;;2;2;0;1;183;0;1;;;1;0;8;80
201900009852;4;;;;2;2;0;1;(1);(1);1;;;1;0;1; -1
201900009887;2;1;0;;2;2;0;1;182;500;1;;;1;0;1;80
201900009888;3;11;;;2;2;0;1;8;0;1;;;1;0;1;80
201900009889;2;1;;;2;2;0;1;110;300;1;;;1;0;1;80
201900009890;2;1;0;A;2;2;0;1;56;400;1;;;1;2;1;80
201900010160;2;1;;;2;2;1;1;254;300;1;;;1;0;5;70
201900011117;3;1;0;;2;2;2;1;5;200;1;;;1;0;1;70
201900011169;2;1;0;;3;4;0;1;3;0;3;;;1;0;1;50
201900011182;2;2;0;;2;2;0;1;5;500;1;;;1;5;1;80
201900011499;3;16;0;;2;2;0;1;3;150;1;;;1;0;1;50
201900012070;4;REPUBLIQUE (BD DE LA);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900012333;3;24;0;;2;2;0;1;4;400;3;;;1;0;1;80
201900012346;2;1;0;;2;2;0;1;117;500;3;;;1;0;1;80
201900013053;3;1;;;2;2;0;1;5;200;1;;;1;0;1;50
201900013464;3;6;;;2;2;0;3;3;0;1;;;1;0;1;80
201900013849;3;24;0;;2;0;0;1;0;450;1;;;1;0;1;50
201900013850;3;3;0;;2;2;0;2;4;250;1;;;1;0;1;50
201900013851;3;3;0;;2;2;0;1;2;480;1;;;1;0;1;50
201900014101;3;18;0;;3;2;0;1;2;950;1;;;1;0;1;50
201900014102;4;14 ET 22 JUIN 1962;0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900014510;4;RENOVATION URBAINE (CITE);0;;2;1;0;1;(1);(1);1;;;1;0;1;30
201900014511;4;VICTOR (LOTISSEMENT);0;;2;1;0;4;(1);(1);3;;;1;0;1;50
201900014512;4;TROUBIRAN (CHEMIN DE);0;;2;1;0;4;(1);(1);1;;;1;0;1;50
201900014616;3;1;0;;2;2;0;1;2;900;1;;;1;0;1;50
201900014743;3;1;;;2;2;2;1;5;640;1;;;1;0;1;70
201900014780;3;17;0;;2;2;0;1;3;660;1;;;1;0;1;50
201900014781;4;MONT LUCAS 1 (CITE);0;;2;2;0;1;(1);(1);1;;;1;0;1;30
201900014845;2;2;0;;1;1;1;1;0;10;1;;;1;9;1;90
201900014956;2;1;;;2;2;0;1;58;600;1;;;1;0;1;80
201900014957;2;1;0;;2;2;0;1;13;500;1;;;1;0;1;80
201900015062;3;8;;;2;2;0;1;18;0;1;;;1;0;1;80
201900015131;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;30
201900015269;3;3;0;;2;2;0;1;2;850;1;;;1;9;1;50
201900015270;3;3;0;;2;2;0;1;2;300;1;;;1;9;1;50
201900015486;3;17;0;;2;2;0;1;0;330;1;;;1;0;1;50
201900015487;3;1;0;;2; -1;2;1;2;0;1;;;1;0;1;50
201900016149;2;1;;; -1;2;0;1;154;500;1;;;1;0;1;90
201900016512;3;11;;;2;2;0;1;4;0;1;;;1;0;1;80
201900016583;3;3;0;;2;2;0;1;4;728;1;;;1;0;1;50
201900016780;3;2;0;;2;2;0;2;7;510;1;;;1;0;1;50
201900016788;2;1;0;;2;2;0;1;83;200;1;;;1;9;8;80
201900017189;4;Paul castaing;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900017377;3;2;0;;2;2;0;1;10;450;1;;;1;0;3;50
201900017437;4;;0;;2;2;0;3;(1);(1);3;;;1;0;1;50
201900017553;3;19;;;2;2;0;1;2;415;1;;;9;0;3;80
201900017566;3;2;0;;2;2;0;1;2;760;1;;;1;5;1;50
201900017567;2;4;;;2;2;0;1;11;500;1;;;1;0;3;90
201900017753;3;3;0;; -1;1;0;1;1;275;1;;;1;0;1;50
201900017957;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900018068;4;HEDER (place);0;;1;2;0;1;(1);(1);1;;;1;0;2;50
201900018069;4;COLLERY (ZONE INDUSTRIELLE);0;;2;0;0;1;(1);(1);1;;;1;0;1;50
201900018070;3;1;0;;2;2;0;1;1;800;1;;;1;0;1;50
201900018071;3;2;0;;3;2;2;1;0;480;1;;;1;0;1;50
201900018072;4;HENRI QUINTRIE(RUE);0;;2;1;0;1;(1);(1);1;;;1;0;1;50
201900018073;3;18;0;;1;1;0;1;1;850;1;;;1;0;1;500
201900018074;4;BARRAT (DU DOCTEUR);0;;2;1;0;1;(1);(1);1;;;1;0;1;50
201900018075;4;DE GAULLE (AVENUE);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900018076;3;2;0;;2;2;0;1;0;50;1;;;2;0;1;50
201900018077;3;17;0;;2;2;0;1;1;0;1;;;1;6;1;50
201900018078;3;3;0;; -1;2;0;1;4;200;1;;;1;0;1;50
201900018079;3;17;0;;2;1;0;1;2;700;1;;;1;0;1;50
201900018080;3;17;0;;2;1;0;1;3;570;1;;;1;0;1;50
201900018081;3;3;0;;2;2;0;1;2;185;1;;;1;0;1;50
201900018082;3;2;0;;2;1;0;1;1;50;1;;;2;0;1;50
201900018083;4;EAU-LISETTE (CITE);0;;2;2;0;1;(1);(1);1;;;2;0;1;50
201900018619;3;3;0;;2;2;0;1;3;550;1;;;1;0;1;50
201900018620;4;RABAN (ROUTE DE);0;;2;1;0;1;0;0;1;;;1;0;1;50
201900018621;2;1;0;;3;4;0;1;1;300;1;;;1;0;2;90
201900018954;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900019041;2;2;0;;2;2;0;1;13;0;1;;;1;0;1;80
201900019090;3;17;0;;2;2;0;1;1;300;1;;;1;0;1;30
201900019159;4;BARRAT (DU DOCTEUR);0;;2;2;0;1;1;0;1;;;1;0;1;50
201900019297;4;MERE THERESA (rue);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900019639;3;2;0;;2;2;0;1;8;170;1;;;1;0;1;50
201900020078;3;11;;;2;2;0;1;5;303;1;;;1;0;1;80
201900020104;4;GRANT (CITE);0;;2;2;0;1;0;0;1;;;1;0;1;50
201900020105;3;17;;;2; -1; -1;1;1;735;1;;;1;5;1; -1
201900020309;3;25;0;;2;2;0;1;11;560;1;;;1;0;3;80
201900020386;3;18;0;;2;1;1;1;0;140;1;;;1;0;1;50
201900020387;3;3;0;;2;2;2;1;3;440;1;;;1;0;1;50
201900020509;2;1;;;2;2;0;1;22;400;1;;;1;0;1;80
201900020533;2;1;0;;1;1;0;1;2;0;1;;;1;0;1;80
201900020600;2;1;;;2;2;1;1;256;800;1;;;1;0;1;50
201900020720;3;3;0;;2;2;1;1;1;0;1;;;1;0;1;50
201900020721;4;BRUTUS (CITE);0;;2;1;0;1;0;0;1;;;1;0;2;50
201900020722;3;24;0;;2;2;0;1;1;600;1;;;2;0;1;50
201900020855;2;1;0;;3;2;0;1;7;900;1;;;1;0;1;70
201900020856;2;2;0;;2;2;3;1;5;0;1;;;2;0;1;50
201900020941;3;9;;;4;1;0;1;1;60;1;;;1;2;1;50
201900021222;3;3;0;;2;2;0;1;4;728;1;;;1;0;1;50
201900021578;4;;;;2;2;0;1;(1);(1);2;;;1;0;3;50
201900021591;3;11;;;2;2;0;1;7;400;2;;;1;0;3;50
201900022021;4;JADFARD (RENE);0;;2;2;0;1;0;0;1;;;1;0;1;50
201900022022;3;3;0;;2;2;0;1;2;100;1;;;1;0;1;50
201900022024;4;RABAN (ROUTE DE);0;;2;2;0;1;1;0;1;;;1;0;1;50
201900022027;3;17;0;;2;2;0;1;3;350;1;;;1;0;1;50
201900022221;4;;0;; -1;1;0;1;(1);(1);1;;;9;0;8;5
201900022247;4;MANDELA  (BOULEVARD);0;;2;2;0;1;0;0;1;;;1;0;1;50
201900022557;3;24;0;;2;2;0;1;4;700;1;;;2;0;1;70
201900022564;2;1;0;;2;2;0;1;17;190;1;;;2;0;1;80
201900022840;3;2;;;2;2;0;1;9;390;1;;;1;0;1;50
201900022845;2;1;;;2;2;0;2;104;0;1;;;1;0;1;80
201900023001;3;3;0;;2;2;0;1;1;430;1;;;1;0;1;50
201900023002;3;18;0;;2;2;1;1;1;0;1;;;1;0;1;50
201900023003;3;3;0;;2;1;0;1;2;0;3;;;1;9;1;50
201900023162;4;PREVOT (ERNEST);0;;1;1;0;1;(1);(1);1;;;1;0;1;50
201900023163;3;17;0;;2;2;2;2;2;920;3;;;2;5;1;50
201900023164;3;17;0;;2;2;0;1;3;0;1;;;1;0;1;50
201900023165;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);2;;;1;0;1;50
201900023166;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900023167;4;CHATENAY (CITE);0;;2;2;0;1;0;0;1;;;1;0;1;50
201900023413;3;1;0;;2;1;0;1;3;380;1;;;1;0;1;50
201900023414;4;RABAN (ROUTE DE);0;;2;1;0;1;(1);(1);1;;;1;0;1;50
201900023415;3;3;0;;2;1;1;1;1;130;1;;;2;0;1;50
201900023702;4;DIGUE RONJON;0;;2;2;0;1;0;0;1;;;1;0;1;50
201900023782;4;clément ader;;;2;2;0;1;(1);(1);3;;;1;0;1;50
201900023833;4;MONT LUCAS 1 (CITE);0;; -1;0;0;1;0;0;1;;;1;0;1;30
201900023997;3;3;0;;2;1;1;1;1;310;1;;;1;5;1;50
201900024124;2;1;0;;3;4;0;1;2;500;1;;;1;9;1;90
201900024211;3;1;0;;2;2;0;1;4;660;1;;;1;0;1;50
201900024212;3;18;0;;2;2;0;1;1;870;1;;;1;0;1;50
201900024524;4;rue antony albert;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900024558;3;1;0;;2;2;0;1;2;350;1;;;1;0;1;50
201900024559;3;18;0;;2;2;0;1;1;0;1;;;1;0;1;50
201900024560;3;2;0;;2;0;0;1;1;50;1;;;1;0;1;50
201900024684;4;;;;2;2;0;1;(1);(1);1;;;1;0;5;50
201900024718;4;PREVOT (ERNEST);0;;1;1;0;1;(1);(1);1;;;1;2;1;50
201900024719;3;3;0;;2;1;1;1;4;500;1;;;1;0;1;50
201900024720;3;3;0;;2;1;1;1;3;350;1;;;2;0;1;50
201900025266;4;Avenue de la laitière;0;;2;2;0;1;(1);(1);3;;;2;0;3;80
201900025294;4;MANGO (ROUTE);0;;2;2;0;1;1;0;1;;;1;0;1;50
201900025899;3;18;0;;1;4;1;1;0;500;1;;;1;0;1;50
201900026011;3;3;0;;1;2;0;1;2;500;2;;;1;0;1;50
201900026207;3;1;0;;2;2;0;1;1;760;1;;;1;0;1;50
201900026208;2;1;0;; -1;4;0;1;0;700;1;;;1;9;1;90
201900026209;3;18;0;;2;2;1;1;1;830;3;;;1;5;1;50
201900026210;3;18;0;;2;2;0;1;2;180;1;;;1;9;1;50
201900026211;3;18;0;;2;2;1;1;2;0;1;;;1;0;1;50
201900026732;3;8;0;;2;2;0;1;15;0;1;;;1;0;1;80
201900026733;4;;;;2;2;0;1;(1);(1);2;;;1;0;3;50
201900027432;3;2;0;;2;2;0;1;0;150;4;;;1;9;1;50
201900027804;3;1;0;;2;1;0;1;6;50;2;;;1;0;1;50
201900027847;4;PREVOT (ERNEST);0;;1;2;0;1;(1);(1);1;;;1;0;1;50
201900029294;2;2;;;3;2;0;1;13;0;1;;;1;0;1;80
201900029462;4;PREVOT (ERNEST);0;; -1;2;0;1;(1);(1);1;;;1;0;1;50
201900029463;2;1;0;;1;2;0;1;1;400;1;;;1;0;1;90
201900029659;4;DAMAS (LEON GONTRAN);0;;1;1;0;1;(1);(1);1;;;1;0;2;50
201900029660;3;2;0;;2;2;0;1;1;360;1;;;1;0;1;50
201900029862;2;1;;;2;2;0;1;8;776;1;;;1;0;1;80
201900029880;2;1;0;A;2;2;0;1;19;0;1;;;1;0;1;80
201900029881;2;1;0;;2;2;0;1;11;360;1;;;1;0;1;80
201900029985;4;LIBERTE (AVENUE DE LA);0;;1;1;0;1;(1);(1);1;;;1;2;1;50
201900031189;3;9;;;2;2;0;1;8;800;2;;;1;0;1;90
201900031457;3;2;0;;2;1;0;1;0;500;1;;;1;9;1;50
201900031737;3;53;;;2;2;0;1;1;640;1;;;1;0;1;50
201900031738;2;1;;;2;2;0;1;111;400;1;;;1;0;1;80
201900031967;3;18;0;;2;1;0;1;1;200;1;;;1;0;1;50
201900031969;3;2;0;;2;2;0;1;0;950;1;;;1;0;1;50
201900032052;3;1;0;;2;2;1;1;5;400;1;;;1;0;1;50
201900032165;4;;;;2;2;0;1;(1);(1);1;;;2;0;1;50
201900032169;3;2;;;2;2;0;1;6;0;1;;;1;0;1;50
201900032171;4;;;;1;1;0;2;0;0;1;;;1;0;1;50
201900032379;3;3;0;;2;1;0;1;2;570;1;;;1;9;1;50
201900032380;3;3;0;;2;2;2;1;3;400;1;;;2;0;1;50
201900033125;2;1;0;;2;2;0;1;211;200;3;;;2;0;1;70
201900033126;2;1;;;2;2;0;1;144;300;1;;;2;0;1;80
201900033165;3;2;0;;2;2;1;1;0;500;1;;;1;0;1;50
201900033239;4;14 ET 22 JUIN 1962;0;;1;1;0;1;(1);(1);2;;;1;0;1;50
201900034076;3;1;0;;1;2;0;1;0;300;1;;;1;9;1;50
201900034152;3;17;0;;2;2;0;1;0;620;1;;;2;0;1;50
201900034339;2;2;;;2;2;0;1;11;550;1;;;1;0;1;80
201900034341;2;1;;; -1;2;0;1;143;500;1;;;1;0;3;80
201900034377;4;REPUBLIQUE (BD DE LA);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900034378;3;1;0;;2;2;0;1;3;360;1;;;1;0;1;50
201900034744;4;VOLTAIRE(AVENUE);0;;1;2;0;1;(1);(1);1;;;1;0;1;50
201900034975;4;PLACE DU COQ;0;;1;1;0;1;1;0;1;;;1;0;1;50
201900035350;3;3;0;;2;2;1;1;1;515;1;;;1;0;1;50
201900035351;3;3;0;;1;1;0;1;2;480;3;;;1;5;1;50
201900035596;4;;0;;2;2;1;2;(1);(1);1;;;1;0;1;30
201900035628;2;1;0;;1;2;0;1;3;210;3;;;1;0;1;90
201900035664;4;MANGO (ROUTE);0;;2;2;0;1;(1);(1);1;;;2;0;1;50
201900035665;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;1;0;1;;;1;0;1;50
201900035666;3;17;0;;2;2;2;1;1;400;1;;;1;0;1;50
201900035667;3;18;0;;2;2;1;1;1;700;1;;;1;0;1;50
201900035668;3;1;0;;2;2;0;1;3;150;1;;;1;0;1;50
201900035669;3;1;0;;2; -1;0;1;3;0;1;;;1;0;1;50
201900036086;2;2;;;2;2;0;1;5;500;2;;;1;0;3;50
201900036335;3;2;;;2;2;0;1;4;0;3;;;1;5;1;50
201900036684;3;1;0;;2;2;2;1;2;0;1;;;1;0;1;50
201900036685;3;3;0;;2;2;0;1;1;320;1;;;1;9;1;50
201900036686;2;1;0;;1;2;0;1;1;50;2;;;1;0;1;50
201900037000;2;2;;;2;2;0;3;27;0;1;;;1;0;1;70
201900037261;3;3;0;;2;2;0;1;2;250;1;;;1;0;1;50
201900037269;4;ROBERT VIGNON (RUE);0;;2;2;0;2;1;0;1;;;1;0;1;50
201900037681;4;;;;2;2;0;2;(1);(1);3;;;2;0;1;30
201900037762;3;17;0;;2;2;0;1;2;580;1;;;1;0;1;50
201900037763;3;3;0;;2;2;0;1;1;0;1;;;1;0;1;50
201900037764;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900039058;2;3;0;;2;2;0;1;(1);(1);1;;;1;0;1;70
201900040325;2;1;;;2;2;0;1;245;500;3;;;1;0;1;80
201900040326;2;1;;;2;2;0;1;14;500;1;;;2;0;1;80
201900040550;2;1;;;2;2;0;1;17;300;1;;;1;0;1;80
201900040665;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1;1;0;1;;;1;5;1;50
201900041426;4;;;; -1;2;0;1;(1);(1);1;;;1;0;1;50
201900041727;2;2;;;2;2;0;1;0;560;1;;;2;0;1;50
201900041728;2;2;;;2;2;1;2;3;700;1;;;2;0;3;80
201900041729;3;1;;;2;2;0;1;8;0;1;;;1;0;1;50
201900042214;2;1;0;;1;1;0;1;1;50;1;;;1;0;1;50
201900042215;3;18;0;;2;2;0;1;2;750;1;;;1;0;1;50
201900042216;3;3;0;;2;2;0;1;3;880;1;;;1;0;1;50
201900042217;4;MANDELA  (BOULEVARD);0;;1;1;0;1;(1);(1);1;;;1;9;1;30
201900042218;3;18;0;;2;0;0;1;3;590;1;;;2;0;1;50
201900042219;3;3;0;;2;2;0;1;1;200;1;;;1;0;1;50
201900042220;3;18;0;;2;2;0;1;2;430;1;;;2;0;1;50
201900042276;3;3;0;;2;2;0;1;4;650;1;;;1;9;1;50
201900042277;4;BRASSE (LIEUTENANT);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900042278;4;CHARLERY (GUSTAVE);0;;2;2;0;1;0;0;2;;;1;0;1;50
201900042501;3;19;0;;2;2;0;1;3;350;1;;;1;0;1;70
201900042510;3;24;0;;2;2;0;1;7;0;1;;;2;0;1;70
201900042511;3;24;0;;2;2;0;1;4;340;1;;;1;0;1;70
201900042540;2;1;;;2;2;0;1;14;200;1;;;1;0;1;80
201900042701;3;3;0;;2;2;2;1;3;0;1;;;1;0;1;50
201900042960;3;2;0;;2; -1;0;1;0;550;1;;;1;0;1;50
201900043165;2;1;;;3;2;0;1;7;700;1;;;1;0;1;80
201900043169;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900043279;3;1;0;;2;2;1;1;2;700;1;;;1;0;1;50
201900043280;4;HAMEAU DES ENCENS (RUE DU) Cité St Marti;0;;2;2;0;2;(1);(1);1;;;1;0;1;50
201900043427;9;;;;2;2;0;1;(1);(1);1;;;1;0;1;80
201900043895;3;18;0;;2;1;0;1;2;380;1;;;2;0;1;50
201900043896;4;CATAYEE (JUSTIN);0;;2;0;0;1;(1);(1);1;;;1;0;1;50
201900044218;4;;;;2;2;0;1;(1);(1);1;;;1;0;5;50
201900044312;3;1;0;;2;2;2;1;2;50;1;;;1;5;1;50
201900044313;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1;(1);(1);2;;;1;0;1;50
201900044493;6;;;; -1; -1;0;1;(1);(1);1;;;1;0;1;50
201900044494;4;avenue felix eboue;0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900044533;3;0017;0;;2;2;0;1;1;170;1;;;1;0;1;50
201900044534;2;0001;0;;2;2;0;1;0;1;1;;;1;0;1;50
201900044535;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;(1);(1);1;;;1;0;1;70
201900044824;2;01;;;2;2;0;3;211;800;3;;;1;0;3;80
201900044825;4;;0;;2;2;0;2;(1);(1);1;;;1;0;3;50
201900044826;3;11;;;2;2;0;1;6;350;1;;;1;0;1; -1
201900044827;2;1;0;;2;2;0;1;52;400;1;;;1;0;1;80
201900045063;4;rue des toucans;0;;1;1;0;1;(1);(1);1;;;1;0;1;50
201900045164;3;17;0;;1;2;0;1;0;570;1;;;1;0;1;50
201900045414;3;24;;;2;2;0;1;4;750;1;;;2;6;8;50
201900045898;4;;;;2;2;0;1;(1);(1);1;;;2;9;1;50
201900045956;3;17;0;;2;1;0;1;0;800;3;;;1;0;1;50
201900045957;3;18;0;;2;1;0;1;3;450;1;;;2;6;1;50
201900045958;4;DIGUE RONJON;0;;2;1;0;1;0;0;1;;;1;0;1;50
201900046814;4;;0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900046839;4;DEVEZE (GABRIEL);0;;1;1;0;1;(1);(1);1;;;1;0;1;50
201900047105;3;9;0;;2;2;0;1;2;0;1;;;1;0;1;80
201900047106;3;11;;;2;2;0;1;2;500;1;;;1;0;1;50
201900048393;4;MANDELA  (BOULEVARD);0;;2;2;0;1;(1);(1);1;;;1;0;1;2
201900048394;3;1;0;;2;2;0;1;0;380;1;;;1;0;1;50
201900048395;3;2;0;;2;2;0;1;1;0;1;;;1;0;1;50
201900048868;3;11;;;2;2;0;1;8;239;2;;;1;0;3;80
201900049156;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900049552;3;1;;;2;2;0;2;(1);(1);4;;;1;0;1;50
201900049715;3;3;0;;2;2;0;1;3;375;1;;;1;9;1;50
201900049855;2;1;;;2;2;0;1;112;0;1;;;1;0;1;80
201900050003;4;0;0;A;2;2;0;2;0;0;3;;;2;0;1;50
201900050017;3;11;;;2;2;0;1;6;0;1;;;1;0;1;80
201900050054;2;1;;;2;2;0;1;106;0;1;;;1;0;1;80
201900050546;3;17;0;;2;2;0;1;2;570;1;;;1;0;1;50
201900050548;3;3;0;;2;2;0;1;3;530;1;;;1;0;1;50
201900050549;3;2;0;;2;2;0;1;1;0;1;;;1;0;1;50
201900050720;3;11;;;2;2;0;1;7;600;2;;;1;0;3;90
201900050723;2;1;0;;2;2;0;1;16;0;1;;;1;0;6;80
201900050725;2;1;0;;2;2;0;1;11;900;1;;;1;0;1;80
201900051011;3;1;;;2;2;0;1;5;370;1;;;2;0;1;50
201900051012;3;25;0;;2;2;0;1;11;0;1;;;1;0;1;80
201900051059;4;UNIVERSITE CHICAGO (RUE DE);0;;1;0;3;1;(1);(1);1;;;1;9;1;30
201900051060;4;COLLERY (ZONE INDUSTRIELLE);0;; -1;2;0;1;1;0;1;;;1;0;1;30
201900051061;2;1;0;;3;2;0;1;4;50;3;;;1;9;1;50
201900051669;2;1;0;;2;2;3;1;7;0;1;;;1;5;1;80
201900051769;2;1;0;;3;4; -1;1;2;0;1;;;1;0;1;80
201900051859;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900051904;3;2;;;2;2;1;4;7;900;1;;;1;0;1;50
201900051905;4;rue des bougainvilliers;;;2;2;0;1;(1);(1);1;;;1;0;1;30
201900052214;3;1;0;;2;2;0;1;7;50;1;;;1;0;1;50
201900052274;2;1;0;;1;0;0;1;1;50;2;;;1;0;1;50
201900052276;4;BARTHELEMY (RENE);0;;2;1;0;1;0;0;1;;;1;0;1;50
201900052687;4;BRASSE (LIEUTENANT);0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900053182;3;24;0;;2;2;0;1;4;470;1;;;1;0;1;90
201900053204;4;HEDER (place);0;;1;1;0;1;(1);(1);1;;;1;0;1;50
201900053205;3;1;0;;2;0;0;1;4;300;1;;;1;0;1;50
201900053307;4;PLACE DU COQ;0;;1;2;0;1;1;0;1;;;2;0;1;50
201900053400;2;1;0;;3;4;0;1;3;710;1;;;1;0;1;90
201900053401;3;17;0;;2;2;0;1;2;0;1;;;1;0;1;50
201900053402;4;MONT LUCAS 1 (CITE);0;;1;2;0;1;(1);(1);1;;;1;0;1;30
